Location,Date,Wavelength_nm,Absorbance,PercentAbsorbed
SP,2025-06-24,445,0.01145,2.6019926171481966
SP,2025-06-24,446,0.01115,2.534704716618741
SP,2025-06-24,447,0.01125,2.557139180341145
SP,2025-06-24,448,0.011,2.5010336436134315
SP,2025-06-24,449,0.0108,2.456123370131602
SP,2025-06-24,450,0.01055,2.399953202320132
SP,2025-06-24,451,0.01025,2.3325153653907416
SP,2025-06-24,452,0.010350000000000002,2.3549963688548283
SP,2025-06-24,453,0.0102,2.3212709807309273
SP,2025-06-24,454,0.00955,2.174951484869858
SP,2025-06-24,455,0.0097,2.208739058290765
SP,2025-06-24,456,0.0098,2.231253736060168
SP,2025-06-24,457,0.0095,2.16370192795009
SP,2025-06-24,458,0.00955,2.174951484869858
SP,2025-06-24,459,0.009399999999999999,2.1411639114481353
SP,2025-06-24,460,0.00935,2.129901388367661
SP,2025-06-24,461,0.0093,2.118628487341595
SP,2025-06-24,462,0.0091,2.073542069221607
SP,2025-06-24,463,0.009000000000000001,2.050991072817726
SP,2025-06-24,464,0.009049999999999999,2.0622613784612165
SP,2025-06-24,465,0.0089,2.0284348832571633
SP,2025-06-24,466,0.00845,1.9268618831446926
SP,2025-06-24,467,0.00865,1.9720314264647598
SP,2025-06-24,468,0.00855,1.949457053680398
SP,2025-06-24,469,0.008400000000000001,1.9155759962378616
SP,2025-06-24,470,0.00835,1.9042875103603307
SP,2025-06-24,471,0.0081,1.8477852597420463
SP,2025-06-24,472,0.008050000000000002,1.8365019831845242
SP,2025-06-24,473,0.0079,1.8025740849823058
SP,2025-06-24,474,0.008,1.8251952877462507
SP,2025-06-24,475,0.0078,1.7799737075241906
SP,2025-06-24,476,0.00775,1.7686435746236795
SP,2025-06-24,477,0.00775,1.7686696152490355
SP,2025-06-24,478,0.0073,1.6668364245636613
SP,2025-06-24,479,0.00745,1.7007903741862451
SP,2025-06-24,480,0.0074,1.6894680471755297
SP,2025-06-24,481,0.0073,1.6668286042774816
SP,2025-06-24,482,0.0074,1.6894680471755297
SP,2025-06-24,483,0.00645,1.4741768456532078
SP,2025-06-24,484,0.00685,1.5648807052382474
SP,2025-06-24,485,0.0071,1.6215340767070485
SP,2025-06-24,486,0.00695,1.5875279666219932
SP,2025-06-24,487,0.00685,1.5648807052382474
SP,2025-06-24,488,0.006699999999999999,1.5308824208424665
SP,2025-06-24,489,0.00675,1.5422230120033686
SP,2025-06-24,490,0.0068,1.5535636019621601
SP,2025-06-24,491,0.0063999999999999994,1.4628388654593094
SP,2025-06-24,492,0.0063,1.4401550715692268
SP,2025-06-24,493,0.00645,1.4741768456532078
SP,2025-06-24,494,0.0063,1.4401341693986325
SP,2025-06-24,495,0.00615,1.4061045606097
SP,2025-06-24,496,0.00605,1.3833894062421581
SP,2025-06-24,497,0.006,1.3720409785720866
SP,2025-06-24,498,0.00605,1.3833894062421581
SP,2025-06-24,499,0.006,1.3720488223022687
SP,2025-06-24,500,0.0056,1.2811463402863932
SP,2025-06-24,501,0.0055,1.2584128670155736
SP,2025-06-24,502,0.0056500000000000005,1.2925183099897763
SP,2025-06-24,503,0.0054,1.2356951040980113
SP,2025-06-24,504,0.0054,1.235655831224991
SP,2025-06-24,505,0.00545,1.2470670738013945
SP,2025-06-24,506,0.00515,1.1788116797982695
SP,2025-06-24,507,0.00515,1.1788116797982695
SP,2025-06-24,508,0.0054,1.2356951040980113
SP,2025-06-24,509,0.00515,1.1788116797982695
SP,2025-06-24,510,0.0052,1.190194128297739
SP,2025-06-24,511,0.00505,1.1560651215972273
SP,2025-06-24,512,0.0047,1.076380114857689
SP,2025-06-24,513,0.0049,1.1219230160997795
SP,2025-06-24,514,0.0051,1.1674266100914044
SP,2025-06-24,515,0.00455,1.0422013033996425
SP,2025-06-24,516,0.00465,1.0649845554915771
SP,2025-06-24,517,0.00485,1.1105353245819016
SP,2025-06-24,518,0.00445,1.0194180525156527
SP,2025-06-24,519,0.00475,1.0877520736979118
SP,2025-06-24,520,0.00465,1.0649740646243855
SP,2025-06-24,521,0.0046,1.0535968639736992
SP,2025-06-24,522,0.00465,1.0649740646243855
SP,2025-06-24,523,0.00445,1.0194180525156527
SP,2025-06-24,524,0.0043,0.9852261223396663
SP,2025-06-24,525,0.00425,0.973825312707477
SP,2025-06-24,526,0.00435,0.9966085599659669
SP,2025-06-24,527,0.0043,0.9852261223396663
SP,2025-06-24,528,0.0044,1.0080224919415959
SP,2025-06-24,529,0.0043,0.9852156230146292
SP,2025-06-24,530,0.00425,0.9738095619064746
SP,2025-06-24,531,0.004,0.9167950041430228
SP,2025-06-24,532,0.004,0.9167950041430228
SP,2025-06-24,533,0.0042,0.9624245030752876
SP,2025-06-24,534,0.004,0.9168055107232398
SP,2025-06-24,535,0.0037,0.8483376194947878
SP,2025-06-24,536,0.00365,0.8369210481767364
SP,2025-06-24,537,0.00365,0.8369210481767364
SP,2025-06-24,538,0.00375,0.859751562352773
SP,2025-06-24,539,0.0037,0.8483349910347215
SP,2025-06-24,540,0.0037,0.8483376194947878
SP,2025-06-24,541,0.0036,0.8255018477933196
SP,2025-06-24,542,0.0035,0.8026660760918514
SP,2025-06-24,543,0.00345,0.7912442460376423
SP,2025-06-24,544,0.0036,0.8255018477933196
SP,2025-06-24,545,0.0036,0.8255018477933196
SP,2025-06-24,546,0.0032,0.7341193128969192
SP,2025-06-24,547,0.0033499999999999997,0.7683979556528442
SP,2025-06-24,548,0.0036,0.8255018477933196
SP,2025-06-24,549,0.00315,0.7226737994504295
SP,2025-06-24,550,0.0033,0.7569629717937731
SP,2025-06-24,551,0.0030499999999999998,0.6998275127011566
SP,2025-06-24,552,0.003,0.6883925252065604
SP,2025-06-24,553,0.003,0.6883925252065604
SP,2025-06-24,554,0.0029,0.6655014831595862
SP,2025-06-24,555,0.0030499999999999998,0.6998222479071725
SP,2025-06-24,556,0.0029,0.6655146496919451
SP,2025-06-24,557,0.0027,0.6197667973689036
SP,2025-06-24,558,0.0025,0.5739820617729319
SP,2025-06-24,559,0.0027,0.6197588938108789
SP,2025-06-24,560,0.00275,0.6312044181698395
SP,2025-06-24,561,0.00245,0.5625391725399609
SP,2025-06-24,562,0.00265,0.608321273009943
SP,2025-06-24,563,0.0022,0.5052640869126268
SP,2025-06-24,564,0.0022500000000000003,0.5167254347758166
SP,2025-06-24,565,0.0024000000000000002,0.5510936481810003
SP,2025-06-24,566,0.00255,0.5854381290632926
SP,2025-06-24,567,0.00255,0.5854381290632926
SP,2025-06-24,568,0.0021999999999999997,0.5052772746840462
SP,2025-06-24,569,0.0023499999999999997,0.5396296682289081
SP,2025-06-24,570,0.0028,0.6426473074028105
SP,2025-06-24,571,0.0021999999999999997,0.5052456240316583
SP,2025-06-24,572,0.00215,0.4938159268208564
SP,2025-06-24,573,0.00235,0.5396402148025448
SP,2025-06-24,574,0.00215,0.49380009967269767
SP,2025-06-24,575,0.002,0.4594582648473011
SP,2025-06-24,576,0.0023499999999999997,0.5396454880892299
SP,2025-06-24,577,0.0025,0.5739820617729319
SP,2025-06-24,578,0.0022,0.5052640869126268
SP,2025-06-24,579,0.0021,0.48235193958092726
SP,2025-06-24,580,0.0019000000000000002,0.4365118147294955
SP,2025-06-24,581,0.00215,0.4938159268208564
SP,2025-06-24,582,0.0018999999999999998,0.4365250116138475
SP,2025-06-24,583,0.00135,0.31036569162696814
SP,2025-06-24,584,0.0020499999999999997,0.47091697394143206
SP,2025-06-24,585,0.0021,0.48235193958092726
SP,2025-06-24,586,0.0015999999999999999,0.36772523975577287
SP,2025-06-24,587,0.0018,0.4135970347027673
SP,2025-06-24,588,0.0013,0.29887792628057186
SP,2025-06-24,589,0.0019000000000000002,0.4365118147294955
SP,2025-06-24,590,0.0021,0.48236513038929507
SP,2025-06-24,591,0.00145,0.3333015830185915
SP,2025-06-24,592,0.00195,0.44799163883831317
SP,2025-06-24,593,0.00165,0.379152254440307
SP,2025-06-24,594,0.0017499999999999998,0.40214096741659766
SP,2025-06-24,595,0.0018,0.4135970347027673
SP,2025-06-24,596,0.0015,0.344791986523163
SP,2025-06-24,597,0.0015500000000000002,0.35626389554069826
SP,2025-06-24,598,0.002,0.4594556260782423
SP,2025-06-24,599,0.0014,0.32181910311505635
SP,2025-06-24,600,0.00175,0.40213568683957757
SP,2025-06-24,601,0.00205,0.47091169701083957
SP,2025-06-24,602,0.0015,0.344791986523163
SP,2025-06-24,603,0.00195,0.447965248107951
SP,2025-06-24,604,0.0015999999999999999,0.3677331633576475
SP,2025-06-24,605,0.00155,0.3562480465122586
SP,2025-06-24,606,0.0019,0.4365355691209216
SP,2025-06-24,607,0.00125,0.28740337545423156
SP,2025-06-24,608,0.00135,0.31031283719415437
SP,2025-06-24,609,0.0017000000000000001,0.3906637778220423
SP,2025-06-24,610,0.0012499999999999998,0.2874086621142524
SP,2025-06-24,611,0.00165,0.37920507237518275
SP,2025-06-24,612,0.0010999999999999998,0.25295328906534964
SP,2025-06-24,613,0.0015,0.34476821024305715
SP,2025-06-24,614,0.0014,0.32184024245330844
SP,2025-06-24,615,0.00165,0.37919979058211317
SP,2025-06-24,616,0.001,0.22999361774467264
SP,2025-06-24,617,0.00135,0.3103498352981071
SP,2025-06-24,618,0.00115,0.2644304823088639
SP,2025-06-24,619,0.0009,0.207015434286123
SP,2025-06-24,620,0.0012000000000000001,0.2759261822107173
SP,2025-06-24,621,0.00095,0.21850584874595902
SP,2025-06-24,622,0.00125,0.28740337545423156
SP,2025-06-24,623,0.0012000000000000001,0.2759182513075775
SP,2025-06-24,624,0.00115,0.2644304823088639
SP,2025-06-24,625,0.0012000000000000001,0.2759050331352042
SP,2025-06-24,626,0.0015999999999999999,0.36771203375218775
SP,2025-06-24,627,0.00185,0.42505574379689826
SP,2025-06-24,628,0.00135,0.3103339789684023
SP,2025-06-24,629,0.0018,0.41360759464106334
SP,2025-06-24,630,0.0009,0.2069942705962946
SP,2025-06-24,631,0.00165,0.37919979058211317
SP,2025-06-24,632,0.0011,0.2529400678490279
SP,2025-06-24,633,0.0010999999999999998,0.2529612217948618
SP,2025-06-24,634,0.0012499999999999998,0.2874086621142524
SP,2025-06-24,635,0.001,0.22999361774467264
SP,2025-06-24,636,0.0014,0.3218428848704824
SP,2025-06-24,637,0.0011,0.2529400678490279
SP,2025-06-24,638,0.00075,0.17254419029740786
SP,2025-06-24,639,0.0013,0.2988858553577667
SP,2025-06-24,640,0.0013,0.2988858553577667
SP,2025-06-24,641,0.0007,0.16104054304836302
SP,2025-06-24,642,0.00135,0.3103339789684023
SP,2025-06-24,643,0.00125,0.28740337545423156
SP,2025-06-24,644,0.001,0.22998303833631217
SP,2025-06-24,645,0.0012,0.27592882584505096
SP,2025-06-24,646,0.001,0.22999361774467264
SP,2025-06-24,647,0.00125,0.28740337545423156
SP,2025-06-24,648,0.0014,0.32184024245330844
SP,2025-06-24,649,0.0006000000000000001,0.13804912619069798
SP,2025-06-24,650,0.0018,0.4135970347027673
SP,2025-06-24,651,0.0014,0.32184024245330844
SP,2025-06-24,652,0.001,0.22999097289261305
SP,2025-06-24,653,0.0017499999999999998,0.40214096741659766
SP,2025-06-24,654,0.00155,0.3562321974829863
SP,2025-06-24,655,0.0010999999999999998,0.25295328906534964
SP,2025-06-24,656,0.00095,0.21850584874595902
SP,2025-06-24,657,0.0010999999999999998,0.25295328906534964
SP,2025-06-24,658,0.00135,0.31025469730727173
SP,2025-06-24,659,0.00165,0.37919979058211317
SP,2025-06-24,660,0.001,0.22998303833631217
SP,2025-06-24,661,0.001,0.22999097289261305
SP,2025-06-24,662,0.0018,0.413583834779363
SP,2025-06-24,663,0.0007999999999999999,0.18403460475724387
SP,2025-06-24,664,0.0009500000000000001,0.21850055843277705
SP,2025-06-24,665,0.00035,0.08055205302034962
SP,2025-06-24,666,0.0007999999999999999,0.18402666654610544
SP,2025-06-24,667,0.0010500000000000002,0.24147874189132668
SP,2025-06-24,668,-0.00035,-0.08063954289616593
SP,2025-06-24,669,0.0005,0.11506035845068041
SP,2025-06-24,670,0.0011,0.25279463443096395
SP,2025-06-24,671,0.00115,0.26444634594151584
SP,2025-06-24,672,0.00105,0.24142585093535063
SP,2025-06-24,673,0.00105,0.24147345279614818
SP,2025-06-24,674,0.00105,0.24146287460551363
SP,2025-06-24,675,0.0013,0.2988884983834539
SP,2025-06-24,676,0.00115,0.26444634594151584
SP,2025-06-24,677,0.0012000000000000001,0.2759261822107173
SP,2025-06-24,678,0.00145,0.3333174356968227
SP,2025-06-24,679,0.00115,0.26444634594151584
SP,2025-06-24,680,0.00145,0.3333015830185915
SP,2025-06-24,681,0.00115,0.26444105806406326
SP,2025-06-24,682,0.00095,0.21850584874595902
SP,2025-06-24,683,0.00125,0.28740337545423156
SP,2025-06-24,684,0.0012000000000000001,0.2759182513075775
SP,2025-06-24,685,0.0010999999999999998,0.2529612217948618
SP,2025-06-24,686,0.0014,0.32184024245330844
SP,2025-06-24,687,0.0015,0.34476821024305715
SP,2025-06-24,688,0.0015999999999999999,0.36772523975577287
SP,2025-06-24,689,0.0012499999999999998,0.2874086621142524
SP,2025-06-24,690,0.00115,0.26444634594151584
SP,2025-06-24,691,0.00135,0.310360406184107
SP,2025-06-24,692,0.00125,0.2873928021339178
SP,2025-06-24,693,0.0010999999999999998,0.25295328906534964
SP,2025-06-24,694,0.0015,0.34478934471435796
SP,2025-06-24,695,0.00135,0.310360406184107
SP,2025-06-24,696,0.0010500000000000002,0.24147874189132668
SP,2025-06-24,697,0.00145,0.3333015830185915
SP,2025-06-24,698,0.001,0.22999097289261305
SP,2025-06-24,699,0.0012000000000000001,0.2759182513075775
SP,2025-06-24,700,0.0012000000000000001,0.2759182513075775
SP,2025-06-24,701,0.0010500000000000002,0.24147874189132668
SP,2025-06-24,702,0.0017,0.390674340192132
SP,2025-06-24,703,0.0004,0.09201862541378669
SP,2025-06-24,704,0.00125,0.2873928021339178
SP,2025-06-24,705,0.0005,0.11505241475412431
SP,2025-06-24,706,0.0008,0.18403725082757338
SP,2025-06-24,707,0.0005,0.11505241475412431
SP,2025-06-24,708,0.00065,0.1495554225573903
SP,2025-06-24,709,0.00035,0.08054145776594246
SP,2025-06-24,710,0.00115,0.2644304823088639
SP,2025-06-24,711,0.00039999999999999996,0.09205835304524346
SP,2025-06-24,712,0.0007,0.16105112976724234
SP,2025-06-24,713,0.0007,0.16104848308755582
SP,2025-06-24,714,0.00030000000000000003,0.06898747177176978
SP,2025-06-24,715,0.00045,0.10355670754427226
SP,2025-06-24,716,0.0009,0.2069942705962946
SP,2025-06-24,717,0.00025,0.057547399716112446
SP,2025-06-24,718,0.00065,0.149550128588527
SP,2025-06-24,719,0.00105,0.24142585093535063
SP,2025-06-24,720,0.00035000000000000005,0.08044610045938594
SP,2025-06-24,721,0.00115,0.26444634594151584
SP,2025-06-24,722,0.0002,0.04603050077691129
SP,2025-06-24,723,0.0009500000000000001,0.21850055843277705
SP,2025-06-24,724,0.0002,0.04604109969121861
SP,2025-06-24,725,0.0005,0.11505241475412431
SP,2025-06-24,726,0.00035,0.08055735064741443
SP,2025-06-24,727,0.00145,0.3333174356968227
SP,2025-06-24,728,0.00039999999999999996,0.0919947888323891
SP,2025-06-24,729,0.00015,0.03452684987050314
SP,2025-06-24,730,0.0005,0.11506300634948063
SP,2025-06-24,731,0.0003,0.06901131384238757
SP,2025-06-24,732,0.0001,0.023020549845609306
SP,2025-06-24,733,-0.0005,-0.11519820781972223
SP,2025-06-24,734,0.00085,0.1954959160972658
SP,2025-06-24,735,0.00075,0.17254419029740786
SP,2025-06-24,736,0.00075,0.17253889754739182
SP,2025-06-24,737,0.0009,0.2069942705962946
SP,2025-06-24,738,-0.00025,-0.05758186205496729
SP,2025-06-24,739,0.00035,0.08055735064741443
SP,2025-06-24,740,0.0006000000000000001,0.1379935331111637
SP,2025-06-24,741,0.0005,0.11506300634948063
SP,2025-06-24,742,0.0007499999999999999,0.17249126279302862
SP,2025-06-24,743,-4.999999999999997e-05,-0.011593788680192008
SP,2025-06-24,744,0.00055,0.126529589719232
SP,2025-06-24,745,0.00065,0.14947601301469882
SP,2025-06-24,746,-0.00025,-0.057730400720240604
SP,2025-06-24,747,0.0,-4.241518787861942e-05
SP,2025-06-24,748,0.00030000000000000003,0.06892389290754641
SP,2025-06-24,749,0.0007,0.1610273096492476
SP,2025-06-24,750,-0.00015,-0.034598441984429185
SP,2025-06-24,751,-0.00025,-0.05758186205496729
SP,2025-06-24,752,-0.00035,-0.08062362437774029
SP,2025-06-24,753,0.00010000000000000002,0.022980794761789936
SP,2025-06-24,754,-0.0006000000000000001,-0.13825323832389325
SP,2025-06-24,755,-0.00045,-0.10368661505746335
SP,2025-06-24,756,0.0006000000000000001,0.1380570680583615
SP,2025-06-24,757,-0.0001,-0.02303115364201691
SP,2025-06-24,758,0.0002,0.04604109969121861
SP,2025-06-24,759,5e-05,0.011511600092173335
SP,2025-06-24,760,4.999999999999998e-05,0.01149569622848623
SP,2025-06-24,761,0.0009499999999999999,0.21848997780614665
SP,2025-06-24,762,-0.00035,-0.08063954289616593
SP,2025-06-24,763,0.001,0.22999097289261305
SP,2025-06-24,764,0.00015000000000000001,0.03453214993778264
SP,2025-06-24,765,0.0002,0.04604109969121861
SP,2025-06-24,766,0.0002,0.04604109969121861
SP,2025-06-24,767,-0.00025,-0.05763491156983713
SP,2025-06-24,768,0.00019999999999999998,0.046038449962676475
SP,2025-06-24,769,0.00035,0.08055205302034962
SP,2025-06-24,770,-0.00019999999999999998,-0.046064959454183985
SP,2025-06-24,771,-0.00025,-0.05759777690844681
SP,2025-06-24,772,0.0004,0.09201862541378669
SP,2025-06-24,773,0.00035,0.08054145776594246
SP,2025-06-24,774,-4.999999999999997e-05,-0.011593788680192008
SP,2025-06-24,775,0.0002,0.04604109969121861
SP,2025-06-24,776,-5e-05,-0.011519553549843575
SP,2025-06-24,777,0.0007,0.16104848308755582
SP,2025-06-24,778,5e-05,0.011511600092173335
SP,2025-06-24,779,-0.00015000000000000001,-0.034545404683250514
SP,2025-06-24,780,0.0,-1.0603796407604449e-05
SP,2025-06-24,781,-9.999999999999999e-05,-0.023039108320777046
SP,2025-06-24,782,-4.999999999999998e-05,-0.011530158567341076
SP,2025-06-24,783,-0.00015000000000000001,-0.0345772270628375
SP,2025-06-24,784,0.001,0.2299698140753481
SP,2025-06-24,785,0.0007,0.16104848308755582
SP,2025-06-24,786,-9.999999999999999e-05,-0.023039108320777046
SP,2025-06-24,787,0.00045,0.1035620039516516
SP,2025-06-24,788,-0.0005,-0.11526190389498092
SP,2025-06-24,789,0.00039999999999999996,0.0919947888323891
SP,2025-06-24,790,0.0001,0.023020549845609306
SP,2025-06-24,791,0.0001,0.023020549845609306
SP,2025-06-24,792,-4.999999999999998e-05,-0.011530158567341076
SP,2025-06-24,793,0.00045000000000000004,0.10353022550596003
SP,2025-06-24,794,-0.00025,-0.05763491156983713
SP,2025-06-24,795,0.00015000000000000001,0.03450034953272341
SP,2025-06-24,796,-0.00035,-0.08067668610912682
SP,2025-06-24,797,0.0009,0.2070180797472454
SP,2025-06-24,798,0.0006,0.13803588974412584
SP,2025-06-24,799,0.00065,0.149539540650534
SP,2025-06-24,800,0.00035,0.08055205302034962
SP,2025-06-24,801,-0.00035,-0.08063954289616593
SP,2025-06-24,802,-0.0005,-0.11521943984331706
SP,2025-06-24,803,0.00030000000000000003,0.0690510506225206
SP,2025-06-24,804,0.0,-2.650949060267749e-06
SP,2025-06-24,805,0.0005,0.11505241475412431
SP,2025-06-24,806,-0.00030000000000000003,-0.06911202794968041
SP,2025-06-24,807,-0.00015000000000000001,-0.034545404683250514
SP,2025-06-24,808,0.00015000000000000001,0.03453214993778264
SP,2025-06-24,809,0.00045,0.1035620039516516
SP,2025-06-24,810,0.0004,0.0920371649757945
SP,2025-06-24,811,0.00025,0.05754210086908462
SP,2025-06-24,812,-0.00039999999999999996,-0.09214848532139719
SP,2025-06-24,813,0.0005,0.11505241475412431
SP,2025-06-24,814,-0.0004,-0.09216971245668004
SP,2025-06-24,815,0.00015000000000000001,0.03453214993778264
SP,2025-06-24,816,-0.00025,-0.05758716700602351
SP,2025-06-24,817,-0.00030000000000000003,-0.06910406960680682
SP,2025-06-24,818,0.0005499999999999999,0.12656136084850944
SP,2025-06-24,819,0.00015000000000000001,0.034516249735677684
SP,2025-06-24,820,0.0007999999999999999,0.18402666654610544
SP,2025-06-24,821,0.0,-2.650949060267749e-06
SP,2025-06-24,822,0.0008500000000000001,0.1955223737559575
SP,2025-06-24,823,0.0003,0.06905369974100628
SP,2025-06-24,824,0.0005499999999999999,0.12656136084850944
SP,2025-06-24,825,0.0005,0.11506300634948063
SP,2025-06-24,826,0.00015,0.03452684987050314
SP,2025-06-24,827,0.00030000000000000003,0.06904310326691365
SP,2025-06-24,828,0.0005,0.11506300634948063
SP,2025-06-24,829,0.0001,0.02302320018434667
SP,2025-06-24,830,5e-05,0.011511600092173335
SP,2025-06-24,831,0.00045,0.10354611472923048
SP,2025-06-24,832,-0.00010000000000000002,-0.023070927037943667
SP,2025-06-24,833,0.00030000000000000003,0.0690510506225206
SP,2025-06-24,834,0.0004,0.09201862541378669
SP,2025-06-24,835,0.0004,0.09206100155382257
SP,2025-06-24,836,0.00015,0.03452684987050314
SP,2025-06-24,837,-0.001,-0.23065400376423018
SP,2025-06-24,838,9.999999999999996e-05,0.022956941708979217
SP,2025-06-24,839,0.0003,0.06901131384238757
SP,2025-06-24,840,0.00065,0.14952365874283946
SP,2025-06-24,841,-5.000000000000002e-05,-0.011546066094286767
SP,2025-06-24,842,0.00015000000000000001,0.03453214993778264
SP,2025-06-24,843,-0.00025,-0.057730400720240604
SP,2025-06-24,844,-0.00105,-0.24206991665328692
SP,2025-06-24,845,-0.0003,-0.0691438613232731
SP,2025-06-24,846,0.0008,0.18390759335375484
SP,2025-06-24,847,0.0003,0.06902985767376912
SP,2025-06-24,848,-0.00075,-0.17285968080342773
SP,2025-06-24,849,0.0,-1.0603796407604449e-05
SP,2025-06-24,850,0.0,-0.00021472695031499178
SP,2025-06-24,851,-5e-05,-0.011514251041233603
SP,2025-06-24,852,0.00075,0.17254419029740786
SP,2025-06-24,853,-0.0012499999999999998,-0.2882384097459334
SP,2025-06-24,854,5.000000000000002e-05,0.011479792363960906
SP,2025-06-24,855,-0.0007999999999999999,-0.18444296832953455
SP,2025-06-24,856,-0.0007,-0.1613215437323845
SP,2025-06-24,857,-0.00039999999999999996,-0.09221216673176436
SP,2025-06-24,858,-0.0007999999999999999,-0.18438719574991325
SP,2025-06-24,859,0.0017000000000000001,0.39065057485889176
SP,2025-06-24,860,-0.0008500000000000001,-0.19591205302523784
SP,2025-06-24,861,-0.00025,-0.05758716700602351
SP,2025-06-24,862,-0.00025,-0.05759777690844681
SP,2025-06-24,863,-0.0004,-0.09218828620130015
SP,2025-06-24,864,-0.0014,-0.32294854551973007
SP,2025-06-24,865,-0.00030000000000000003,-0.06923140311806963
SP,2025-06-24,866,-0.0005,-0.1152910979339894
SP,2025-06-24,867,0.0008500000000000001,0.1955276652874094
SP,2025-06-24,868,-0.0011,-0.25360539605232546
SP,2025-06-24,869,0.0005499999999999999,0.12656136084850944
SP,2025-06-24,870,0.0009,0.2069942705962946
SP,2025-06-24,871,0.0002,0.045945709448996785
SP,2025-06-24,872,0.00039999999999999996,0.09205040751937843
SP,2025-06-24,873,0.0005,0.115039175259396
SP,2025-06-24,874,0.0008,0.18386790227911676
SP,2025-06-24,875,-9.999999999999996e-05,-0.023094791078021037
SP,2025-06-24,876,0.0008,0.18401343619373067
SP,2025-06-24,877,0.00035,0.08054145776594246
SP,2025-06-24,878,0.00039999999999999996,0.09205835304524346
SP,2025-06-24,879,0.0007,0.16104054304836302
SP,2025-06-24,880,0.00045,0.10355670754427226
SP,2025-06-24,881,0.00035,0.08055205302034962
SP,2025-06-24,882,0.001,0.22999361774467264
SP,2025-06-24,883,0.0007,0.16105112976724234
SP,2025-06-24,884,0.0007,0.16104848308755582
SP,2025-06-24,885,0.00055,0.12654547528428983
SP,2025-06-24,886,0.00015000000000000001,0.034516249735677684
SP,2025-06-24,887,0.0008500000000000001,0.1955223737559575
SP,2025-06-24,888,-0.00035,-0.08063954289616593
SP,2025-06-24,889,0.00045,0.1035620039516516
SP,2025-06-24,890,0.0005,0.11506035845068041
SP,2025-06-24,891,0.0005499999999999999,0.12656136084850944
SP,2025-06-24,892,0.00039999999999999996,0.09205040751937843
SP,2025-06-24,893,-0.00015000000000000001,-0.0345772270628375
SP,2025-06-24,894,0.00025,0.05753150317474032
SP,2025-06-24,895,4.999999999999998e-05,0.01149569622848623
SP,2025-06-24,896,0.00035,0.08055205302034962
SP,2025-06-24,897,0.0006000000000000001,0.1380570680583615
SP,2025-06-24,898,0.0006000000000000001,0.1380570680583615
SP,2025-06-24,899,5e-05,0.011511600092173335
SP,2025-06-24,900,0.00039999999999999996,0.09205835304524346
SP,2025-06-24,901,0.0008500000000000001,0.1955276652874094
SP,2025-06-24,902,0.00105,0.24146287460551363
SP,2025-06-24,903,0.00045,0.10355670754427226
SP,2025-06-24,904,0.0004,0.09201862541378669
SP,2025-06-24,905,0.00019999999999999998,0.046038449962676475
SP,2025-06-24,906,0.0005,0.11506035845068041
SP,2025-06-24,907,0.00015000000000000001,0.03453214993778264
SP,2025-06-24,908,-0.00024999999999999995,-0.05761369176275899
SP,2025-06-24,909,0.0004,0.0920371649757945
SP,2025-06-24,910,9.999999999999999e-05,0.023012598829269537
SP,2025-06-24,911,0.00045,0.10354611472923048
SP,2025-06-24,912,0.00030000000000000003,0.0690510506225206
SP,2025-06-24,913,0.00015,0.03452684987050314
SP,2025-06-24,914,0.0007,0.1610087828894935
SP,2025-06-24,915,0.00035,0.08050437437255309
SP,2025-06-24,916,0.00075,0.17252831204707664
SP,2025-06-24,917,0.0005,0.11505241475412431
SP,2025-06-24,918,0.00075,0.17254419029740786
SP,2025-06-24,919,0.0010999999999999998,0.2529612217948618
SP,2025-06-24,920,0.0007,0.1610273096492476
SP,2025-06-24,921,0.0013,0.2988647111514531
SP,2025-06-24,922,0.0012000000000000001,0.27588652769290345
SP,2025-06-24,923,0.0010999999999999998,0.2528686732708063
SP,2025-06-24,924,0.00125,0.2873928021339178
SP,2025-06-24,925,0.0011,0.25279463443096395
SP,2025-06-24,926,0.00145,0.33323817229727326
SP,2025-06-24,927,0.00025,0.05743612390883279
SP,2025-06-24,928,0.00115,0.2642982853373721
SP,2025-06-24,929,0.00125,0.2873557955098527
SP,2025-06-24,930,0.0015,0.3445278055269063
SP,2025-06-24,931,0.0012,0.2758336549943008
SP,2025-06-24,932,0.0015999999999999999,0.3677331633576475
SP,2025-06-24,933,0.0015999999999999999,0.36769354534617604
SP,2025-06-24,934,0.001,0.2299698140753481
SP,2025-06-24,935,0.0004,0.09206100155382257
SP,2025-06-24,936,0.00125,0.28740337545423156
SP,2025-06-24,937,0.0008500000000000001,0.1955276652874094
SP,2025-06-24,938,0.0010500000000000002,0.24147874189132668
SP,2025-06-24,939,0.0007999999999999999,0.18403460475724387
SP,2025-06-24,940,0.0008500000000000001,0.1955276652874094
SP,2025-06-24,941,0.0004,0.0920371649757945
SP,2025-06-24,942,0.0008,0.18403725082757338
SP,2025-06-24,943,0.0015999999999999999,0.36772523975577287
SP,2025-06-24,944,0.00045,0.10354611472923048
SP,2025-06-24,945,0.0008500000000000001,0.1955276652874094
SP,2025-06-24,946,0.00095,0.21850584874595902
SP,2025-06-24,947,0.0008500000000000001,0.1955276652874094
SP,2025-06-24,948,0.0006000000000000001,0.13804912619069798
SP,2025-06-24,949,0.0013,0.2988858553577667
SP,2025-06-24,950,0.0006000000000000001,0.1380570680583615
SP,2025-06-24,951,0.0004,0.09206100155382257
