"Summary"
"[Software Information]"
"Software Name:","LabSolutions RF"
"Version:","1.12"
"[Data Information]"
"Data is:","Modified"
"Sample Name:","SP02_240625"
"Sample ID"
"Option"
"Analyst"
"Date/Time:","30/07/2025 13:20:25"
"Comments"
"[Instrument Information]"
"Instrument Name:","Fluoro"
"Instrument Type:","RF-6000 Series"
"Model (S/N):","RF-6000 (A40245500667SA)"

"Parameter"
"[Measurement]"
"Spectrum Type:","3D"
"EX Wavelength Start:","240.0 nm"
"EX Wavelength End:","450.0 nm"
"Data Interval:","5.0 nm"
"EM Wavelength Start:","250.0 nm"
"EM Wavelength End:","600.0 nm"
"Data Interval:","2.0 nm"
"Scan Speed:","6000 nm/min"
"[Instrument]"
"EX Bandwidth:","3.0 nm"
"EM Bandwidth:","3.0 nm"
"Sensitivity:","High"
"[Attachment]"
"Attachment:","None"
"[Auto Print]"
"Auto Print:","No"
"Report File:",""

"SP02_240625.fs3f - CorrectionData"
375,-4.602,-4.139,-3.287,-2.889,-2.604,-1.735,-1.560,-2.122,-2.003,-1.791,-1.585,-1.615,-1.373,-1.646,-1.466,-1.037,-1.005,-1.550,-1.376,-1.266,-1.192,-1.255,-1.024,-0.697,-1.146,-0.921,-1.245,-1.164,-0.750,-1.006,-0.803,-0.926,-0.511,-0.895,-0.764,-0.705,-0.730,-0.560,-0.670,-0.645,-0.813,-0.699,-0.449,-0.530,-0.752,-0.631,-0.523,-0.631,-0.520,-0.519,-0.491,-0.652,-0.370,-0.431,-0.353,-0.185,0.122,-0.097,0.098,0.616,44.991,374.139,1122.620,969.092,244.827,13.240,1.337,1.413,1.402,1.753,2.896,2.879,2.818,3.249,3.908,3.640,4.773,5.903,5.377,6.329,6.288,6.773,7.873,8.544,8.335,9.226,8.497,10.119,12.152,12.973,13.653,13.854,13.155,12.218,12.655,12.814,12.209,12.947,13.588,14.669,13.489,13.870,14.803,12.854,12.925,13.696,13.568,13.806,13.853,13.887,14.341,14.044,13.600,12.141,13.036,11.970,12.431,12.429,12.855,12.082,12.310,11.171,10.509,10.491,11.255,11.186,11.339,10.288,9.859,9.704,8.833,9.105,8.751,7.919,8.283,7.766,7.026,8.353,7.819,7.305,8.012,8.329,6.632,6.434,6.104,6.146,5.157,6.091,5.788,5.054,5.833,4.655,4.147,3.881,4.062,2.815,4.060,3.281,2.820,3.038,3.329,4.030,3.093,1.893,2.486,1.586,2.731,1.846,2.794,2.499,1.528,2.332,1.386,0.640,1.097,1.470,
380,-2.841,-3.960,-2.767,-2.105,-2.338,-1.607,-2.248,-1.882,-2.005,-1.784,-2.038,-1.215,-1.505,-1.549,-1.303,-1.013,-1.135,-1.295,-1.133,-1.119,-0.799,-0.872,-1.105,-1.069,-1.181,-0.994,-1.133,-0.883,-1.101,-0.775,-0.889,-0.948,-0.767,-0.792,-0.998,-0.616,-0.623,-0.540,-0.693,-0.578,-0.747,-0.552,-0.719,-0.890,-0.583,-0.634,-0.455,-0.454,-0.348,-0.500,-0.421,-0.066,-0.579,-0.094,-0.262,-0.088,-0.190,0.031,-0.186,0.057,0.053,0.039,4.845,139.250,715.855,1227.327,592.986,71.433,2.675,1.374,1.557,2.172,1.840,2.393,2.220,2.470,3.330,3.438,4.354,4.468,5.070,5.267,4.516,6.018,6.847,6.578,6.699,7.258,7.664,9.290,8.530,10.550,11.492,12.232,13.253,13.666,10.969,11.045,11.699,10.702,11.915,11.986,11.750,11.963,12.228,12.026,11.441,12.136,12.381,10.856,12.579,11.143,12.001,11.341,11.604,10.740,11.885,11.669,11.242,10.527,11.021,10.927,11.819,9.880,10.499,10.206,9.953,9.953,9.972,10.179,8.626,9.353,8.435,8.351,6.984,8.274,7.575,7.045,6.860,7.123,7.172,6.747,7.214,7.284,5.341,5.243,4.885,5.495,6.396,4.729,5.164,4.919,3.843,4.359,3.989,4.291,3.536,3.098,3.968,2.894,2.681,1.791,2.907,2.551,2.578,2.592,2.713,1.682,2.406,1.443,1.167,1.212,0.937,1.766,1.124,1.310,
385,-4.419,-3.477,-2.908,-2.461,-2.686,-2.065,-2.421,-1.836,-1.963,-1.414,-1.847,-1.576,-1.219,-1.179,-1.480,-1.152,-0.983,-1.249,-1.279,-1.220,-0.967,-0.965,-1.080,-0.866,-0.851,-0.804,-0.695,-1.140,-0.916,-1.010,-1.096,-0.927,-0.888,-0.824,-0.745,-0.649,-0.751,-0.573,-0.848,-0.804,-0.672,-0.763,-0.716,-0.694,-0.551,-0.598,-0.896,-0.543,-0.592,-0.733,-0.441,-0.344,-0.511,-0.579,-0.554,-0.407,-0.459,-0.146,-0.115,0.026,0.054,-0.170,-0.005,-0.100,0.284,22.320,321.811,1009.279,1033.506,285.060,20.267,1.581,1.497,1.605,1.159,1.370,2.461,2.629,2.678,3.376,3.617,3.850,4.224,4.142,4.412,5.053,4.604,5.958,5.287,6.513,6.275,7.176,8.104,8.028,8.498,10.216,11.528,11.610,10.802,10.818,9.624,9.708,9.937,9.665,10.627,10.766,10.594,10.030,10.780,10.164,10.346,11.398,10.504,10.826,9.804,10.753,10.117,9.724,11.335,10.344,9.658,10.320,9.661,10.131,8.731,9.718,8.550,8.900,6.919,7.534,7.489,8.060,8.128,7.860,6.421,7.321,7.264,6.216,6.614,7.390,5.447,6.086,6.245,4.793,6.057,4.384,5.200,4.813,4.333,4.620,4.160,4.345,3.852,4.022,4.037,2.831,3.993,2.827,2.918,2.841,2.145,2.667,2.897,2.596,2.251,3.045,1.505,1.337,1.423,1.766,2.486,1.642,1.894,1.432,0.859,1.528,
390,-2.683,-4.568,-3.195,-2.759,-2.330,-1.840,-1.734,-1.861,-1.775,-1.282,-1.584,-1.502,-1.446,-1.627,-1.098,-1.137,-0.938,-0.636,-0.987,-1.140,-1.257,-1.047,-0.825,-1.064,-0.948,-0.951,-0.957,-0.901,-0.846,-0.822,-1.016,-0.751,-0.835,-0.759,-0.487,-0.571,-0.695,-0.599,-0.674,-0.624,-0.577,-0.660,-0.618,-0.650,-0.731,-0.686,-0.479,-0.387,-0.429,-0.500,-0.437,-0.680,-0.374,-0.410,-0.505,-0.178,-0.232,-0.300,-0.220,-0.253,-0.187,-0.357,-0.064,-0.295,-0.122,-0.321,0.237,4.427,114.648,694.810,1157.047,593.160,68.483,3.042,1.236,1.614,1.596,1.481,1.541,1.549,1.819,1.926,2.331,3.896,3.442,3.456,3.458,4.504,4.897,4.844,5.191,5.411,5.567,5.539,5.410,5.780,7.735,7.611,9.097,8.831,10.553,9.791,8.758,8.765,7.697,7.963,7.889,9.093,8.593,8.871,9.574,8.637,8.777,9.181,9.159,9.424,8.540,7.954,9.276,8.342,8.879,8.214,8.538,8.084,8.394,9.055,7.486,7.762,8.154,7.400,7.363,7.197,7.664,6.319,6.599,5.750,5.385,6.625,6.142,4.749,5.367,5.818,5.218,5.210,5.734,4.389,3.982,3.760,4.858,3.452,4.049,3.636,3.571,2.923,3.570,2.340,2.993,2.956,2.275,2.741,2.058,2.400,2.451,2.187,1.971,1.802,2.066,1.143,2.030,1.277,1.158,1.352,0.914,0.438,0.077,1.423,
395,-3.107,-3.942,-2.565,-2.558,-1.791,-1.819,-1.617,-1.954,-1.274,-1.685,-1.854,-1.242,-1.568,-1.329,-1.422,-1.361,-0.843,-0.973,-0.946,-1.128,-0.863,-0.908,-0.909,-1.033,-0.876,-0.957,-0.449,-0.659,-0.807,-0.918,-0.324,-0.868,-0.808,-0.854,-0.701,-0.543,-0.529,-0.578,-0.840,-0.648,-0.654,-0.586,-0.534,-0.700,-0.573,-0.128,-0.503,-0.537,-0.559,-0.142,-0.324,-0.458,-0.381,-0.127,-0.281,-0.293,-0.194,-0.439,-0.381,-0.365,-0.328,-0.057,-0.093,-0.300,-0.087,0.031,0.007,-0.072,0.011,0.781,25.562,299.179,994.046,947.858,237.696,11.081,1.547,1.061,0.807,1.389,1.465,1.461,1.714,2.022,2.086,1.906,2.407,2.670,2.601,4.038,3.802,4.201,4.209,4.828,5.486,5.154,5.420,5.035,6.100,6.643,6.368,7.118,8.185,9.499,7.916,7.478,8.234,8.001,7.983,8.498,7.587,7.579,7.468,7.325,7.455,7.248,7.089,6.992,6.984,7.031,7.135,7.516,7.439,6.753,7.200,6.561,6.393,6.285,6.051,6.425,6.460,6.590,5.814,5.316,5.684,5.248,5.689,4.787,5.794,5.179,6.167,5.511,4.862,4.328,3.958,4.021,3.579,3.687,3.480,3.192,3.349,3.236,3.871,2.245,2.963,2.048,2.489,2.656,1.536,2.355,2.308,2.504,2.002,1.431,1.598,1.700,2.030,2.066,0.634,0.924,0.657,1.517,1.012,0.942,0.760,0.451,
400,-3.217,-2.353,-2.540,-2.362,-2.170,-1.495,-1.630,-1.869,-1.778,-1.296,-1.355,-1.217,-1.496,-0.907,-1.022,-1.146,-0.856,-0.952,-0.879,-1.117,-1.066,-0.772,-0.889,-0.878,-0.716,-0.723,-0.734,-0.652,-0.924,-0.662,-0.560,-0.420,-0.640,-0.786,-0.418,-0.596,-0.513,-0.393,-0.735,-0.586,-0.445,-0.560,-0.669,-0.389,-0.431,-0.387,-0.457,-0.258,-0.466,-0.606,-0.463,-0.289,-0.505,-0.528,-0.408,-0.267,-0.329,-0.369,-0.326,-0.286,-0.290,-0.293,-0.303,-0.026,-0.165,-0.184,-0.125,-0.315,0.051,-0.071,0.152,-0.057,4.335,86.218,591.436,1053.866,562.679,70.372,2.202,1.100,1.108,1.076,1.133,1.261,1.220,1.793,1.968,1.808,2.398,2.681,2.906,3.021,3.188,3.591,3.728,3.692,3.759,4.213,4.436,4.592,4.581,5.691,5.175,5.561,6.849,6.690,7.903,7.097,7.051,7.084,6.533,6.010,5.847,6.636,6.647,5.894,6.460,5.828,6.473,6.514,5.927,6.586,6.740,5.989,5.789,5.892,5.735,5.370,5.683,5.932,5.702,5.741,5.339,5.072,4.485,4.637,4.501,4.206,4.926,4.702,4.324,3.667,3.778,4.049,3.566,3.754,3.006,3.394,3.387,2.629,3.240,2.769,2.766,2.610,2.244,2.227,2.486,2.034,2.670,2.575,2.228,1.890,1.116,1.410,1.384,1.264,1.320,1.648,0.573,1.501,0.779,0.368,1.207,0.268,0.904,0.726,
405,-3.480,-3.060,-1.925,-2.165,-1.399,-1.524,-1.804,-1.954,-1.579,-1.591,-1.472,-0.820,-1.005,-1.370,-1.082,-1.284,-0.924,-1.056,-1.103,-0.962,-0.933,-0.729,-1.057,-1.081,-0.512,-0.776,-0.907,-0.770,-0.742,-0.706,-0.597,-0.684,-0.785,-0.869,-0.676,-0.614,-0.540,-0.439,-0.649,-0.521,-0.543,-0.420,-0.718,-0.546,-0.488,-0.394,-0.655,-0.288,-0.327,-0.476,-0.445,-0.494,-0.377,-0.565,-0.111,-0.364,-0.443,-0.384,-0.253,-0.334,-0.418,-0.385,-0.131,-0.181,-0.304,-0.255,-0.181,-0.185,-0.177,0.205,0.015,0.044,-0.157,-0.072,0.732,37.717,322.815,938.350,745.151,164.119,7.116,0.966,0.911,0.971,1.003,1.264,1.156,1.353,1.657,1.293,1.917,2.103,2.550,2.778,3.040,3.240,3.448,3.795,3.682,3.831,3.744,4.373,4.723,4.981,5.053,4.877,5.735,6.204,6.133,6.571,6.576,6.778,6.263,6.512,6.092,5.558,6.268,5.035,6.423,5.392,5.748,5.712,5.865,5.854,6.163,6.116,5.458,5.591,6.076,5.374,5.343,4.870,5.463,5.353,4.245,4.557,5.055,4.657,4.177,4.426,4.676,3.742,3.717,3.624,3.633,3.999,3.097,2.886,3.520,3.171,2.992,2.970,2.815,3.020,2.725,2.610,2.596,1.898,2.174,2.856,1.732,1.620,1.979,2.109,1.751,1.155,1.504,1.394,1.426,1.180,1.108,1.222,1.098,0.436,0.712,1.827,
410,-3.300,-3.634,-2.915,-1.318,-1.743,-1.769,-1.323,-1.010,-1.348,-1.273,-1.278,-1.502,-0.869,-1.257,-1.077,-0.800,-1.251,-0.765,-0.839,-0.909,-1.019,-0.842,-0.748,-0.881,-0.897,-0.850,-0.532,-0.970,-0.781,-0.565,-0.610,-0.800,-0.663,-0.779,-0.055,-0.456,-0.781,-0.495,-0.749,-0.580,-0.609,-0.566,-0.287,-0.493,-0.636,-0.446,-0.407,-0.440,-0.254,-0.510,-0.472,-0.536,-0.406,-0.365,-0.308,-0.414,-0.123,-0.223,-0.337,-0.275,-0.203,-0.374,-0.254,-0.216,-0.077,-0.318,-0.220,-0.297,-0.143,-0.028,-0.176,-0.156,-0.009,-0.094,0.024,0.208,0.117,5.386,137.786,640.152,949.794,368.913,36.491,1.148,1.214,0.881,1.218,1.084,1.097,1.264,1.358,1.944,2.144,2.150,2.196,2.696,2.908,3.074,3.391,3.358,3.946,3.486,4.191,4.180,4.314,4.422,5.519,4.750,4.697,5.681,6.393,6.204,6.614,6.750,6.812,6.474,6.509,5.011,5.249,5.120,5.672,4.851,5.517,5.412,5.089,5.263,5.896,5.412,5.343,5.186,4.793,5.231,4.688,4.985,4.443,5.033,4.180,4.658,3.699,3.748,3.703,4.959,4.142,3.756,3.455,3.136,3.824,3.042,3.562,3.210,3.006,2.633,2.558,2.710,2.864,2.638,2.181,2.099,2.329,3.003,1.657,1.848,2.355,2.059,1.923,1.494,1.529,1.761,1.376,1.390,0.725,0.744,1.348,0.826,0.741,0.922,
415,-3.711,-2.994,-2.587,-1.867,-1.863,-1.672,-1.690,-1.019,-1.294,-1.145,-1.043,-1.358,-1.144,-1.230,-1.171,-0.846,-0.931,-0.847,-1.019,-0.909,-0.711,-0.972,-0.469,-0.727,-0.816,-0.833,-0.970,-0.838,-0.670,-0.560,-0.491,-0.517,-0.763,-0.659,-0.461,-0.563,-0.457,-0.661,-0.461,-0.663,-0.522,-0.523,-0.633,-0.449,-0.494,-0.324,-0.441,-0.531,-0.580,-0.420,-0.324,-0.360,-0.574,-0.267,-0.489,-0.480,-0.283,-0.380,-0.569,-0.189,-0.400,-0.270,-0.373,-0.303,-0.255,-0.364,-0.246,-0.363,-0.037,-0.400,-0.288,-0.066,-0.291,0.123,-0.094,-0.208,0.038,0.177,-0.006,0.543,30.131,321.172,832.964,635.849,135.143,7.173,0.733,0.896,0.822,1.078,1.058,1.215,1.165,1.320,1.759,2.119,1.993,2.374,2.677,2.285,3.283,2.766,2.971,2.789,3.918,4.238,3.981,3.662,4.690,4.267,4.775,4.376,3.904,5.090,5.600,5.838,6.013,5.962,6.478,6.519,6.467,4.879,4.559,5.171,5.406,4.814,5.385,4.499,5.197,4.651,4.886,5.545,4.810,4.181,4.274,4.703,4.279,4.306,4.406,4.017,3.797,3.875,3.661,4.118,3.562,3.827,3.063,3.031,3.259,2.965,2.652,2.855,2.627,2.278,2.344,2.876,2.614,3.269,2.888,1.686,2.010,1.709,1.375,1.631,1.305,1.616,1.612,1.414,1.533,1.208,0.645,1.416,1.326,0.737,1.275,1.079,
420,-1.604,-2.498,-2.359,-2.934,-1.458,-1.584,-1.345,-1.818,-1.055,-0.937,-0.987,-1.232,-0.869,-0.829,-0.799,-1.052,-0.715,-1.179,-0.899,-0.686,-0.902,-0.669,-0.859,-0.770,-0.536,-0.706,-0.749,-0.741,-0.694,-0.539,-0.622,-0.568,-0.585,-0.353,-0.565,-0.492,-0.505,-0.577,-0.633,-0.462,-0.222,-0.277,-0.264,-0.378,-0.533,-0.399,-0.422,-0.262,-0.492,-0.374,-0.407,-0.066,-0.252,-0.482,-0.377,-0.278,-0.300,-0.294,-0.247,-0.320,-0.424,-0.310,-0.458,-0.316,-0.297,-0.147,-0.206,-0.377,-0.080,-0.284,-0.265,-0.248,-0.243,-0.270,-0.185,-0.239,0.099,-0.060,0.067,-0.141,-0.098,0.160,7.582,141.587,602.355,755.431,253.536,19.089,1.373,0.889,0.663,0.957,0.985,0.874,1.520,1.479,1.343,1.738,1.767,2.222,1.894,2.552,2.748,2.629,3.128,3.076,3.305,3.196,3.698,3.416,3.146,4.227,4.013,4.527,4.034,4.172,4.621,4.452,6.009,4.991,5.362,5.391,5.217,4.975,4.622,4.917,4.990,4.427,4.298,4.083,3.960,4.489,4.703,4.104,3.884,4.637,3.676,4.239,3.361,3.331,3.633,3.699,3.237,3.734,3.858,3.022,3.024,3.900,3.299,2.792,2.622,2.218,3.068,2.134,2.700,2.154,2.517,2.384,1.960,1.588,1.788,2.072,1.551,1.473,1.549,1.601,1.430,1.690,1.076,0.762,1.210,1.063,0.942,1.133,0.490,0.596,
425,-3.197,-2.841,-2.365,-1.929,-1.731,-1.906,-0.760,-1.449,-1.251,-1.415,-1.294,-0.384,-1.097,-0.774,-0.796,-0.968,-0.545,-0.839,-0.897,-0.700,-0.921,-0.975,-0.657,-0.697,-0.884,-0.872,-0.702,-0.681,-0.652,-0.727,-0.616,-0.667,-0.528,-0.658,-0.504,-0.611,-0.500,-0.513,-0.284,-0.581,-0.620,-0.354,-0.511,-0.464,-0.356,-0.165,-0.351,-0.464,-0.274,-0.427,-0.273,-0.434,-0.199,-0.351,-0.087,-0.328,-0.255,-0.470,-0.294,-0.227,-0.095,-0.301,-0.335,-0.193,-0.427,-0.120,-0.282,-0.216,-0.400,-0.278,-0.257,-0.262,-0.188,-0.395,-0.276,-0.277,-0.127,-0.215,-0.191,0.081,-0.100,-0.072,-0.058,0.041,1.002,31.386,284.017,670.942,482.958,85.080,4.037,0.643,0.527,0.598,0.975,0.842,0.942,0.975,1.544,1.150,1.490,1.638,1.962,2.116,2.664,2.502,2.284,2.500,3.125,3.226,2.941,3.237,3.194,3.200,3.042,3.441,3.558,3.570,3.975,4.384,3.741,4.496,4.848,5.181,5.032,4.337,3.942,4.220,3.347,3.720,3.362,4.268,4.099,3.974,3.928,3.357,3.449,3.322,3.317,3.256,3.268,3.306,3.361,3.001,3.093,2.435,2.707,2.838,2.783,2.231,2.630,2.426,2.194,2.412,2.305,2.485,1.919,1.941,1.905,1.641,1.442,1.882,1.472,1.046,1.134,1.372,1.783,1.504,0.535,0.947,1.489,1.087,1.036,0.475,0.638,0.776,
430,-2.845,-2.596,-2.082,-1.514,-2.187,-1.619,-0.754,-0.934,-1.553,-0.956,-0.981,-0.902,-1.149,-1.243,-0.354,-0.763,-0.659,-0.883,-0.463,-0.534,-0.739,-0.475,-0.773,-0.581,-0.625,-0.638,-0.643,-0.814,-0.596,-0.531,-0.572,-0.617,-0.497,-0.447,-0.474,-0.527,-0.510,-0.464,-0.356,-0.550,-0.405,-0.514,-0.294,-0.196,-0.112,-0.335,-0.358,-0.308,-0.351,-0.338,-0.419,-0.293,-0.284,-0.182,-0.428,-0.299,-0.353,-0.236,-0.375,-0.235,-0.370,-0.321,-0.405,-0.200,-0.217,-0.227,-0.319,-0.294,-0.209,-0.289,-0.225,-0.255,-0.188,-0.312,-0.251,-0.279,-0.296,-0.325,-0.171,-0.161,-0.041,-0.061,-0.203,0.027,-0.173,0.102,0.109,6.183,86.340,428.051,573.561,238.063,23.506,1.249,0.681,0.676,0.741,0.776,1.061,1.029,0.735,1.297,1.508,1.459,1.577,1.556,2.034,1.820,2.006,2.779,2.200,2.344,2.986,2.815,2.914,2.233,2.503,2.960,3.370,3.203,2.876,3.279,3.231,3.965,3.114,3.875,4.084,4.343,4.195,4.400,3.587,3.944,3.952,3.137,3.393,3.365,3.120,2.855,2.909,3.208,3.099,2.921,2.687,2.610,3.205,2.917,2.614,2.394,2.002,2.195,2.799,1.988,2.757,2.218,1.456,2.399,1.885,1.740,1.450,1.836,1.477,1.325,1.126,1.223,0.853,0.844,0.947,0.850,1.847,1.227,0.807,1.194,1.132,0.456,0.343,1.215,
435,-3.025,-2.474,-2.338,-1.458,-1.217,-1.117,-1.359,-1.356,-1.122,-1.100,-0.831,-0.656,-0.901,-0.790,-0.798,-0.375,-0.759,-0.760,-0.412,-0.778,-0.562,-0.440,-0.437,-0.826,-0.457,-0.672,-0.526,-0.617,-0.527,-0.519,-0.458,-0.531,-0.554,-0.444,-0.594,-0.450,-0.390,-0.275,-0.295,-0.557,-0.367,-0.222,-0.235,-0.290,-0.233,-0.309,-0.265,-0.260,-0.452,-0.025,-0.398,-0.350,-0.279,-0.251,-0.418,-0.323,-0.327,-0.300,-0.362,-0.285,-0.259,-0.345,-0.354,-0.310,-0.182,-0.260,-0.283,-0.398,-0.300,-0.196,-0.246,-0.211,0.007,-0.285,-0.169,-0.203,-0.153,-0.289,-0.217,-0.228,-0.228,-0.239,-0.194,-0.243,0.014,-0.099,0.050,0.065,-0.059,1.015,29.935,211.151,512.521,357.492,74.254,3.379,0.677,0.460,0.602,0.818,0.848,0.767,0.648,0.927,1.105,1.241,1.379,1.182,1.522,1.442,1.968,1.946,2.081,1.995,2.044,2.091,2.272,2.688,2.425,2.446,2.981,2.967,2.911,2.694,2.776,2.646,2.516,2.664,3.717,4.349,3.542,3.629,2.862,3.206,2.407,3.193,2.400,2.732,2.795,2.208,2.433,2.617,2.996,2.292,3.150,1.866,2.068,2.674,2.123,2.086,1.916,1.718,1.794,2.248,1.698,1.938,2.013,1.847,1.164,1.406,1.787,1.001,1.364,1.197,1.166,0.945,0.992,1.090,0.815,1.007,0.929,0.628,0.770,0.452,0.562,0.413,
440,-1.712,-1.590,-1.293,-1.350,-1.457,-1.315,-1.325,-1.181,-0.637,-0.962,-0.880,-1.125,-0.935,-0.656,-0.780,-1.018,-0.462,-0.690,-0.614,-0.783,-0.529,-0.550,-0.561,-0.572,-0.492,-0.749,-0.499,-0.441,-0.400,-0.333,-0.530,-0.464,-0.394,-0.421,-0.392,-0.432,-0.378,-0.362,-0.442,-0.293,-0.521,-0.380,-0.253,-0.385,-0.269,-0.329,-0.183,-0.294,-0.276,-0.144,-0.264,-0.262,-0.242,-0.359,-0.222,-0.142,-0.165,-0.176,-0.152,-0.183,-0.127,-0.090,-0.297,-0.148,-0.284,-0.271,-0.281,-0.311,-0.196,-0.300,-0.325,-0.147,-0.173,-0.221,-0.263,-0.193,-0.158,-0.014,-0.053,-0.284,-0.156,-0.134,-0.172,-0.169,-0.137,-0.183,-0.014,-0.117,-0.114,0.088,0.037,0.095,4.187,75.003,324.975,464.960,188.425,19.688,0.823,0.526,0.865,0.717,0.583,0.676,1.005,1.114,1.126,1.026,1.042,0.843,1.655,1.588,1.567,1.399,1.935,1.894,2.002,2.325,2.038,2.392,2.037,2.461,2.512,2.614,2.300,1.971,1.928,2.855,2.704,2.742,2.800,3.020,3.548,3.585,3.641,3.443,3.113,2.761,2.405,2.717,2.458,2.175,2.456,1.996,2.113,2.258,2.179,2.188,1.814,1.745,2.090,2.366,1.284,1.974,1.529,1.907,1.563,1.270,1.415,1.362,1.524,1.615,1.191,0.987,1.303,1.293,0.698,0.768,0.802,1.185,0.704,0.553,0.428,0.387,0.627,0.391,
445,-1.704,-2.547,-1.880,-1.458,-1.093,-1.322,-1.331,-0.964,-1.403,-1.371,-0.764,-0.949,-0.545,-0.907,-0.819,-0.649,-0.715,-0.611,-0.632,-0.541,-0.357,-0.582,-0.719,-0.361,-0.661,-0.298,-0.537,-0.576,-0.465,-0.166,-0.630,-0.470,-0.220,-0.423,-0.416,-0.325,-0.027,-0.405,-0.501,-0.371,-0.269,-0.400,-0.274,-0.384,-0.226,-0.278,-0.343,-0.265,-0.336,-0.296,-0.222,-0.128,-0.254,-0.201,-0.369,-0.367,-0.074,-0.266,-0.172,-0.131,-0.058,-0.233,-0.148,-0.275,-0.231,-0.235,-0.367,-0.152,-0.236,-0.206,-0.370,-0.255,-0.217,-0.154,-0.346,-0.205,-0.157,-0.347,-0.251,-0.216,-0.234,-0.201,0.029,-0.256,-0.224,-0.135,-0.138,-0.135,0.033,-0.146,-0.081,0.096,0.016,0.029,0.260,15.106,157.643,408.045,342.633,79.902,4.719,0.759,0.354,0.494,0.503,0.727,0.737,0.613,0.782,1.156,0.814,0.972,1.376,1.181,1.714,1.349,1.846,1.615,2.240,1.498,1.562,2.105,1.792,1.789,2.328,1.926,2.226,2.219,2.632,2.172,2.238,1.939,2.391,2.391,2.612,2.558,2.456,2.962,2.581,2.164,2.634,2.418,1.855,2.188,1.999,1.961,1.738,2.165,1.791,2.142,2.170,1.446,1.749,1.215,1.703,1.655,1.701,1.337,1.355,0.986,1.446,1.068,1.041,1.223,1.132,0.923,0.893,0.676,0.653,0.666,0.929,0.403,0.765,0.515,0.680,0.471,
450,-2.098,-1.983,-1.382,-1.427,-1.421,-1.239,-0.971,-1.054,-0.768,-0.871,-0.682,-0.686,-0.747,-0.702,-0.589,-0.480,-0.616,-0.446,-0.614,-0.262,-0.486,-0.412,-0.636,-0.542,-0.328,-0.448,-0.384,-0.443,-0.442,-0.320,-0.302,-0.167,-0.252,-0.344,-0.422,-0.389,-0.349,-0.212,-0.171,-0.245,-0.214,-0.279,-0.259,-0.242,-0.045,-0.211,-0.270,-0.214,-0.179,-0.124,-0.209,-0.049,-0.137,-0.178,-0.120,-0.273,-0.113,-0.230,-0.289,-0.253,-0.200,-0.249,-0.189,-0.098,-0.165,-0.111,-0.106,-0.227,-0.208,-0.190,-0.236,-0.121,-0.313,-0.240,-0.239,-0.167,-0.162,-0.033,-0.122,-0.114,-0.077,-0.254,-0.083,-0.017,0.081,-0.125,-0.206,-0.045,-0.096,-0.184,0.050,0.026,0.111,0.079,0.040,-0.009,0.112,2.723,52.055,271.038,423.554,185.126,17.711,1.072,0.296,0.333,0.748,0.577,0.797,0.702,0.709,0.900,0.889,1.132,1.153,1.075,1.459,1.604,1.393,1.466,1.111,1.821,1.659,1.930,1.964,1.485,1.599,1.960,2.004,2.332,2.106,1.725,1.770,2.316,2.499,1.969,1.918,2.340,2.217,2.535,2.402,2.656,2.390,2.099,2.341,1.954,1.836,1.779,2.088,1.522,1.701,1.357,1.538,1.348,1.690,1.601,1.570,0.908,1.000,1.431,1.296,1.121,1.069,1.058,1.526,1.317,1.062,0.511,0.873,0.718,0.976,1.025,0.665,0.699,0.900,0.377,
