"Summary"
"[Software Information]"
"Software Name:","LabSolutions RF"
"Version:","1.12"
"[Data Information]"
"Data is:","Modified"
"Sample Name:","AP01_2705"
"Sample ID"
"Option"
"Analyst"
"Date/Time:","17/06/2025 10:20:32"
"Comments"
"[Instrument Information]"
"Instrument Name:","Fluoro"
"Instrument Type:","RF-6000 Series"
"Model (S/N):","RF-6000 (A40245500667SA)"

"Parameter"
"[Measurement]"
"Spectrum Type:","3D"
"EX Wavelength Start:","240.0 nm"
"EX Wavelength End:","450.0 nm"
"Data Interval:","5.0 nm"
"EM Wavelength Start:","250.0 nm"
"EM Wavelength End:","600.0 nm"
"Data Interval:","2.0 nm"
"Scan Speed:","6000 nm/min"
"[Instrument]"
"EX Bandwidth:","3.0 nm"
"EM Bandwidth:","3.0 nm"
"Sensitivity:","High"
"[Attachment]"
"Attachment:","None"
"[Auto Print]"
"Auto Print:","No"
"Report File:",""

"AP01_2705.fs3f - CorrectionData"
375,-4.520,-4.182,-3.406,-1.725,-2.037,-2.292,-1.774,-2.002,-1.918,-1.223,-1.564,-1.735,-1.492,-1.981,-0.972,-1.254,-1.417,-1.027,-1.220,-1.119,-1.178,-0.810,-1.023,-1.035,-1.170,-0.959,-0.926,-1.083,-1.087,-0.497,-0.692,-1.056,-0.583,-0.764,-1.008,-0.687,-0.660,-0.524,-0.704,-0.897,-0.500,-0.767,-0.595,-0.783,-0.691,-0.449,-0.264,-0.219,-0.507,-0.513,-0.413,-0.114,-0.486,-0.145,-0.085,-0.304,-0.042,-0.209,0.525,1.209,49.970,448.075,1355.520,1168.699,281.332,13.992,2.665,2.695,2.560,2.770,2.982,3.767,4.406,5.097,5.762,5.888,7.111,7.401,8.312,9.313,9.504,10.335,11.019,12.211,12.478,12.531,14.612,15.298,17.355,19.962,19.744,17.827,19.527,18.740,17.469,18.634,18.738,18.571,18.997,18.610,19.886,19.143,18.428,19.049,19.185,18.121,19.220,18.422,19.380,18.775,18.650,18.911,18.186,17.985,18.102,16.617,17.018,16.267,16.467,15.596,16.530,15.165,14.058,14.476,13.858,14.062,13.643,12.984,12.705,11.907,11.677,12.242,10.633,11.049,10.523,10.186,10.292,9.224,8.626,8.171,8.102,8.496,8.810,7.783,7.502,7.576,5.887,6.380,5.700,5.325,5.702,5.527,5.254,4.972,4.460,4.083,5.536,3.384,4.488,3.734,3.480,4.099,2.557,2.986,2.868,2.108,2.632,1.939,1.428,2.701,2.335,1.144,1.179,1.724,1.191,1.732,
380,-4.131,-3.492,-3.135,-2.278,-2.276,-2.336,-2.076,-1.885,-1.872,-1.360,-1.592,-0.964,-1.357,-1.448,-1.469,-1.127,-1.293,-1.353,-0.894,-1.179,-1.090,-1.124,-0.930,-0.868,-1.167,-0.883,-0.869,-1.002,-0.725,-0.996,-0.966,-0.771,-0.893,-1.071,-0.912,-0.787,-0.775,-0.499,-0.459,-0.580,-0.768,-0.821,-0.419,-0.734,-0.717,-0.663,-0.582,-0.674,-0.665,-0.570,-0.479,-0.344,-0.228,-0.400,-0.063,-0.320,-0.139,0.034,0.146,0.170,0.022,0.926,5.984,169.250,894.100,1415.834,720.779,85.797,3.763,2.272,2.333,2.785,3.098,3.824,4.171,4.214,5.089,5.507,6.055,6.306,7.274,8.435,8.925,9.895,9.834,10.203,10.724,11.334,12.777,13.514,13.528,14.946,16.879,17.363,17.517,16.914,16.600,16.506,15.919,16.773,16.082,16.297,16.678,17.368,17.444,17.396,17.845,17.077,16.728,16.914,17.053,15.726,15.266,16.503,16.004,16.441,15.577,14.904,15.033,15.249,14.029,13.954,13.996,12.271,13.952,12.649,12.219,12.528,12.640,11.276,11.152,11.391,10.743,10.353,9.680,9.352,10.476,10.311,9.474,8.470,8.273,8.012,7.186,7.055,5.716,6.639,5.702,7.204,7.077,6.042,5.765,5.390,4.276,4.711,4.238,4.020,4.347,3.743,3.544,4.303,3.896,3.175,2.949,3.572,1.988,2.442,2.527,2.019,1.765,1.854,1.689,1.418,1.581,0.942,0.973,0.870,
385,-4.126,-3.973,-2.932,-2.150,-2.502,-1.960,-2.225,-2.036,-1.677,-1.737,-1.622,-1.150,-1.084,-1.253,-1.604,-1.188,-1.100,-1.197,-1.273,-1.079,-0.976,-1.093,-0.803,-0.992,-0.830,-0.997,-0.882,-1.062,-0.912,-0.935,-0.867,-0.831,-0.864,-0.890,-0.937,-0.803,-0.454,-0.658,-0.625,-0.830,-0.708,-0.695,-0.732,-0.833,-0.718,-0.481,-0.727,-0.514,-0.563,-0.362,-0.430,-0.384,-0.427,-0.389,-0.142,-0.117,-0.322,-0.120,-0.225,-0.134,-0.094,0.065,0.246,0.171,1.009,27.493,400.175,1277.397,1311.593,379.663,25.385,2.217,2.348,1.960,2.966,2.750,4.127,3.479,4.439,4.854,4.962,5.960,6.108,7.298,7.169,7.564,8.906,9.070,9.237,10.378,9.740,10.332,11.347,13.884,13.513,15.415,15.858,16.056,16.548,15.206,14.010,15.113,13.720,14.936,15.497,15.415,14.296,14.934,14.558,14.072,15.404,14.364,14.400,14.104,14.335,13.610,13.608,13.159,12.477,12.692,11.878,13.196,12.442,12.485,11.408,12.845,10.574,10.998,11.949,10.692,9.148,9.547,9.396,9.677,9.480,8.741,8.511,7.881,8.155,7.427,6.530,7.590,6.655,6.112,6.385,6.036,6.118,5.315,4.713,4.587,4.426,5.086,4.701,4.168,3.955,3.576,3.568,3.178,2.535,3.220,3.052,2.538,3.505,1.867,2.893,2.844,2.710,2.166,2.041,1.990,1.728,0.889,2.169,1.573,1.123,0.754,
390,-2.929,-3.791,-2.602,-2.260,-1.880,-2.270,-1.591,-2.159,-1.831,-1.871,-1.528,-1.225,-1.525,-1.477,-1.305,-1.299,-1.035,-1.200,-1.060,-1.100,-1.090,-1.028,-1.086,-0.707,-0.894,-1.123,-0.939,-0.926,-0.864,-0.843,-0.867,-0.890,-0.816,-0.590,-0.827,-0.481,-0.623,-0.824,-0.632,-0.840,-0.779,-0.688,-0.293,-0.747,-0.523,-0.726,-0.455,-0.549,-0.595,-0.390,-0.425,-0.407,-0.546,-0.522,-0.471,-0.238,-0.375,0.000,-0.136,-0.066,-0.316,0.257,-0.049,0.093,0.111,0.258,0.214,5.616,142.303,897.609,1388.167,770.116,85.023,3.312,2.310,1.932,2.336,2.639,3.103,3.008,3.772,4.352,4.810,4.750,5.484,5.782,6.206,6.082,7.220,7.863,8.108,8.325,9.446,9.342,9.678,10.157,10.860,12.262,12.263,13.559,14.196,13.389,12.626,12.904,11.428,12.382,12.483,12.831,12.197,13.175,13.371,12.624,12.727,12.608,11.448,12.391,12.724,12.234,11.558,11.449,11.136,10.991,10.944,10.935,10.015,10.971,9.525,9.832,9.667,10.094,8.923,8.139,9.259,8.741,8.204,8.204,7.606,7.741,7.288,7.055,6.909,6.316,5.669,7.008,6.317,5.640,5.492,5.373,5.053,4.205,4.530,4.505,4.508,4.163,3.746,2.901,3.428,2.424,2.714,2.371,2.592,2.697,3.003,2.021,2.146,1.468,1.273,2.023,1.208,1.816,2.142,1.747,1.515,1.429,0.945,0.097,
395,-3.403,-3.409,-2.556,-2.067,-1.990,-1.597,-1.801,-1.760,-1.391,-1.740,-1.453,-1.112,-1.202,-1.082,-1.058,-1.121,-1.134,-1.121,-1.227,-1.056,-0.987,-0.804,-0.980,-0.912,-0.994,-0.792,-0.844,-0.938,-0.752,-0.851,-0.889,-0.680,-0.691,-0.594,-0.734,-0.598,-0.393,-0.677,-0.502,-0.608,-0.746,-0.593,-0.482,-0.749,-0.576,-0.747,-0.602,-0.393,-0.417,-0.407,-0.475,-0.569,-0.274,-0.343,-0.502,-0.349,-0.425,-0.158,-0.298,-0.143,-0.282,-0.227,-0.240,-0.242,-0.042,0.182,0.141,0.269,0.642,1.273,39.843,427.245,1251.751,1228.934,312.336,15.376,1.798,1.889,1.812,2.012,2.170,2.762,2.765,3.679,3.451,4.356,4.873,5.295,5.217,5.372,5.739,5.932,6.407,7.224,6.967,7.920,7.893,9.084,8.753,9.705,9.658,10.108,11.399,11.926,11.871,11.082,10.738,11.054,11.420,10.518,10.430,10.328,9.542,10.078,10.473,10.821,9.465,10.568,9.597,9.620,9.502,10.505,9.570,8.985,9.492,8.852,8.867,7.806,8.865,8.532,7.021,7.678,7.618,6.461,7.641,6.412,7.675,6.432,6.493,6.385,5.972,5.930,5.781,5.183,5.277,5.240,5.003,4.700,3.890,4.464,4.644,4.199,3.687,4.150,3.302,3.303,2.880,3.327,2.976,2.007,2.462,2.792,2.305,2.189,0.961,1.530,1.815,1.855,1.809,1.837,1.290,1.220,0.818,0.869,0.877,0.597,
400,-4.172,-3.706,-2.419,-2.241,-1.524,-2.216,-1.926,-1.051,-1.575,-1.348,-0.968,-1.476,-0.964,-1.203,-1.109,-1.001,-1.090,-1.241,-1.046,-1.114,-1.037,-0.837,-0.962,-0.725,-0.867,-0.813,-0.871,-0.893,-0.798,-0.862,-0.709,-0.606,-0.675,-0.774,-0.556,-0.733,-0.533,-0.619,-0.611,-0.481,-0.621,-0.634,-0.371,-0.492,-0.398,-0.657,-0.537,-0.663,-0.517,-0.484,-0.437,-0.505,-0.318,-0.511,-0.374,-0.475,-0.433,-0.349,-0.370,-0.477,-0.445,-0.320,-0.093,0.086,0.034,-0.007,-0.151,0.097,-0.125,0.149,0.562,0.143,6.182,106.434,763.651,1279.621,728.967,93.348,3.400,1.236,1.934,1.790,2.303,2.317,2.283,2.841,2.980,3.396,4.083,3.842,4.173,4.836,5.428,5.162,5.237,6.330,5.962,6.711,6.645,7.436,6.278,7.766,7.946,7.867,8.941,9.862,9.552,10.094,8.935,9.267,8.903,8.902,8.866,8.666,9.216,9.534,8.583,9.027,8.739,8.436,8.476,8.145,8.403,7.502,8.139,7.221,7.530,7.331,7.625,6.556,6.628,7.063,7.329,6.411,6.517,6.538,5.799,5.499,4.917,5.859,5.580,4.233,5.479,4.671,4.949,4.375,4.306,3.487,4.324,3.487,3.629,3.269,3.020,3.442,3.566,2.909,2.542,2.609,2.576,2.614,2.416,1.798,2.226,2.240,1.941,1.425,2.250,1.359,1.476,0.820,1.073,1.247,1.120,0.890,1.328,0.486,
405,-4.606,-3.642,-1.697,-1.707,-1.717,-1.847,-1.874,-1.706,-1.461,-1.947,-0.902,-0.990,-0.541,-1.168,-1.146,-1.094,-0.940,-1.126,-0.600,-0.865,-0.789,-0.996,-0.931,-1.118,-0.732,-0.965,-0.776,-0.624,-0.625,-0.617,-0.860,-0.652,-0.707,-0.853,-0.611,-0.725,-0.700,-0.662,-0.618,-0.731,-0.704,-0.704,-0.724,-0.575,-0.606,-0.625,-0.589,-0.406,-0.550,-0.410,-0.600,-0.389,-0.495,-0.519,-0.419,-0.396,-0.278,-0.302,-0.311,-0.203,-0.453,-0.134,-0.321,-0.375,-0.206,-0.299,-0.192,-0.088,-0.081,-0.113,-0.091,-0.072,0.360,0.361,0.761,49.377,432.383,1244.220,968.709,204.532,7.461,1.588,1.564,2.063,1.989,1.959,2.227,2.912,2.685,2.834,3.517,3.326,4.235,4.280,4.322,5.320,5.672,5.803,6.368,5.682,6.393,6.659,6.344,7.523,6.886,7.738,7.962,8.763,9.595,9.164,9.135,9.766,8.745,8.376,7.707,8.138,7.614,7.859,8.004,7.697,8.196,8.019,8.434,7.915,6.930,7.917,6.900,7.410,7.614,6.334,6.965,5.872,7.226,6.548,6.638,5.896,6.388,6.099,5.713,5.362,6.223,5.195,5.054,4.340,4.568,5.433,4.711,3.539,4.143,3.060,3.713,4.584,3.536,3.451,3.348,2.528,2.828,2.896,2.654,2.417,2.046,1.835,1.968,1.431,1.233,1.084,1.744,1.321,2.039,1.431,1.128,1.363,0.934,1.093,0.232,0.499,
410,-3.420,-2.673,-2.370,-2.694,-2.384,-2.059,-1.671,-1.782,-1.654,-1.494,-1.287,-1.360,-1.387,-0.831,-1.257,-0.840,-0.619,-0.931,-0.893,-0.768,-0.655,-0.986,-0.513,-0.842,-0.794,-0.751,-0.881,-0.604,-0.564,-0.431,-0.877,-0.657,-0.816,-0.833,-0.551,-0.675,-0.414,-0.580,-0.589,-0.575,-0.726,-0.582,-0.677,-0.379,-0.627,-0.382,-0.464,-0.513,-0.284,-0.394,-0.382,-0.441,-0.386,-0.498,-0.377,-0.313,-0.389,-0.532,-0.302,-0.517,-0.515,-0.409,-0.347,-0.142,-0.233,-0.129,-0.344,-0.299,-0.220,-0.098,-0.057,0.120,0.017,0.125,-0.085,0.047,0.578,7.874,183.837,867.081,1237.110,482.535,48.898,1.936,1.482,1.687,1.423,1.996,2.595,2.492,2.482,2.795,3.441,3.124,3.639,3.943,4.458,5.176,5.115,4.754,5.224,6.019,7.159,6.355,6.707,6.083,6.936,7.021,7.582,7.169,7.873,8.355,8.419,8.828,9.518,9.413,7.504,8.994,7.805,7.400,7.445,7.227,7.832,7.292,7.573,7.232,7.475,6.962,6.547,6.254,6.548,6.782,6.428,6.181,5.422,6.052,6.094,6.249,6.004,4.818,5.300,5.770,4.536,4.888,4.018,4.341,3.616,4.461,3.816,3.550,3.507,3.353,3.624,3.356,2.984,2.669,2.757,2.239,2.965,1.643,2.424,1.399,1.897,1.589,1.671,1.394,2.472,1.483,1.208,1.480,0.888,1.442,1.255,1.023,0.683,0.419,
415,-3.254,-1.975,-2.657,-1.835,-1.886,-1.734,-1.280,-1.468,-1.547,-1.858,-1.299,-1.529,-0.700,-0.970,-1.150,-1.064,-0.927,-1.192,-1.011,-0.914,-0.585,-1.106,-0.582,-0.772,-0.859,-0.707,-0.723,-0.844,-0.573,-0.692,-0.302,-0.706,-0.616,-0.551,-0.554,-0.615,-0.701,-0.481,-0.590,-0.493,-0.572,-0.386,-0.605,-0.266,-0.397,-0.612,-0.631,-0.378,-0.601,-0.537,-0.546,-0.500,-0.581,-0.312,-0.157,-0.413,-0.413,-0.445,-0.375,-0.421,-0.438,-0.465,-0.232,-0.112,-0.261,-0.228,-0.345,-0.155,-0.026,-0.216,-0.322,-0.258,-0.358,-0.142,-0.372,0.037,0.186,0.206,0.191,1.351,39.628,443.133,1122.083,830.102,169.348,7.668,1.205,1.467,1.492,1.825,1.689,1.838,2.309,2.894,2.824,3.054,3.470,3.963,4.679,4.401,5.014,5.003,4.726,5.627,5.115,5.623,5.710,5.862,6.647,6.867,6.391,6.453,7.724,6.815,7.375,7.421,8.264,8.558,7.442,7.396,7.814,7.134,7.395,6.774,7.108,6.618,6.507,6.902,6.110,6.430,6.333,5.774,6.497,5.775,6.200,4.908,5.572,5.703,4.964,5.581,4.953,4.483,4.477,4.854,5.034,4.433,4.162,3.937,3.781,3.912,3.057,3.399,3.332,2.809,3.077,2.604,3.294,2.731,2.448,2.742,2.165,2.005,2.552,2.037,1.947,1.769,1.038,1.621,1.581,1.535,1.874,1.750,0.863,1.443,1.051,1.095,
420,-2.936,-3.397,-1.406,-2.254,-1.679,-1.804,-1.925,-1.297,-1.358,-1.442,-1.081,-0.959,-0.619,-0.901,-0.970,-0.995,-0.819,-0.888,-0.983,-0.547,-0.859,-0.881,-0.610,-0.627,-0.842,-0.744,-0.800,-0.710,-0.404,-0.742,-0.651,-0.448,-0.633,-0.575,-0.612,-0.477,-0.618,-0.688,-0.545,-0.591,-0.584,-0.517,-0.448,-0.542,-0.402,-0.456,-0.403,-0.429,-0.328,-0.431,-0.356,-0.455,-0.543,-0.424,-0.391,-0.496,-0.356,-0.336,-0.367,-0.388,-0.349,-0.257,-0.353,-0.097,-0.259,-0.292,-0.137,-0.293,-0.233,-0.371,-0.193,-0.026,-0.062,0.015,-0.052,-0.144,0.034,0.026,0.163,0.113,0.146,0.236,10.085,205.187,883.458,1024.229,319.175,21.809,1.878,1.189,1.651,1.805,1.852,1.684,2.327,2.380,2.422,3.042,3.397,3.037,3.745,3.546,3.486,4.732,5.113,4.952,5.103,5.195,5.155,5.620,5.403,5.479,5.945,5.779,5.479,5.761,5.731,7.032,7.275,7.070,7.255,7.062,7.109,6.196,6.463,6.111,5.378,5.951,6.100,6.786,5.763,6.049,5.075,5.415,5.918,5.361,6.008,5.257,4.815,4.848,4.514,4.143,4.967,4.664,4.161,4.214,3.643,3.932,3.553,3.182,3.741,3.192,2.849,2.769,2.429,3.071,2.820,2.613,2.656,1.797,2.286,2.116,1.854,3.051,1.309,1.793,1.699,1.514,1.268,1.015,1.354,1.064,1.182,1.083,1.173,0.291,
425,-2.344,-2.480,-1.502,-1.512,-1.787,-1.686,-1.737,-1.478,-1.489,-1.356,-0.945,-1.372,-1.283,-0.938,-1.136,-0.911,-0.849,-0.953,-1.042,-0.673,-0.865,-0.778,-0.688,-0.927,-0.873,-0.627,-0.624,-0.672,-0.434,-0.667,-0.559,-0.709,-0.711,-0.458,-0.543,-0.496,-0.543,-0.615,-0.597,-0.514,-0.482,-0.572,-0.358,-0.508,-0.578,-0.329,-0.404,-0.464,-0.414,-0.503,-0.438,-0.259,-0.440,-0.438,-0.376,-0.384,-0.321,-0.435,-0.333,-0.269,-0.281,-0.241,-0.320,-0.306,-0.236,-0.205,-0.340,-0.374,-0.314,0.037,-0.320,-0.111,-0.139,-0.127,-0.147,-0.092,-0.086,-0.057,-0.147,-0.122,0.126,-0.033,0.092,0.205,1.466,48.297,428.707,979.729,647.636,103.109,4.058,1.210,1.076,1.691,2.250,1.971,1.532,2.283,2.566,2.628,2.773,3.059,3.574,3.221,3.431,3.567,4.441,4.506,4.647,4.000,4.305,4.419,4.242,4.310,5.015,5.114,4.694,4.915,5.859,5.183,6.497,5.877,6.482,6.296,6.318,5.751,5.373,5.197,5.032,4.965,4.955,5.307,4.795,5.167,4.174,4.779,4.422,4.042,4.309,4.194,4.272,4.262,3.860,3.941,3.873,3.285,3.630,4.158,3.838,3.261,3.388,3.280,3.259,2.464,2.891,2.601,1.678,1.882,2.737,2.553,1.749,2.081,1.237,1.849,1.391,1.530,1.206,1.129,1.421,1.343,1.027,1.178,0.548,0.788,0.277,0.712,
430,-3.440,-2.806,-2.153,-1.430,-1.237,-1.348,-0.548,-1.682,-1.197,-1.110,-1.074,-1.098,-1.067,-0.970,-0.901,-0.842,-0.706,-0.574,-0.991,-0.927,-0.656,-0.518,-0.520,-0.856,-0.494,-0.704,-0.762,-0.616,-0.552,-0.400,-0.619,-0.642,-0.556,-0.565,-0.462,-0.563,-0.533,-0.484,-0.619,-0.444,-0.598,-0.534,-0.448,-0.466,-0.409,-0.387,-0.479,-0.426,-0.543,-0.396,-0.267,-0.501,-0.407,-0.372,-0.439,-0.279,-0.409,-0.432,-0.381,-0.405,-0.338,-0.327,-0.366,-0.352,-0.327,-0.336,-0.150,-0.372,-0.341,-0.128,-0.237,-0.167,-0.285,0.025,-0.226,-0.145,-0.154,-0.167,-0.024,-0.123,-0.184,-0.071,0.110,0.252,0.156,-0.033,0.626,9.356,126.043,609.640,775.072,301.120,27.541,1.432,1.139,1.126,1.359,1.854,1.830,1.878,2.053,2.254,2.458,2.184,2.885,2.768,3.149,3.524,3.550,3.237,3.395,3.748,3.946,3.956,3.871,4.130,4.333,4.161,3.961,4.533,4.700,4.403,4.557,4.400,5.022,5.326,5.193,5.443,5.151,4.453,4.946,4.272,4.600,4.872,3.890,4.020,3.394,4.407,3.463,4.028,3.643,3.276,3.968,3.438,3.411,3.444,2.896,2.885,3.107,2.721,2.505,2.441,2.390,2.242,2.418,2.852,2.130,2.020,2.529,2.037,1.457,1.309,1.412,1.422,1.495,1.545,1.711,1.295,1.082,0.872,0.907,0.822,0.651,1.056,0.316,0.477,
435,-2.725,-2.195,-1.743,-1.710,-1.277,-1.206,-1.255,-1.230,-1.410,-1.134,-1.055,-0.919,-0.917,-0.975,-0.893,-0.777,-0.701,-0.765,-0.823,-0.592,-0.508,-0.618,-0.470,-0.603,-0.531,-0.462,-0.572,-0.664,-0.582,-0.691,-0.588,-0.528,-0.502,-0.292,-0.544,-0.445,-0.392,-0.282,-0.417,-0.570,-0.296,-0.368,-0.343,-0.490,-0.429,-0.445,-0.403,-0.508,-0.324,-0.441,-0.461,-0.487,-0.420,-0.265,-0.400,-0.409,-0.327,-0.241,-0.172,-0.350,-0.211,-0.316,-0.354,-0.351,-0.403,-0.192,-0.325,-0.325,-0.199,-0.171,-0.205,-0.215,-0.206,-0.248,-0.208,-0.236,-0.168,-0.183,0.034,-0.236,0.005,-0.199,-0.213,-0.228,0.065,0.123,-0.190,0.080,0.006,1.525,43.041,297.103,701.916,464.441,94.051,4.188,1.260,1.127,1.449,1.792,1.427,1.539,1.678,2.029,2.089,1.955,2.480,2.159,2.711,3.095,2.617,2.912,3.170,3.193,3.647,3.692,3.913,3.326,3.528,3.403,3.995,3.511,3.681,3.809,4.200,4.194,4.001,4.337,4.538,4.261,3.712,4.635,4.916,3.932,3.881,3.077,3.648,3.495,3.831,3.521,3.476,3.588,3.200,2.968,2.611,3.023,3.119,3.075,2.807,2.606,2.314,2.233,2.714,2.217,2.100,2.367,1.701,2.063,1.717,1.742,2.025,1.538,1.569,1.239,1.436,1.098,1.198,1.483,1.507,1.386,0.972,0.494,0.789,0.522,0.641,0.514,
440,-2.058,-1.991,-2.169,-1.790,-1.542,-0.913,-1.124,-1.257,-1.008,-1.124,-0.739,-0.729,-0.906,-0.754,-0.868,-0.777,-0.676,-0.697,-0.850,-0.783,-0.423,-0.416,-0.604,-0.568,-0.411,-0.470,-0.453,-0.531,-0.377,-0.477,-0.456,-0.514,-0.492,-0.402,-0.396,-0.363,-0.320,-0.428,-0.411,-0.573,-0.415,-0.534,-0.284,-0.309,-0.253,-0.386,-0.344,-0.495,-0.356,-0.382,-0.351,-0.353,-0.243,-0.385,-0.174,-0.265,-0.468,-0.205,-0.279,-0.281,-0.211,-0.353,-0.191,-0.293,-0.237,-0.251,-0.124,-0.200,-0.237,-0.261,-0.293,-0.337,-0.265,-0.156,-0.237,-0.203,-0.056,0.034,-0.173,-0.134,-0.110,0.088,-0.209,0.007,-0.109,-0.001,0.252,-0.047,0.135,0.171,0.097,0.251,5.080,104.186,437.243,607.984,232.545,24.686,1.489,0.961,1.125,1.351,1.023,1.604,1.758,1.944,1.481,2.349,1.537,2.485,2.142,2.642,2.756,2.752,2.954,2.620,2.699,3.159,2.910,3.195,3.054,3.006,2.991,3.288,3.144,3.720,3.161,3.179,3.263,3.547,3.461,4.129,4.081,4.326,3.705,3.564,3.213,3.412,3.297,3.487,2.969,2.574,2.691,2.767,3.490,2.519,2.696,2.325,2.610,2.628,2.236,2.392,2.288,2.097,2.102,2.106,1.781,1.425,1.654,1.412,1.149,1.402,1.333,1.449,1.164,1.004,1.506,0.795,0.751,0.949,0.940,1.057,0.974,0.476,0.608,0.392,
445,-2.732,-1.626,-1.589,-1.074,-1.355,-1.193,-1.186,-1.269,-1.213,-0.840,-0.882,-0.984,-0.315,-0.892,-0.835,-0.575,-0.706,-0.900,-0.659,-0.589,-0.482,-0.479,-0.478,-0.542,-0.607,-0.356,-0.467,-0.458,-0.461,-0.625,-0.488,-0.551,-0.619,-0.560,-0.395,-0.372,-0.441,-0.506,-0.519,-0.239,-0.254,-0.396,-0.319,-0.341,-0.402,-0.337,-0.302,-0.459,-0.395,-0.370,-0.222,-0.354,-0.368,-0.362,-0.213,-0.397,-0.244,-0.255,-0.261,-0.301,-0.347,-0.114,-0.263,-0.301,-0.228,-0.208,-0.325,-0.201,-0.167,-0.297,-0.190,-0.160,-0.213,-0.127,-0.142,-0.110,-0.167,-0.139,-0.167,-0.276,-0.222,0.008,-0.025,-0.142,-0.143,-0.142,0.089,-0.161,0.098,0.142,0.079,0.056,0.106,0.132,0.597,18.734,205.693,524.880,435.348,95.491,5.180,1.137,0.736,1.233,1.069,1.078,1.402,1.420,1.547,1.697,1.774,1.761,1.913,1.858,1.905,2.155,2.526,2.409,2.503,2.708,2.490,2.408,2.622,2.563,3.376,3.289,2.924,3.097,2.936,2.603,2.904,2.856,2.726,3.176,3.434,3.052,3.266,3.260,3.801,2.920,3.620,2.773,2.980,2.471,2.709,2.378,2.372,2.286,2.666,1.977,2.061,1.995,1.813,1.601,1.628,1.421,1.608,1.701,1.887,1.545,1.588,1.650,1.571,1.411,1.310,1.015,1.150,1.587,1.058,1.187,0.681,0.523,0.608,0.620,0.599,0.439,
450,-2.418,-1.847,-1.729,-0.802,-0.741,-1.208,-1.182,-0.976,-0.699,-0.962,-0.784,-0.751,-0.575,-0.866,-0.494,-0.553,-0.587,-0.544,-0.450,-0.680,-0.482,-0.465,-0.367,-0.538,-0.480,-0.410,-0.435,-0.455,-0.469,-0.385,-0.375,-0.322,-0.261,-0.393,-0.321,-0.280,-0.203,-0.363,-0.311,-0.279,-0.379,-0.241,-0.447,-0.399,-0.355,-0.280,-0.234,-0.304,-0.213,-0.354,-0.109,-0.237,-0.270,-0.383,-0.269,-0.265,-0.151,-0.312,-0.277,-0.201,-0.325,-0.202,-0.130,-0.252,-0.219,-0.095,-0.150,-0.141,-0.168,-0.185,-0.221,-0.227,-0.275,-0.205,-0.120,-0.173,-0.238,-0.172,-0.135,-0.148,-0.080,-0.158,0.028,-0.072,-0.127,-0.120,0.016,-0.050,-0.094,-0.056,0.052,0.007,-0.019,0.138,0.163,0.110,0.251,3.464,67.343,354.653,542.074,222.907,20.188,1.200,0.863,0.858,1.093,1.002,1.053,1.118,1.540,1.246,1.689,1.715,1.881,1.692,1.683,2.151,2.112,2.466,2.336,2.722,2.250,2.368,2.271,2.352,2.467,2.404,2.448,2.675,2.394,2.706,2.648,2.868,2.988,2.954,2.921,2.706,2.897,2.518,3.441,3.040,3.194,2.627,2.671,2.228,1.973,1.969,2.105,2.073,1.758,2.169,1.457,1.979,1.505,1.865,1.463,1.924,1.275,1.501,1.238,1.589,1.202,1.273,1.237,1.238,0.736,1.024,1.118,0.773,0.953,0.698,0.838,0.893,0.692,0.315,
