375,-5.136,-3.565,-3.195,-2.595,-2.454,-2.316,-2.521,-2.153,-2.580,-1.577,-1.354,-1.481,-1.601,-1.047,-1.610,-1.202,-1.470,-1.346,-1.085,-1.147,-1.212,-1.135,-1.354,-1.169,-1.103,-0.930,-1.057,-0.991,-0.634,-0.848,-0.779,-0.716,-0.927,-0.611,-0.755,-0.794,-0.801,-0.881,-0.600,-0.711,-0.570,-0.661,-0.651,-0.663,-0.728,-0.550,-0.483,-0.312,-0.449,-0.626,-0.326,-0.313,-0.329,-0.373,-0.188,-0.136,-0.175,-0.187,-0.110,0.894,39.908,337.276,1047.280,912.448,231.445,12.940,1.172,0.994,1.785,1.519,1.797,2.622,2.558,3.521,3.360,4.485,4.471,5.430,5.104,6.146,6.635,7.239,6.668,8.269,7.864,9.594,9.159,11.284,12.022,12.115,13.862,13.661,12.294,12.349,12.398,12.488,12.784,13.435,13.986,12.771,13.483,13.941,13.949,13.460,13.965,14.535,13.393,12.922,13.787,13.599,12.807,12.481,13.451,13.441,13.536,13.274,11.161,13.397,12.060,11.756,13.068,12.664,11.913,11.897,11.434,10.822,10.919,9.566,10.451,9.188,9.924,8.924,8.221,8.833,8.417,9.151,9.056,7.561,7.429,7.517,6.432,7.990,6.766,7.166,5.931,6.618,6.503,5.173,6.312,4.600,4.575,5.608,4.615,4.593,4.451,4.217,3.937,3.688,4.066,3.652,2.006,3.440,3.996,3.089,2.296,2.315,2.107,1.944,2.160,1.633,1.947,1.508,1.040,1.339,1.740,1.722,
380,-4.071,-3.776,-3.426,-3.007,-2.556,-2.558,-1.812,-1.632,-1.653,-1.796,-0.809,-1.578,-1.498,-1.306,-1.458,-1.148,-0.764,-1.133,-1.264,-1.067,-1.109,-1.104,-1.096,-0.869,-1.029,-0.746,-1.291,-0.838,-1.104,-0.879,-0.941,-0.912,-0.624,-0.844,-0.827,-0.775,-0.809,-0.604,-0.679,-0.658,-0.795,-0.749,-0.757,-0.902,-0.953,-0.648,-0.655,-0.677,-0.444,-0.812,-0.652,-0.364,-0.534,-0.368,-0.157,-0.194,-0.125,-0.068,-0.038,-0.046,0.070,0.163,4.434,139.295,674.247,1129.148,531.120,63.511,2.171,1.221,1.520,1.318,1.932,2.273,2.355,2.688,2.877,3.378,3.792,4.443,4.898,5.661,5.733,6.138,6.904,6.628,7.715,7.681,8.189,9.644,9.018,9.693,12.341,12.656,12.302,11.461,11.434,12.119,11.643,11.055,12.156,12.757,11.166,11.977,11.759,11.910,11.976,12.582,12.434,11.174,12.194,11.861,12.266,11.782,12.081,11.511,12.319,10.897,10.990,10.808,10.920,11.462,10.704,10.664,9.854,9.752,10.140,9.548,9.296,9.117,8.018,7.650,8.831,7.751,9.615,8.361,7.627,7.387,7.679,7.227,6.782,6.062,6.217,6.063,5.277,5.236,5.403,5.057,4.067,4.863,4.572,3.831,4.176,4.433,4.146,3.528,3.146,3.674,3.756,2.986,2.068,3.146,3.000,3.548,2.258,1.806,1.493,2.524,1.956,2.001,1.131,1.933,1.684,1.246,1.712,0.928,
385,-4.419,-3.486,-3.513,-3.062,-2.647,-2.018,-2.572,-1.985,-2.160,-1.692,-1.775,-1.838,-1.176,-0.547,-1.418,-0.975,-1.691,-1.176,-1.484,-1.302,-1.165,-1.074,-0.974,-0.609,-0.898,-0.977,-0.828,-1.156,-0.773,-0.918,-1.022,-0.818,-0.823,-0.723,-0.610,-0.705,-0.842,-0.844,-0.544,-0.602,-0.871,-0.798,-0.761,-0.795,-0.286,-0.657,-0.686,-0.377,-0.627,-0.674,-0.428,-0.366,-0.479,-0.382,-0.025,-0.235,-0.397,-0.289,-0.326,-0.379,0.151,-0.105,-0.196,0.261,0.486,20.452,303.666,956.723,969.889,267.286,18.512,1.026,1.350,1.454,1.335,2.017,1.611,2.078,2.613,2.741,3.072,3.262,3.982,4.207,5.094,5.308,5.263,5.325,6.582,6.274,6.683,7.136,8.744,8.902,8.418,8.913,10.880,11.174,10.965,10.602,10.975,9.941,10.965,10.284,10.561,8.880,10.949,10.013,9.962,10.978,10.014,10.522,10.235,10.660,10.678,11.119,9.990,10.998,9.121,10.092,9.423,9.652,8.961,9.102,9.952,9.121,9.381,7.339,7.881,8.312,8.325,7.555,7.370,5.963,6.484,6.478,7.246,5.398,6.518,6.818,6.164,6.116,5.940,5.646,5.533,4.643,4.657,5.032,3.894,4.696,4.623,3.786,4.214,2.615,3.318,3.000,3.287,3.313,3.113,3.181,2.516,2.248,1.588,2.272,2.181,1.984,1.345,2.413,1.982,1.204,1.525,2.012,1.332,1.080,0.839,1.199,
390,-3.565,-3.310,-3.063,-2.645,-2.246,-2.202,-1.837,-1.980,-1.596,-0.991,-1.958,-1.128,-1.513,-1.113,-1.108,-1.101,-1.026,-1.399,-1.266,-1.068,-0.914,-0.978,-1.098,-0.850,-0.980,-1.046,-0.886,-0.860,-0.993,-0.573,-1.002,-0.815,-0.879,-0.768,-0.831,-0.660,-0.780,-0.778,-0.665,-0.713,-0.821,-0.747,-0.753,-0.779,-0.371,-0.473,-0.551,-0.471,-0.605,-0.541,-0.601,-0.587,-0.554,-0.332,-0.278,-0.419,-0.350,-0.504,-0.152,-0.406,-0.290,-0.109,-0.247,-0.060,-0.000,-0.044,0.129,4.449,106.465,642.271,1079.459,546.192,62.134,2.439,1.178,1.072,1.124,1.494,1.830,2.104,2.262,2.390,2.281,3.389,3.227,3.418,4.054,3.672,3.948,4.811,5.542,5.489,5.924,5.390,7.555,6.919,7.529,6.990,9.407,10.272,9.693,9.973,10.487,9.244,8.722,8.026,8.485,8.324,9.374,7.864,8.681,8.787,9.736,9.067,8.489,8.082,8.278,8.868,8.727,9.404,7.883,8.128,7.336,8.371,8.054,8.027,7.335,7.219,6.865,6.833,6.687,6.104,6.730,6.550,6.701,6.513,7.129,5.827,5.742,5.419,4.894,5.657,5.336,5.310,4.898,3.712,4.326,4.515,3.412,4.603,4.539,4.013,3.587,3.380,3.527,4.118,2.923,2.686,2.436,2.438,2.289,2.541,1.650,2.493,2.390,1.334,2.004,1.602,1.664,1.386,0.568,1.629,1.045,1.619,1.206,1.177,
395,-4.421,-3.690,-2.039,-2.225,-2.085,-1.494,-1.884,-2.029,-1.701,-1.668,-1.689,-1.463,-0.902,-1.134,-0.897,-1.106,-0.952,-1.225,-1.006,-1.122,-0.950,-0.961,-1.099,-1.052,-0.712,-0.831,-0.667,-0.821,-0.747,-0.791,-0.728,-0.828,-0.587,-0.417,-0.820,-0.847,-0.651,-0.485,-0.656,-0.790,-0.263,-0.610,-0.637,-0.671,-0.652,-0.771,-0.618,-0.553,-0.313,-0.383,-0.658,-0.301,-0.534,-0.384,-0.334,-0.455,-0.368,-0.387,-0.449,-0.422,-0.213,0.012,-0.355,-0.282,-0.141,-0.191,-0.156,-0.091,0.004,1.036,25.498,277.438,932.075,884.361,218.501,10.316,1.114,1.276,1.163,0.947,1.525,1.658,2.014,2.124,1.881,2.538,2.499,2.714,2.914,3.014,3.730,4.158,4.565,4.457,4.765,4.841,5.107,5.419,5.850,6.527,7.072,7.383,7.989,8.703,8.125,7.606,7.637,7.545,6.990,6.495,7.641,7.381,7.113,7.142,7.914,8.094,7.456,7.082,7.866,7.028,6.992,6.457,6.411,7.212,6.849,6.661,7.380,6.230,6.537,6.272,6.340,6.449,5.775,5.926,6.412,5.031,5.245,4.707,4.478,4.905,5.026,3.853,4.974,4.569,4.600,4.555,4.823,3.410,4.704,3.318,3.750,3.714,2.883,2.557,3.023,2.077,1.810,2.070,2.007,2.173,2.796,2.037,2.468,2.086,1.635,1.607,1.340,1.107,1.011,1.495,1.483,0.821,0.621,0.284,0.647,0.298,
400,-3.599,-3.203,-2.232,-2.807,-2.356,-1.638,-1.792,-1.394,-1.302,-1.571,-0.977,-1.200,-1.080,-0.957,-1.246,-1.294,-1.059,-1.124,-0.689,-0.935,-0.888,-0.934,-0.893,-0.546,-0.725,-0.776,-0.752,-0.542,-0.691,-0.882,-0.543,-0.514,-0.769,-0.567,-0.696,-0.731,-0.703,-0.577,-0.612,-0.675,-0.502,-0.527,-0.666,-0.451,-0.341,-0.452,-0.466,-0.628,-0.506,-0.514,-0.448,-0.384,-0.307,-0.448,-0.304,-0.466,-0.253,-0.501,-0.454,-0.312,-0.381,-0.325,-0.188,-0.236,-0.173,-0.279,-0.341,-0.224,0.082,-0.176,0.180,0.012,4.174,79.793,547.798,982.068,514.861,64.860,2.095,0.880,1.337,0.878,1.036,1.197,1.348,1.510,1.962,1.528,1.734,2.347,2.818,2.899,2.874,3.433,3.414,4.426,3.536,4.278,4.064,4.804,5.045,5.031,4.784,5.719,6.210,7.048,6.271,8.016,7.019,6.841,6.502,6.191,6.747,5.728,5.631,6.735,6.737,6.553,5.943,5.959,6.226,5.806,5.910,5.643,5.537,6.000,5.644,5.174,5.489,4.630,5.433,4.953,5.249,4.881,4.901,5.016,4.633,4.756,5.105,4.319,4.343,4.038,4.071,4.286,4.066,3.364,3.968,3.081,3.844,3.029,3.542,2.744,2.335,2.719,2.879,2.925,2.545,1.993,2.058,2.320,2.255,2.131,1.997,1.437,1.687,1.332,1.247,1.200,1.403,1.060,0.449,0.592,0.874,1.800,0.285,0.938,
405,-3.169,-2.072,-2.537,-2.160,-1.621,-1.153,-2.018,-1.530,-1.741,-0.976,-1.613,-1.482,-1.178,-1.172,-0.983,-1.057,-1.109,-0.974,-0.852,-0.854,-0.841,-0.935,-0.844,-0.926,-0.924,-0.667,-0.784,-0.896,-0.694,-0.857,-0.732,-0.741,-0.802,-0.627,-0.474,-0.802,-0.668,-0.472,-0.255,-0.371,-0.591,-0.563,-0.467,-0.575,-0.599,-0.459,-0.407,-0.487,-0.436,-0.491,-0.509,-0.457,-0.328,-0.577,-0.477,-0.359,-0.388,-0.438,-0.328,-0.300,-0.222,-0.390,-0.179,-0.272,-0.149,-0.398,-0.062,-0.149,-0.083,-0.282,-0.189,-0.131,-0.198,-0.001,0.922,35.198,299.176,867.494,688.714,148.551,6.178,1.056,1.033,0.764,1.144,1.501,1.050,1.069,1.477,1.883,1.985,2.214,2.514,2.759,2.829,2.856,3.277,3.513,4.064,4.030,4.246,4.419,4.038,4.164,4.834,5.337,5.509,5.791,6.567,7.170,7.247,6.620,6.873,6.517,5.936,5.267,6.687,5.422,6.668,7.061,5.862,5.653,5.857,5.856,5.704,5.781,5.600,6.085,5.707,5.136,5.451,6.108,5.274,4.846,4.827,4.236,4.729,4.147,4.092,4.134,4.566,4.071,4.158,3.853,3.105,2.950,3.456,2.888,3.319,3.024,2.809,2.212,3.216,2.317,2.550,3.321,2.046,1.465,1.859,2.059,2.362,2.491,1.538,1.850,1.008,1.742,1.340,1.437,1.185,1.388,1.103,0.834,1.641,1.229,1.044,0.773,
410,-3.122,-3.420,-2.783,-1.640,-2.326,-1.531,-1.908,-1.520,-1.322,-1.200,-1.285,-1.372,-0.936,-0.806,-0.915,-1.136,-1.086,-0.988,-0.822,-0.904,-0.543,-0.819,-0.645,-1.002,-0.436,-0.832,-0.544,-0.755,-0.702,-0.823,-0.620,-0.761,-0.645,-0.733,-0.505,-0.437,-0.480,-0.573,-0.611,-0.571,-0.369,-0.362,-0.521,-0.446,-0.443,-0.265,-0.319,-0.561,-0.387,-0.345,-0.429,-0.167,-0.443,-0.237,-0.362,-0.472,-0.367,-0.423,-0.534,-0.475,-0.438,-0.331,-0.221,-0.157,-0.308,-0.359,-0.190,-0.217,-0.259,-0.256,-0.149,-0.319,0.050,-0.231,0.123,0.087,-0.097,4.856,123.456,602.417,880.734,351.500,35.068,0.892,0.698,0.829,1.209,0.975,1.184,1.301,1.946,1.856,1.498,2.224,2.410,2.210,2.609,3.205,3.029,3.452,3.790,4.206,3.803,4.171,4.097,4.262,4.662,4.604,5.188,5.856,5.405,6.166,6.083,6.713,6.644,6.148,6.140,5.870,5.840,4.738,5.878,5.500,5.199,5.335,5.617,5.112,5.006,4.656,5.354,5.652,4.886,4.991,4.868,4.038,4.482,4.874,4.723,4.239,4.810,3.870,4.658,3.466,4.064,3.364,4.181,4.350,2.715,4.138,3.506,3.925,3.060,2.501,2.478,1.980,2.685,2.044,1.708,1.731,2.063,1.678,1.959,2.132,1.669,2.166,1.697,1.136,1.551,1.799,1.212,0.835,0.847,1.029,1.306,1.399,1.071,1.140,
415,-3.554,-2.576,-2.352,-2.573,-2.254,-2.051,-1.955,-1.880,-1.687,-1.435,-1.582,-1.066,-1.370,-0.919,-1.204,-1.061,-0.666,-1.118,-0.817,-1.165,-0.884,-0.645,-1.023,-0.589,-0.918,-0.681,-0.882,-0.837,-0.719,-0.261,-0.632,-0.821,-0.557,-0.362,-0.631,-0.628,-0.677,-0.586,-0.485,-0.446,-0.618,-0.289,-0.341,-0.534,-0.238,-0.226,-0.519,-0.220,-0.264,-0.461,-0.507,-0.202,-0.453,-0.396,-0.382,-0.383,-0.235,-0.513,-0.304,-0.387,-0.318,-0.061,-0.361,-0.391,-0.205,-0.275,-0.376,-0.240,-0.258,-0.348,-0.254,-0.170,-0.342,-0.177,-0.214,-0.238,-0.139,-0.014,-0.184,0.601,27.325,302.973,768.590,604.019,125.805,6.662,0.655,1.031,1.345,1.162,1.128,1.291,1.473,1.638,1.728,2.067,2.319,2.332,2.774,2.496,3.074,3.063,3.316,3.452,3.699,3.763,4.713,4.088,3.986,4.415,4.165,4.440,5.157,5.498,5.849,5.775,5.930,6.413,6.867,5.344,5.380,5.500,4.775,4.890,5.546,4.864,4.727,5.314,5.248,4.981,5.021,4.558,4.846,5.067,3.630,4.589,4.503,4.095,5.074,4.519,4.388,4.650,4.081,3.934,3.145,3.389,2.809,2.839,2.867,2.749,3.373,2.979,2.827,2.088,3.259,1.850,2.257,2.541,2.402,2.260,1.932,1.493,1.891,1.150,1.374,1.481,1.467,1.281,1.224,1.394,1.257,1.496,1.425,0.895,1.179,0.815,
420,-4.120,-2.678,-2.241,-2.107,-2.286,-1.217,-1.565,-1.696,-1.426,-1.473,-0.869,-1.243,-1.129,-0.723,-0.711,-0.989,-0.937,-1.031,-0.730,-0.944,-0.915,-0.792,-0.828,-0.854,-0.540,-0.810,-0.647,-0.743,-0.579,-0.599,-0.602,-0.623,-0.615,-0.576,-0.374,-0.264,-0.527,-0.392,-0.364,-0.413,-0.334,-0.517,-0.377,-0.579,-0.306,-0.327,-0.476,-0.310,-0.292,-0.441,-0.246,-0.472,-0.360,-0.383,-0.271,-0.335,-0.372,-0.347,-0.337,-0.337,-0.157,-0.376,-0.365,-0.192,-0.167,-0.202,-0.287,-0.190,-0.124,-0.385,-0.145,-0.184,-0.248,-0.362,-0.163,0.037,-0.153,-0.286,-0.146,-0.147,0.080,0.280,7.406,129.345,566.495,709.678,237.266,17.846,1.186,0.827,0.902,1.036,1.261,1.318,0.908,1.658,1.573,1.580,1.611,1.857,1.683,2.390,2.298,2.825,2.916,2.878,3.522,3.258,3.502,4.127,3.324,3.934,3.573,3.793,4.286,4.405,4.473,4.546,5.029,5.145,6.249,5.440,4.797,4.673,4.978,4.377,4.318,3.958,4.340,4.820,4.476,4.140,4.766,4.067,4.626,4.095,3.520,3.675,3.703,3.176,3.236,4.247,3.478,3.624,3.775,3.657,3.233,3.266,2.752,2.977,2.314,2.274,2.443,2.396,2.135,1.979,2.542,1.970,1.996,2.616,1.973,1.501,1.654,1.899,1.667,1.230,0.687,1.185,0.853,1.570,0.703,0.974,0.973,1.164,1.344,0.645,
425,-2.925,-2.271,-2.097,-1.992,-1.749,-1.618,-1.606,-1.374,-1.202,-1.053,-1.331,-0.858,-0.965,-0.894,-0.962,-0.960,-1.078,-0.874,-0.831,-0.735,-0.582,-0.779,-0.668,-0.774,-0.574,-0.647,-0.587,-0.739,-0.557,-0.653,-0.746,-0.646,-0.701,-0.667,-0.515,-0.345,-0.745,-0.653,-0.435,-0.483,-0.539,-0.451,-0.517,-0.275,-0.305,-0.473,-0.336,-0.441,-0.164,-0.292,-0.320,-0.276,-0.344,-0.396,-0.468,-0.188,-0.340,-0.297,-0.466,-0.301,-0.234,-0.244,-0.267,-0.238,-0.275,-0.345,-0.213,-0.259,-0.401,-0.214,-0.368,-0.251,-0.162,-0.292,-0.135,0.035,-0.280,-0.112,-0.260,-0.127,-0.061,-0.283,0.320,0.092,1.010,29.064,261.981,623.207,454.179,80.460,3.396,0.921,0.750,0.694,0.925,1.023,1.009,1.081,0.989,0.989,1.513,1.743,2.237,1.967,2.451,2.053,2.082,2.593,2.748,2.667,2.794,3.371,3.768,3.002,3.375,3.634,3.805,3.446,4.299,4.054,3.650,5.107,4.131,4.896,5.365,4.572,4.247,4.390,3.838,4.102,3.738,3.690,3.615,3.225,2.987,3.672,4.258,2.989,3.282,3.232,3.537,2.352,3.082,3.133,2.864,3.419,2.841,2.726,2.771,2.046,2.203,2.060,2.252,1.502,1.861,1.917,2.018,1.722,1.591,1.530,1.558,2.033,1.519,1.198,1.131,1.437,1.158,0.838,0.697,1.196,0.974,0.648,0.869,0.587,0.629,1.062,
430,-2.096,-2.613,-1.553,-1.649,-1.399,-1.486,-0.917,-1.665,-0.896,-1.185,-1.153,-0.992,-0.971,-0.933,-0.692,-0.648,-0.912,-1.004,-0.642,-0.799,-0.961,-0.864,-0.694,-0.636,-0.762,-0.595,-0.312,-0.482,-0.705,-0.736,-0.493,-0.642,-0.433,-0.673,-0.418,-0.454,-0.415,-0.410,-0.333,-0.317,-0.572,-0.322,-0.181,-0.164,-0.237,-0.415,-0.436,-0.267,-0.238,-0.433,-0.338,-0.304,-0.445,-0.401,-0.511,-0.336,-0.397,-0.334,-0.172,-0.277,-0.253,-0.364,-0.330,-0.276,-0.166,-0.371,-0.354,-0.407,-0.321,-0.269,-0.241,-0.316,-0.334,-0.232,-0.207,-0.216,-0.137,-0.145,-0.215,-0.273,-0.287,-0.330,-0.222,-0.214,-0.027,-0.007,0.243,5.605,77.270,387.954,531.080,226.529,21.772,1.088,0.444,0.737,0.783,0.746,0.711,1.171,1.023,1.198,1.274,1.579,1.604,1.710,1.968,1.829,1.987,2.461,2.542,2.720,2.367,2.629,2.751,3.037,2.642,3.201,2.671,2.850,3.173,2.761,3.505,3.344,3.456,3.801,3.618,4.012,3.562,3.650,3.837,3.538,3.532,2.620,3.218,3.331,3.066,3.208,3.013,2.883,2.833,3.125,2.406,3.047,2.610,2.592,2.491,2.788,2.514,2.433,2.449,2.255,2.764,2.056,1.865,1.369,1.389,1.671,1.613,1.931,1.598,1.241,1.616,1.298,1.115,0.963,1.021,1.571,1.210,0.824,0.954,1.205,0.527,1.292,0.341,0.504,
435,-3.064,-2.077,-2.520,-1.766,-1.669,-1.240,-1.211,-0.956,-1.544,-1.046,-1.009,-0.490,-0.928,-1.025,-0.954,-0.851,-0.768,-0.793,-0.857,-0.558,-0.765,-0.599,-0.593,-0.657,-0.650,-0.638,-0.644,-0.559,-0.542,-0.634,-0.533,-0.507,-0.438,-0.366,-0.397,-0.636,-0.421,-0.282,-0.420,-0.321,-0.441,-0.326,-0.345,-0.297,-0.396,-0.357,-0.410,-0.347,-0.398,-0.369,-0.356,-0.321,-0.305,-0.255,-0.282,-0.234,-0.261,-0.308,-0.380,-0.350,-0.326,-0.177,-0.196,-0.323,-0.362,-0.397,-0.222,-0.282,-0.377,-0.232,-0.171,-0.148,-0.359,-0.313,-0.209,-0.142,-0.240,-0.164,-0.227,-0.288,-0.163,-0.236,-0.030,-0.108,-0.151,-0.196,-0.018,0.004,0.040,0.849,27.222,190.476,480.096,334.204,68.560,3.211,0.568,0.537,0.875,0.704,0.783,0.864,0.940,1.032,1.033,1.158,2.278,1.308,1.652,1.621,1.779,2.024,2.256,1.960,2.054,2.287,2.581,2.401,2.357,2.059,2.908,2.907,2.336,2.369,3.045,2.795,3.542,3.477,3.456,3.709,4.265,3.095,3.412,2.763,2.833,2.800,2.508,2.870,2.614,2.610,2.503,2.153,2.682,2.773,2.322,2.037,2.369,2.360,2.127,2.021,2.290,2.100,2.087,2.286,1.921,1.592,1.735,1.726,1.312,1.522,1.936,1.782,1.504,1.638,1.039,1.038,1.104,0.976,1.232,1.329,0.627,0.982,0.760,0.746,0.699,0.897,
440,-2.272,-1.997,-2.081,-1.122,-1.383,-1.238,-1.315,-1.353,-1.369,-0.889,-0.945,-0.896,-0.703,-0.891,-0.657,-0.634,-0.744,-0.490,-0.598,-0.632,-0.673,-0.591,-0.618,-0.571,-0.493,-0.385,-0.495,-0.605,-0.410,-0.437,-0.580,-0.562,-0.444,-0.478,-0.077,-0.480,-0.318,-0.325,-0.371,-0.346,-0.357,-0.323,-0.421,-0.197,-0.146,-0.223,-0.261,-0.365,-0.222,-0.307,-0.384,-0.258,-0.262,-0.251,-0.297,-0.371,-0.120,-0.281,-0.166,-0.107,-0.171,-0.193,-0.290,-0.126,-0.324,-0.257,-0.248,-0.168,-0.201,-0.342,-0.254,-0.296,-0.104,-0.156,-0.165,-0.249,-0.290,-0.265,-0.224,-0.186,-0.060,-0.062,-0.155,-0.226,-0.196,-0.228,-0.149,-0.026,-0.092,-0.018,-0.150,-0.109,3.600,69.523,301.896,438.579,174.224,18.567,1.070,0.491,0.528,0.624,0.608,0.962,0.887,0.931,0.893,0.971,1.619,1.070,1.409,1.846,1.493,1.810,1.447,2.127,2.633,1.795,2.313,1.923,2.188,2.503,2.474,2.416,2.447,2.059,2.344,2.410,2.231,2.384,2.491,2.910,3.002,3.229,2.997,3.117,3.004,2.706,1.752,2.235,2.194,2.713,1.986,2.407,2.189,1.940,2.058,1.844,1.961,1.779,2.243,1.813,1.483,2.055,1.596,1.421,1.085,1.011,1.643,1.434,1.178,1.037,0.921,1.284,1.032,0.906,1.030,1.260,0.863,1.361,0.386,0.658,0.783,0.796,0.575,0.231,
445,-2.458,-1.983,-1.867,-1.358,-1.410,-1.182,-1.372,-1.030,-1.338,-1.007,-1.051,-0.834,-0.972,-0.725,-0.664,-0.897,-0.618,-0.662,-0.602,-0.633,-0.405,-0.702,-0.599,-0.503,-0.630,-0.544,-0.557,-0.446,-0.527,-0.465,-0.494,-0.310,-0.423,-0.277,-0.531,-0.345,-0.230,-0.349,-0.291,-0.409,-0.343,-0.036,-0.131,-0.371,-0.303,-0.227,-0.215,-0.269,-0.181,-0.205,-0.269,-0.208,-0.225,-0.334,-0.294,-0.327,-0.206,-0.253,-0.325,-0.305,-0.261,-0.255,-0.376,-0.281,-0.367,-0.118,-0.213,-0.173,-0.240,-0.212,-0.049,-0.239,-0.196,-0.226,-0.198,-0.253,-0.237,-0.123,-0.101,-0.279,-0.232,-0.187,-0.182,-0.084,-0.059,-0.102,-0.210,-0.099,-0.027,-0.106,-0.198,-0.036,-0.072,-0.075,0.310,14.605,144.300,379.694,319.816,73.497,4.463,0.591,0.613,0.528,0.595,0.966,0.690,0.832,0.780,0.968,0.639,1.009,1.143,1.357,1.271,1.608,1.652,1.450,1.813,1.675,1.457,1.900,1.962,2.084,2.109,1.947,2.271,2.084,1.793,2.132,2.558,1.919,2.230,2.571,2.768,2.738,2.579,2.554,2.501,1.869,2.554,2.321,1.839,1.599,1.871,1.781,1.875,1.178,1.941,1.902,1.626,1.701,1.790,1.572,1.584,1.412,1.640,1.413,1.035,1.436,1.413,0.902,1.193,0.749,1.102,1.007,0.798,0.659,0.701,1.014,1.202,0.408,0.370,0.191,0.381,0.394,
450,-2.876,-1.987,-1.622,-1.292,-1.202,-1.213,-0.724,-0.676,-0.801,-0.978,-0.912,-0.868,-0.847,-0.764,-0.880,-0.405,-0.190,-0.689,-0.475,-0.554,-0.501,-0.382,-0.285,-0.454,-0.442,-0.235,-0.431,-0.355,-0.231,-0.459,-0.400,-0.452,-0.511,-0.368,-0.444,-0.422,-0.288,-0.341,-0.177,-0.185,-0.245,-0.153,-0.189,-0.222,0.029,-0.124,-0.173,-0.094,-0.212,-0.124,-0.068,-0.304,-0.231,-0.212,-0.215,-0.322,-0.165,-0.223,-0.220,-0.175,0.025,-0.122,-0.169,-0.191,-0.067,-0.218,-0.264,-0.236,-0.168,-0.193,-0.138,-0.210,-0.091,-0.122,-0.195,-0.254,-0.018,-0.253,-0.288,-0.127,-0.136,-0.253,-0.033,-0.106,-0.211,-0.120,-0.087,-0.131,-0.037,-0.220,0.063,-0.056,-0.016,-0.185,-0.014,-0.084,0.051,2.573,45.767,249.582,391.637,172.376,16.097,0.913,0.607,0.535,0.647,0.786,0.550,0.711,0.762,1.144,1.113,0.996,1.388,1.000,1.145,1.356,1.853,1.386,1.650,1.755,1.674,2.042,1.642,1.579,1.702,1.944,2.157,1.665,1.899,1.968,1.630,1.811,1.766,1.873,2.019,1.895,2.299,2.765,2.756,2.238,2.138,1.982,2.006,1.885,2.152,1.819,1.495,1.730,1.600,1.567,1.396,1.452,1.774,1.605,1.285,1.300,1.047,1.303,0.879,1.201,1.092,0.981,0.973,0.945,0.924,0.522,0.868,0.837,0.493,0.439,0.551,0.292,0.588,0.330,
