375,-3.721,-3.182,-2.336,-2.619,-2.053,-2.153,-2.382,-1.797,-2.147,-1.821,-1.203,-1.387,-1.220,-1.221,-1.036,-1.519,-1.360,-0.769,-1.277,-0.977,-1.008,-1.324,-1.111,-1.053,-0.680,-1.268,-0.752,-1.160,-0.966,-0.817,-1.035,-1.048,-0.832,-0.815,-0.748,-0.714,-0.700,-0.684,-0.733,-0.831,-0.593,-0.787,-0.756,-0.533,-0.657,-0.553,-0.245,-0.374,-0.473,-0.483,-0.628,-0.368,-0.276,-0.487,-0.274,-0.299,0.236,-0.002,0.307,1.064,39.187,305.780,927.749,807.322,210.958,11.038,1.475,1.232,2.010,1.805,1.881,2.266,2.762,3.243,3.151,3.785,4.810,5.358,5.325,5.916,7.011,8.162,7.534,8.013,10.433,9.577,10.623,11.460,12.964,14.067,14.705,13.718,14.839,12.825,14.628,13.359,13.959,14.765,14.829,15.207,14.317,13.871,14.441,14.787,16.286,15.347,14.666,15.478,13.964,15.602,14.741,14.818,13.871,14.227,14.349,14.742,12.460,13.477,12.983,13.068,11.936,12.088,12.148,11.837,11.137,10.929,11.632,10.750,10.124,9.774,9.957,9.835,9.535,9.944,9.025,8.387,8.680,8.154,7.622,7.308,8.107,6.958,6.031,6.450,6.563,6.997,6.297,5.756,5.192,4.922,5.311,4.671,4.873,4.106,4.257,4.583,3.010,4.235,3.198,3.206,3.699,2.701,2.451,3.098,2.661,3.261,2.585,2.917,2.088,1.887,1.799,1.099,1.669,1.372,2.146,0.954,
380,-5.454,-3.454,-2.618,-2.094,-2.172,-1.833,-2.158,-1.821,-2.184,-2.248,-1.623,-1.064,-1.451,-1.272,-1.180,-1.541,-1.279,-1.356,-1.362,-0.908,-0.778,-0.952,-0.848,-0.855,-0.936,-1.193,-1.132,-1.020,-0.917,-0.864,-0.839,-0.719,-0.727,-0.974,-0.809,-0.537,-0.766,-0.758,-0.368,-0.744,-0.574,-0.447,-0.861,-0.565,-0.429,-0.473,-0.645,-0.620,-0.735,-0.566,-0.535,-0.564,-0.362,-0.389,-0.433,-0.317,-0.504,-0.371,-0.116,0.032,0.017,0.035,4.411,119.459,590.902,1014.358,471.726,62.372,2.205,1.205,1.473,1.393,2.111,2.609,2.644,2.972,3.648,3.304,4.329,3.756,5.349,5.166,6.197,7.472,6.996,7.388,7.922,7.906,8.413,9.391,10.739,10.568,12.753,13.258,13.950,13.167,12.798,13.236,12.501,11.904,12.544,12.369,12.689,13.599,13.964,13.333,12.824,12.790,14.166,13.347,13.133,13.116,11.793,12.442,13.830,13.306,13.595,11.562,12.340,11.455,12.620,12.365,11.984,12.169,10.510,10.478,10.839,10.593,9.851,9.463,9.779,9.313,9.663,9.774,8.623,8.411,8.009,7.503,7.318,7.235,7.225,7.325,6.241,6.252,6.121,5.321,4.819,5.407,5.716,4.269,5.110,4.419,4.186,4.362,3.953,3.476,3.282,3.866,3.164,3.278,2.589,2.966,3.125,2.463,2.468,2.262,2.258,2.297,2.203,1.622,2.432,1.340,1.190,1.807,1.504,1.433,
385,-5.249,-3.033,-3.395,-3.183,-2.229,-2.374,-1.804,-1.236,-2.091,-1.767,-1.569,-1.485,-1.196,-1.169,-1.201,-1.118,-1.003,-1.210,-1.049,-0.839,-1.148,-1.041,-0.972,-0.934,-1.048,-1.211,-0.898,-0.553,-1.019,-1.041,-0.780,-0.440,-0.501,-0.797,-0.876,-0.725,-0.697,-0.618,-0.582,-0.638,-0.561,-0.755,-0.775,-0.520,-0.682,-0.275,-0.791,-0.593,-0.536,-0.431,-0.513,-0.480,-0.585,-0.366,-0.296,-0.462,-0.182,-0.445,-0.438,-0.276,-0.029,-0.256,0.029,0.149,0.376,17.981,266.251,835.587,854.351,232.226,16.371,1.386,1.245,1.187,1.602,1.749,2.098,2.648,2.810,3.204,3.563,3.268,4.715,4.385,4.705,5.584,6.109,6.024,6.795,7.251,7.189,7.392,7.466,8.854,10.650,11.228,11.995,13.546,11.873,11.836,10.747,11.488,11.283,12.091,11.245,11.585,12.502,12.046,11.575,11.186,11.611,12.641,11.838,12.324,10.074,11.199,10.427,10.137,10.902,10.852,10.571,10.575,10.164,8.768,9.401,9.897,10.234,8.588,9.300,8.714,9.059,8.929,7.393,8.201,7.703,6.869,6.913,7.869,6.648,5.780,5.883,6.302,5.614,5.975,5.467,5.214,5.118,5.735,5.061,4.413,4.522,3.965,4.173,4.042,3.752,3.497,3.052,2.852,3.434,2.379,2.330,2.484,2.642,2.129,2.856,2.622,1.340,1.546,1.024,1.556,0.868,1.374,1.045,1.047,1.652,0.458,
390,-3.990,-3.491,-2.819,-2.998,-2.559,-1.919,-2.248,-2.069,-2.013,-1.851,-1.333,-1.154,-1.359,-1.159,-0.943,-1.219,-1.099,-0.793,-0.814,-0.779,-1.053,-1.132,-1.039,-0.892,-0.754,-1.129,-0.969,-0.678,-0.847,-0.893,-0.676,-0.611,-0.825,-0.582,-0.839,-0.647,-0.425,-0.867,-0.565,-0.698,-0.732,-0.787,-0.302,-0.463,-0.427,-0.592,-0.549,-0.487,-0.313,-0.516,-0.420,-0.594,-0.374,-0.378,-0.406,-0.309,-0.326,-0.189,-0.203,-0.387,-0.251,-0.206,-0.116,0.186,-0.030,-0.230,0.227,3.937,94.880,563.578,956.278,478.988,55.555,2.614,0.782,0.926,1.211,2.168,2.341,2.120,2.208,2.264,2.975,2.793,4.093,4.258,4.034,4.821,4.944,5.419,5.526,5.512,6.085,7.231,7.049,7.059,7.686,8.450,10.251,11.563,10.969,10.277,11.181,9.501,9.926,9.910,9.307,9.577,10.171,9.815,10.200,9.409,9.193,9.970,9.624,9.833,9.044,10.004,9.125,8.420,8.659,9.599,8.147,8.381,7.668,8.925,7.850,8.335,8.100,8.122,8.159,7.673,7.325,6.235,6.291,6.830,6.845,5.785,6.079,5.801,6.336,5.696,5.141,5.411,4.769,4.391,5.136,4.172,4.330,5.332,4.490,4.264,3.190,3.054,2.945,3.093,2.938,2.575,2.633,3.212,1.983,2.909,2.544,2.014,2.054,1.856,2.144,1.751,1.286,1.460,1.927,1.930,0.388,1.057,1.730,1.457,
395,-4.430,-2.650,-2.392,-2.281,-2.135,-1.741,-1.658,-1.368,-1.732,-1.780,-0.737,-1.112,-1.075,-0.697,-1.412,-0.810,-1.034,-0.952,-0.810,-1.100,-0.712,-0.720,-0.681,-0.902,-0.989,-1.031,-0.821,-0.954,-0.757,-0.752,-0.612,-0.644,-0.458,-0.616,-0.696,-0.642,-0.380,-0.592,-0.636,-0.743,-0.257,-0.622,-0.464,-0.396,-0.467,-0.480,-0.526,-0.650,-0.563,-0.341,-0.387,-0.548,-0.426,-0.350,-0.307,-0.399,-0.294,-0.432,-0.437,-0.236,-0.193,-0.386,-0.248,-0.289,-0.128,-0.065,-0.256,-0.054,-0.058,1.069,20.657,244.630,830.680,776.737,193.371,9.234,0.909,0.763,0.942,1.469,1.760,1.309,2.145,2.284,2.496,2.820,2.814,3.185,3.813,3.687,4.105,4.525,5.493,5.139,5.336,5.194,6.030,5.746,6.204,7.330,6.594,8.352,8.712,9.978,8.701,8.692,8.252,8.098,8.510,7.783,7.449,8.177,7.843,8.639,8.074,7.490,7.897,8.253,7.789,7.053,7.304,8.456,7.471,7.758,8.024,7.671,7.295,6.643,6.959,6.673,6.341,6.072,6.778,6.760,5.608,5.217,5.433,5.760,5.852,4.952,5.107,5.006,4.636,4.014,4.347,4.154,4.832,4.262,3.813,3.740,3.755,2.937,2.670,3.201,3.213,2.935,2.588,2.738,2.275,1.638,2.515,2.636,1.395,1.815,1.391,1.927,0.978,1.798,1.167,1.016,1.248,1.317,1.016,1.171,1.530,1.404,
400,-3.410,-2.779,-1.898,-1.607,-1.621,-1.760,-1.943,-1.571,-1.948,-1.425,-1.666,-1.245,-0.932,-1.248,-1.111,-0.786,-0.974,-1.109,-0.723,-0.666,-0.910,-0.806,-0.784,-0.476,-0.252,-0.580,-0.681,-0.714,-0.818,-0.552,-0.591,-0.646,-0.803,-0.598,-0.739,-0.537,-0.491,-0.595,-0.742,-0.551,-0.463,-0.499,-0.628,-0.599,-0.389,-0.441,-0.256,-0.501,-0.456,-0.674,-0.465,-0.543,-0.483,-0.468,-0.609,-0.416,-0.332,-0.410,-0.227,-0.258,-0.341,-0.412,-0.253,-0.146,-0.224,-0.308,-0.222,-0.246,0.018,0.191,0.073,-0.100,3.149,70.936,486.619,851.111,449.758,56.160,2.309,0.786,1.023,1.699,1.550,1.734,1.577,1.478,1.815,1.806,1.907,2.361,2.727,3.208,3.870,3.363,3.518,4.293,4.593,4.998,5.015,5.339,5.517,5.093,6.683,5.362,6.205,7.376,7.722,7.956,7.213,7.435,7.213,7.664,6.303,7.175,6.397,6.999,6.704,6.700,7.324,8.089,6.035,6.392,6.630,6.309,6.620,6.462,5.282,5.645,6.813,5.367,5.492,5.285,5.754,5.260,5.426,5.783,5.046,4.849,4.645,4.095,4.653,4.462,4.278,4.037,3.828,3.783,3.206,3.537,3.715,3.689,3.507,3.758,2.283,1.917,2.895,2.080,2.490,2.165,1.869,2.316,2.302,2.385,1.720,1.639,1.821,1.296,1.748,0.535,1.116,0.785,1.364,0.886,0.824,1.107,0.863,0.820,
405,-3.742,-2.622,-2.866,-2.749,-2.294,-1.605,-1.864,-1.520,-1.346,-1.312,-0.983,-1.085,-1.281,-1.198,-1.159,-0.620,-1.141,-0.864,-0.853,-1.004,-0.596,-0.440,-1.105,-0.634,-0.972,-0.560,-0.857,-1.024,-0.687,-0.419,-0.627,-0.697,-0.508,-0.553,-0.353,-0.466,-0.756,-0.714,-0.467,-0.473,-0.397,-0.695,-0.458,-0.674,-0.515,-0.360,-0.246,-0.689,-0.398,-0.276,-0.186,-0.378,-0.270,-0.537,-0.555,-0.360,-0.242,-0.408,-0.474,-0.308,-0.295,-0.332,-0.136,-0.324,-0.307,-0.115,-0.270,0.039,-0.221,-0.020,0.034,-0.136,0.042,0.040,0.885,31.029,262.650,774.158,605.455,132.018,5.846,0.871,0.624,1.204,1.121,1.381,1.296,1.776,1.523,2.328,2.028,2.045,2.841,3.213,3.091,3.561,4.406,3.840,4.252,4.896,4.153,4.558,5.094,4.761,4.950,5.266,6.095,6.166,7.156,7.401,7.974,6.744,6.659,6.514,6.094,6.626,6.003,5.877,5.661,7.243,6.373,6.223,6.066,6.257,6.467,6.561,6.220,6.360,5.867,5.486,5.869,5.761,5.406,5.671,5.029,4.551,5.035,4.977,4.874,4.305,4.112,3.904,4.140,4.528,4.343,3.293,4.053,3.858,3.559,3.065,3.180,2.898,2.781,2.303,2.229,2.521,1.968,2.354,2.754,1.925,2.041,2.428,2.039,2.104,1.545,1.270,1.484,1.200,0.994,1.039,1.389,1.275,0.610,0.822,0.891,0.368,
410,-4.451,-3.402,-3.001,-1.683,-1.485,-2.112,-1.375,-1.319,-1.912,-1.181,-1.651,-1.024,-0.896,-1.092,-1.047,-1.066,-0.690,-0.877,-0.650,-1.026,-1.204,-0.976,-0.773,-0.656,-0.977,-0.769,-0.735,-0.882,-0.729,-0.754,-0.640,-0.790,-0.662,-0.562,-0.339,-0.630,-0.495,-0.681,-0.388,-0.570,-0.481,-0.348,-0.433,-0.257,-0.347,-0.530,-0.349,-0.134,-0.500,-0.403,-0.315,-0.383,-0.458,-0.315,-0.184,-0.543,-0.380,-0.500,-0.343,-0.415,-0.380,-0.297,-0.432,-0.070,-0.261,-0.132,-0.150,-0.296,-0.278,-0.232,-0.178,-0.143,-0.097,0.154,-0.140,0.074,0.172,3.778,110.098,524.557,761.264,305.255,29.813,1.304,0.868,0.904,0.736,1.741,1.574,1.594,1.448,1.962,2.328,2.508,2.420,3.007,3.176,3.330,2.980,3.757,3.490,4.379,4.375,4.310,4.693,4.733,5.672,5.357,5.223,5.303,6.727,6.907,7.290,7.377,6.639,6.734,6.511,5.410,5.925,5.933,5.879,5.385,5.901,5.241,6.268,5.761,6.278,4.434,4.879,5.658,5.396,5.654,5.808,5.185,4.612,4.713,4.672,4.283,4.653,3.885,4.445,4.253,3.739,4.154,3.366,4.248,3.888,3.614,4.047,3.674,3.233,3.108,3.382,2.789,2.848,2.294,2.473,2.238,2.093,1.788,1.921,1.520,1.661,1.962,1.922,2.287,1.238,1.631,1.547,1.539,1.148,1.562,0.811,0.618,0.797,0.912,
415,-2.720,-2.953,-2.252,-2.685,-2.385,-1.879,-1.520,-1.328,-1.800,-1.390,-0.875,-0.909,-1.004,-1.141,-0.901,-0.898,-1.065,-1.091,-0.715,-0.784,-0.813,-0.751,-0.673,-0.703,-0.722,-0.771,-0.748,-0.548,-0.817,-0.822,-0.447,-0.526,-0.573,-0.536,-0.494,-0.330,-0.515,-0.624,-0.498,-0.566,-0.239,-0.510,-0.279,-0.437,-0.460,-0.501,-0.313,-0.405,-0.464,-0.439,-0.389,-0.291,-0.204,-0.294,-0.303,-0.472,-0.447,-0.341,-0.159,-0.474,-0.448,-0.441,-0.365,-0.485,-0.207,-0.235,-0.186,-0.330,-0.210,-0.257,-0.193,-0.215,-0.148,-0.106,-0.233,-0.342,-0.005,-0.015,-0.148,0.775,24.608,262.237,675.396,515.409,111.027,5.404,0.710,0.693,0.596,1.156,0.853,1.340,1.723,1.899,1.642,2.012,2.259,2.399,2.900,3.182,3.257,3.287,3.715,4.056,3.730,3.814,3.349,4.539,3.996,4.983,5.041,4.968,5.205,5.794,5.846,6.065,6.276,6.282,6.311,6.696,6.030,5.034,4.762,5.664,5.854,6.069,4.575,5.346,5.406,5.133,4.751,4.543,5.106,5.081,4.495,4.180,4.715,4.444,4.137,4.350,2.852,4.663,3.361,3.758,3.975,3.723,3.129,3.429,3.321,3.290,2.960,2.504,2.950,2.976,3.767,1.993,1.919,1.870,2.277,2.499,2.372,1.553,1.706,2.133,1.751,1.646,1.368,1.326,0.884,1.476,0.765,1.230,0.316,0.658,0.996,1.281,
420,-3.348,-2.871,-2.506,-2.102,-1.618,-1.695,-1.392,-1.667,-1.644,-1.407,-1.485,-1.117,-1.109,-1.156,-1.003,-0.924,-0.758,-1.032,-0.948,-0.758,-0.886,-0.592,-0.533,-0.390,-0.577,-0.599,-0.972,-0.508,-0.543,-0.563,-0.561,-0.553,-0.388,-0.453,-0.449,-0.518,-0.325,-0.320,-0.572,-0.530,-0.562,-0.342,-0.456,-0.416,-0.215,-0.442,-0.305,-0.190,-0.383,-0.430,-0.338,-0.383,-0.325,-0.380,-0.210,-0.305,-0.219,-0.400,-0.172,-0.058,-0.302,-0.413,-0.292,-0.355,-0.378,-0.287,-0.315,-0.081,-0.310,-0.318,-0.044,-0.231,-0.046,-0.115,-0.170,-0.225,-0.164,-0.304,-0.204,-0.102,-0.059,0.237,6.381,117.252,490.259,608.508,204.494,14.339,1.089,0.613,0.754,1.050,1.219,1.005,1.445,1.084,1.300,1.664,1.904,2.249,2.473,2.544,2.810,2.610,3.526,3.217,3.943,3.320,3.881,3.378,3.874,4.151,3.912,3.835,4.297,4.528,4.822,4.861,5.187,5.362,6.383,5.908,5.636,4.957,4.675,4.328,4.938,4.759,4.912,4.588,4.503,4.753,4.597,4.339,3.925,4.129,4.339,3.476,3.603,3.370,4.459,3.564,3.854,3.498,3.431,3.472,3.526,2.832,3.438,2.880,2.673,2.995,2.163,2.172,2.371,2.106,2.348,2.019,1.984,2.084,1.729,2.301,2.270,2.018,1.388,1.318,0.841,1.578,1.412,1.307,0.857,0.882,1.064,1.016,0.749,1.075,
425,-3.725,-2.455,-2.749,-2.048,-1.972,-1.354,-1.288,-1.439,-1.413,-1.279,-1.491,-1.079,-1.062,-0.983,-1.052,-0.816,-0.844,-0.829,-0.825,-0.459,-0.802,-0.705,-0.811,-0.710,-0.405,-0.583,-0.423,-0.628,-0.813,-0.496,-0.646,-0.606,-0.540,-0.599,-0.645,-0.464,-0.437,-0.168,-0.525,-0.491,-0.548,-0.415,-0.154,-0.391,-0.348,-0.295,-0.155,-0.488,-0.223,-0.439,-0.299,-0.293,-0.411,-0.401,-0.291,-0.022,-0.422,-0.303,-0.405,-0.436,-0.375,-0.386,-0.231,-0.315,-0.263,-0.229,-0.263,-0.145,-0.314,-0.096,-0.280,-0.001,-0.315,-0.360,-0.159,-0.017,-0.413,-0.229,-0.144,-0.181,0.014,-0.203,-0.151,-0.206,1.099,26.541,228.637,552.604,396.207,70.496,3.125,0.820,0.536,0.730,1.133,1.307,0.950,1.047,1.226,1.653,1.536,2.016,2.189,2.244,2.405,2.708,2.470,2.850,2.844,3.002,3.354,2.894,3.033,3.560,3.115,3.770,3.818,4.658,3.690,4.076,4.331,4.675,4.419,4.761,4.268,4.556,4.501,4.316,3.728,4.608,4.379,4.625,3.827,3.840,3.513,3.528,3.520,3.472,3.092,2.876,3.332,3.515,3.009,2.756,2.994,3.095,3.219,3.038,2.825,2.323,2.339,2.710,2.130,2.043,2.458,1.923,2.307,1.571,1.200,2.188,1.560,1.511,1.596,1.216,1.111,1.002,0.950,1.176,1.015,1.057,0.955,0.579,0.829,0.708,0.965,0.962,
430,-2.841,-1.859,-2.039,-1.391,-1.982,-1.544,-1.040,-1.433,-0.990,-0.799,-0.969,-0.941,-0.926,-1.045,-0.629,-1.182,-0.610,-0.722,-0.663,-0.664,-0.759,-0.644,-0.663,-0.379,-0.825,-0.838,-0.512,-0.469,-0.512,-0.593,-0.582,-0.448,-0.456,-0.421,-0.488,-0.443,-0.577,-0.358,-0.309,-0.435,-0.061,-0.283,-0.335,-0.287,-0.378,-0.308,-0.382,-0.279,-0.364,-0.427,-0.284,-0.111,-0.402,-0.269,-0.379,-0.310,-0.228,-0.246,-0.299,-0.186,-0.334,-0.242,-0.091,-0.103,-0.019,-0.227,-0.243,-0.251,-0.273,-0.226,-0.150,-0.098,-0.132,-0.273,-0.163,-0.048,-0.011,-0.185,-0.205,-0.108,-0.069,-0.007,-0.118,0.018,-0.248,-0.026,-0.013,5.130,67.218,341.946,459.768,192.035,19.524,0.707,0.721,0.716,0.840,0.643,1.065,0.905,1.135,1.131,1.453,1.677,1.398,1.673,1.742,2.417,2.407,2.617,2.438,2.403,2.414,2.959,2.568,3.073,2.811,3.212,3.085,3.264,3.050,3.371,3.179,3.311,3.772,3.801,4.078,4.322,3.752,4.229,3.549,3.878,3.221,3.774,3.038,3.162,2.964,3.826,2.716,2.778,2.873,3.021,3.292,3.127,2.673,2.455,2.943,2.441,2.154,2.472,2.005,2.570,1.968,1.832,1.792,2.266,1.857,2.180,1.574,2.003,1.390,1.861,1.752,1.460,1.497,1.609,0.948,0.941,1.428,1.078,1.155,1.100,1.001,0.375,0.169,0.668,
435,-2.292,-2.720,-1.524,-1.852,-1.530,-1.884,-1.333,-1.107,-1.012,-1.297,-0.651,-0.775,-0.615,-1.076,-0.529,-0.742,-0.901,-0.564,-0.574,-0.575,-0.661,-0.476,-0.676,-0.712,0.023,-0.440,-0.523,-0.571,-0.464,-0.504,-0.486,-0.556,-0.414,-0.501,-0.458,-0.418,-0.383,-0.398,-0.263,-0.399,-0.314,-0.168,-0.044,-0.316,-0.216,-0.397,-0.317,-0.248,-0.370,-0.360,-0.490,-0.362,-0.241,-0.303,-0.251,-0.303,-0.409,-0.302,-0.195,-0.277,-0.301,-0.418,-0.277,-0.159,-0.172,-0.299,-0.172,-0.217,-0.249,-0.227,-0.204,-0.265,-0.103,-0.143,-0.263,-0.170,-0.137,-0.226,-0.400,-0.148,-0.139,-0.221,-0.136,-0.208,-0.096,0.002,0.038,-0.067,0.058,0.838,25.058,169.766,410.538,288.923,60.220,2.945,0.578,0.378,0.997,0.912,0.920,0.721,0.814,1.295,1.090,1.335,1.501,1.474,1.973,1.659,1.778,1.875,2.437,2.322,2.404,2.620,2.506,2.366,2.651,2.716,2.952,2.962,2.623,3.026,2.717,2.775,3.199,3.272,3.183,3.813,4.183,3.395,2.827,3.485,2.837,2.693,3.072,2.757,2.885,2.523,2.394,2.639,2.467,2.492,2.904,2.133,2.596,2.155,2.043,2.178,2.039,2.143,1.821,2.300,1.421,2.082,1.656,1.932,1.605,1.130,1.422,1.435,1.317,1.015,1.225,1.069,1.198,1.425,1.019,0.699,0.662,0.525,1.068,0.457,0.033,0.336,
440,-2.797,-2.291,-1.968,-1.348,-1.398,-1.249,-1.162,-1.103,-1.080,-1.115,-0.807,-0.906,-0.675,-0.729,-0.442,-0.788,-0.611,-0.827,-0.603,-0.785,-0.578,-0.618,-0.425,-0.514,-0.496,-0.571,-0.631,-0.360,-0.432,-0.589,-0.480,-0.412,-0.337,-0.422,-0.389,-0.420,-0.311,-0.232,-0.267,-0.332,-0.448,-0.335,-0.220,-0.275,-0.234,-0.316,-0.323,-0.232,-0.353,-0.280,-0.370,-0.208,-0.248,-0.252,-0.309,-0.218,-0.249,0.012,-0.238,-0.154,-0.277,-0.327,-0.248,-0.135,-0.099,-0.302,-0.246,-0.244,-0.321,-0.237,-0.161,-0.352,-0.263,-0.183,-0.275,-0.207,-0.045,-0.322,-0.214,-0.178,-0.061,-0.286,-0.094,-0.282,-0.148,-0.170,0.046,-0.035,-0.121,-0.115,0.018,0.012,3.270,62.923,267.625,383.899,154.506,17.576,0.954,0.527,0.519,0.766,0.556,0.972,0.862,0.858,1.053,1.032,1.118,1.424,1.583,2.043,1.735,1.726,1.809,2.184,1.992,2.493,2.156,2.122,2.072,1.988,2.333,2.611,2.226,2.418,2.553,2.349,2.806,2.891,2.364,2.559,3.191,3.073,3.646,2.938,3.178,3.047,2.590,2.461,2.273,2.371,2.256,2.558,2.415,2.077,2.073,2.533,2.097,1.902,1.878,1.701,1.779,1.963,1.989,1.872,1.558,1.539,1.285,1.576,1.149,0.862,1.647,1.133,1.018,0.871,0.829,0.733,0.647,0.479,0.640,0.679,1.257,0.764,0.695,0.782,
445,-2.162,-2.304,-1.722,-1.605,-0.840,-1.327,-1.004,-0.863,-1.261,-0.355,-1.166,-0.780,-0.985,-0.754,-0.751,-0.568,-0.718,-0.400,-0.684,-0.314,-0.701,-0.636,-0.503,-0.425,-0.480,-0.603,-0.457,-0.502,-0.395,-0.372,-0.382,-0.510,-0.349,-0.528,-0.485,-0.363,-0.230,-0.278,-0.215,-0.298,-0.337,-0.298,-0.252,-0.323,-0.247,-0.023,-0.280,-0.167,-0.041,-0.326,-0.245,-0.265,-0.190,-0.367,-0.247,-0.107,-0.254,-0.250,-0.251,-0.304,-0.244,-0.157,-0.255,-0.130,-0.234,-0.167,-0.203,-0.137,-0.236,-0.147,-0.299,-0.032,-0.139,-0.164,-0.164,-0.181,-0.134,-0.034,-0.207,-0.112,-0.159,-0.178,-0.181,0.019,-0.203,-0.196,-0.375,-0.076,-0.084,-0.097,-0.136,0.015,-0.005,0.083,0.258,11.714,127.768,332.452,282.626,65.065,3.968,0.923,0.491,0.590,1.070,0.489,0.991,0.912,0.943,0.958,1.157,0.850,1.507,1.378,1.422,1.466,1.808,1.764,1.811,1.822,2.139,2.448,1.956,1.867,2.145,2.045,1.890,2.235,2.510,2.599,2.332,2.201,1.862,2.304,2.583,2.305,3.115,2.225,2.919,2.737,2.305,2.150,2.039,1.789,2.075,2.050,1.507,1.816,2.087,1.941,1.810,1.760,1.486,1.462,1.655,1.385,1.171,1.112,1.364,1.072,1.180,1.114,1.348,0.577,1.012,0.909,0.965,0.692,0.608,0.487,0.318,0.707,0.259,0.311,0.540,0.323,
450,-2.397,-1.940,-1.294,-0.669,-0.892,-1.035,-0.973,-0.732,-0.744,-0.824,-0.729,-0.531,-0.746,-0.695,-0.583,-0.627,-0.622,-0.535,-0.576,-0.581,-0.445,-0.191,-0.455,-0.365,-0.449,-0.271,-0.305,-0.323,-0.452,-0.416,-0.285,-0.261,-0.466,-0.376,-0.401,-0.251,-0.154,-0.166,-0.077,-0.268,-0.048,-0.202,-0.076,-0.289,-0.070,-0.234,-0.080,-0.126,-0.217,-0.066,-0.198,-0.171,-0.150,-0.164,-0.249,-0.160,-0.206,-0.125,-0.184,-0.302,-0.165,-0.124,-0.167,-0.130,-0.171,-0.195,-0.139,-0.124,-0.205,-0.188,-0.169,-0.081,-0.209,-0.093,-0.155,-0.274,-0.221,-0.256,-0.207,-0.104,-0.256,0.133,-0.143,-0.236,-0.262,-0.086,-0.175,0.008,-0.157,0.009,-0.056,-0.087,0.048,0.175,0.051,-0.070,0.053,2.394,40.834,222.382,342.104,150.219,15.464,0.990,0.653,0.393,0.824,0.807,0.574,0.843,0.942,0.943,0.971,0.960,1.264,1.337,1.588,1.437,1.466,1.467,1.774,1.642,1.353,1.680,1.676,1.969,1.640,2.063,1.922,2.108,1.940,1.644,2.046,2.186,2.096,1.950,2.048,1.827,2.239,2.443,2.531,2.489,2.159,2.491,2.063,2.490,1.727,1.812,1.618,1.596,1.412,1.501,1.589,1.823,1.074,1.298,0.983,1.502,1.235,1.326,1.541,1.038,1.013,1.238,0.864,0.794,0.495,0.723,1.135,0.658,0.500,0.516,0.686,0.335,0.762,0.454,
