375,-5.520,-4.583,-3.105,-2.851,-2.072,-2.403,-2.814,-2.086,-2.348,-2.132,-1.618,-1.665,-1.420,-1.375,-1.777,-1.447,-1.554,-1.440,-1.273,-1.368,-1.361,-1.458,-1.263,-1.183,-0.727,-1.173,-1.182,-1.129,-1.208,-1.058,-0.836,-0.967,-0.882,-0.935,-1.045,-0.801,-0.940,-0.814,-0.694,-0.862,-0.743,-0.818,-0.856,-0.725,-0.810,-0.848,-0.661,-0.825,-0.763,-0.648,-0.773,-0.519,-0.742,-0.724,-0.593,-0.532,-0.638,-0.257,-0.366,0.016,15.352,122.385,356.681,319.451,77.948,5.858,1.668,1.910,2.605,3.017,3.843,4.051,5.507,5.312,6.359,7.374,8.391,8.212,9.429,9.596,10.859,12.472,13.061,13.561,14.161,14.960,17.152,18.231,18.051,21.913,21.503,21.316,20.804,20.072,21.129,22.311,21.018,22.141,21.565,23.167,21.407,22.471,23.295,21.504,21.793,22.791,22.070,22.166,22.042,21.624,22.016,20.954,21.586,21.200,19.507,19.545,19.482,19.899,20.688,18.518,18.489,16.588,17.765,16.783,15.890,16.645,15.984,15.883,14.316,14.665,14.895,13.576,13.705,12.368,11.914,11.649,11.218,10.886,10.651,10.512,10.267,9.328,9.143,8.065,9.294,8.180,7.958,8.231,7.539,6.803,6.211,5.494,6.577,5.518,5.119,5.482,4.828,4.802,4.537,5.195,5.067,3.290,3.272,3.275,3.122,3.202,2.867,3.046,2.895,2.588,1.750,1.423,1.959,2.289,1.610,1.341,
380,-5.539,-4.511,-2.590,-2.825,-1.814,-2.670,-2.729,-2.479,-1.998,-1.752,-1.962,-1.590,-1.429,-1.667,-1.524,-1.482,-1.427,-1.255,-1.240,-1.274,-1.411,-1.372,-0.910,-1.211,-1.159,-1.131,-0.986,-0.929,-0.826,-1.143,-1.067,-1.091,-0.884,-0.978,-1.019,-0.833,-1.006,-0.884,-0.880,-0.750,-0.858,-0.923,-0.519,-0.930,-0.830,-0.834,-0.900,-0.715,-0.821,-0.717,-0.845,-0.713,-0.627,-0.693,-0.773,-0.498,-0.640,-0.359,-0.674,-0.443,-0.514,-0.215,1.347,49.878,237.891,392.893,187.715,25.999,2.178,1.643,2.413,2.857,3.199,3.349,4.026,4.043,5.016,6.185,6.618,7.844,8.034,8.318,8.985,10.219,11.088,12.104,12.576,13.973,14.458,14.095,15.109,17.837,17.885,20.209,19.725,18.323,18.719,18.071,18.942,19.334,19.177,18.050,20.210,19.379,20.702,19.722,19.162,18.888,18.512,19.354,18.970,19.019,19.523,18.876,19.336,17.647,17.254,18.010,16.924,17.185,17.390,17.093,15.650,13.960,14.415,13.222,13.901,13.513,13.482,12.703,11.521,12.831,10.644,12.166,11.536,10.924,11.527,9.916,10.966,10.487,9.096,8.868,9.478,7.997,7.745,7.494,7.515,7.426,7.807,5.901,6.512,6.509,5.947,5.037,5.866,4.166,3.678,3.742,4.057,3.920,4.756,3.451,2.919,3.739,3.995,2.917,2.469,1.957,2.935,1.816,1.713,2.201,2.674,1.826,0.942,1.002,
385,-5.125,-4.069,-3.447,-3.162,-2.844,-1.915,-2.442,-2.345,-1.564,-1.988,-1.876,-1.796,-1.801,-1.783,-1.687,-1.166,-0.940,-1.216,-1.138,-1.180,-1.134,-1.269,-1.419,-0.995,-1.209,-0.907,-1.098,-0.883,-1.123,-1.128,-0.933,-0.940,-0.825,-0.954,-0.753,-0.923,-0.932,-0.945,-0.890,-0.872,-0.792,-0.925,-0.675,-0.703,-0.875,-0.822,-0.862,-0.676,-0.749,-0.633,-0.608,-0.781,-0.615,-0.549,-0.670,-0.538,-0.480,-0.450,-0.549,-0.664,-0.463,-0.411,-0.412,-0.405,-0.092,7.485,105.013,327.656,329.047,92.847,8.860,1.567,1.865,2.374,2.497,3.090,3.119,4.261,5.464,5.244,5.757,6.446,7.366,7.110,7.893,8.643,9.345,9.491,11.430,11.302,10.877,11.936,13.557,14.044,14.516,16.045,16.893,17.638,17.782,18.657,17.078,16.580,15.817,16.012,17.974,17.766,16.472,18.011,18.020,16.088,16.924,16.980,16.539,16.430,16.694,16.571,17.279,15.621,14.951,15.554,14.357,14.579,15.781,14.079,14.362,12.140,13.201,12.000,12.728,11.623,10.227,11.849,11.155,10.683,10.473,10.226,9.640,9.782,9.042,8.334,8.466,7.079,7.651,8.372,7.819,7.622,7.088,6.222,6.557,6.230,4.862,5.213,5.011,4.975,4.822,4.266,4.179,4.280,3.264,3.559,3.386,3.683,2.981,3.324,2.470,2.295,2.590,2.934,2.545,2.312,2.630,1.941,2.475,2.057,0.792,1.532,
390,-4.573,-3.716,-3.267,-2.744,-2.379,-2.269,-2.286,-2.122,-1.729,-1.934,-1.825,-1.681,-1.429,-1.530,-1.217,-1.595,-1.121,-1.340,-1.023,-1.014,-1.388,-0.824,-1.195,-1.083,-0.943,-1.068,-0.924,-0.987,-1.057,-0.969,-0.683,-0.917,-0.780,-0.852,-0.880,-0.835,-0.792,-0.718,-0.852,-0.648,-0.583,-0.732,-0.588,-0.712,-0.485,-0.803,-0.739,-0.703,-0.820,-0.582,-0.637,-0.483,-0.613,-0.527,-0.711,-0.592,-0.474,-0.567,-0.611,-0.554,-0.488,-0.476,-0.283,-0.405,-0.234,-0.335,-0.344,1.804,38.906,234.572,396.460,195.540,22.697,1.575,1.095,1.835,1.982,2.576,2.860,3.406,3.773,4.452,5.281,5.816,5.757,6.272,7.412,7.749,8.272,8.651,8.974,9.138,10.040,10.278,10.942,11.993,12.143,13.244,14.429,15.751,14.480,16.493,14.882,15.420,15.151,15.323,14.747,13.709,13.685,14.205,14.834,14.035,13.777,14.290,14.506,14.561,14.678,12.966,14.285,13.351,12.763,13.063,11.488,11.320,12.706,12.387,11.443,11.746,10.743,10.331,10.813,10.800,10.102,9.718,9.399,9.909,9.171,8.923,7.575,8.369,8.312,7.818,7.504,6.813,7.553,6.401,6.329,6.682,5.532,5.590,5.533,5.470,4.853,4.307,4.218,3.896,3.655,4.274,2.752,3.733,3.192,2.701,3.224,3.157,2.890,2.979,2.175,1.927,1.930,1.945,1.919,0.982,1.280,1.523,1.241,0.738,
395,-4.343,-3.520,-2.765,-2.403,-2.034,-2.456,-1.956,-1.815,-1.431,-1.549,-1.469,-1.667,-1.303,-1.489,-1.184,-1.346,-1.087,-1.228,-1.316,-0.898,-1.083,-1.057,-0.960,-0.701,-1.016,-0.922,-0.968,-1.061,-0.949,-0.866,-0.704,-0.799,-0.794,-0.887,-0.835,-0.854,-0.709,-0.666,-0.788,-0.685,-0.724,-0.712,-0.619,-0.644,-0.518,-0.658,-0.513,-0.623,-0.668,-0.647,-0.632,-0.574,-0.575,-0.670,-0.347,-0.532,-0.456,-0.684,-0.596,-0.453,-0.478,-0.410,-0.584,-0.526,-0.447,-0.424,-0.335,-0.265,-0.259,0.003,9.558,102.178,327.608,302.548,76.103,4.300,1.245,1.413,2.061,1.747,2.397,3.111,3.222,3.136,4.075,4.762,5.840,4.929,5.292,6.530,6.551,6.773,7.340,7.781,8.527,8.924,9.191,9.850,9.499,10.165,10.593,11.510,12.230,13.582,12.828,13.052,12.182,12.972,12.901,11.952,12.205,12.224,12.108,12.144,11.880,12.342,11.644,12.136,11.136,10.890,11.031,11.117,11.029,10.595,10.482,9.840,10.366,9.992,9.478,9.659,9.092,7.844,9.535,8.016,9.165,8.431,7.845,7.434,7.552,7.338,6.760,6.622,5.600,6.205,5.777,5.960,5.374,5.363,5.279,4.906,5.253,4.836,4.535,3.835,4.391,3.223,3.746,3.962,3.334,2.864,2.972,2.715,2.749,1.842,2.736,2.299,2.798,2.239,1.944,1.692,1.216,1.480,1.331,1.390,1.239,1.345,
400,-3.667,-2.998,-2.881,-2.412,-1.831,-1.825,-2.148,-1.934,-1.950,-1.521,-1.386,-1.668,-1.539,-1.278,-1.287,-1.323,-1.027,-1.035,-0.995,-0.850,-1.019,-0.851,-0.693,-0.906,-0.974,-0.742,-0.884,-0.856,-0.947,-0.817,-0.754,-0.860,-0.535,-0.852,-0.767,-0.637,-0.813,-0.495,-0.449,-0.738,-0.629,-0.740,-0.681,-0.664,-0.621,-0.511,-0.583,-0.713,-0.495,-0.800,-0.625,-0.508,-0.609,-0.560,-0.373,-0.563,-0.322,-0.645,-0.554,-0.487,-0.280,-0.596,-0.369,-0.481,-0.553,-0.504,-0.407,-0.497,-0.299,-0.295,-0.311,-0.149,1.397,29.517,192.826,350.075,185.594,24.198,1.409,1.383,1.418,1.556,1.847,2.331,2.680,3.017,3.453,3.773,4.353,4.335,4.431,5.045,5.536,6.192,6.496,7.041,7.436,7.979,7.490,7.865,8.505,8.827,8.932,9.517,10.082,10.554,11.298,10.938,11.013,10.262,10.673,9.296,10.663,9.701,10.886,9.396,10.626,10.029,9.428,10.025,9.052,9.971,9.295,8.945,9.277,9.203,8.370,8.311,8.807,8.278,8.754,8.066,7.715,8.014,6.632,7.441,7.417,6.545,6.229,5.713,5.951,6.002,5.482,5.647,5.687,5.057,4.952,4.724,4.409,4.330,3.906,4.477,4.191,3.792,3.374,3.014,3.395,3.100,2.798,2.736,2.705,2.275,2.494,2.276,1.822,1.764,1.823,1.535,1.517,1.667,1.512,1.362,1.779,1.029,1.351,0.923,
405,-4.390,-2.454,-2.635,-2.422,-2.475,-2.044,-2.220,-1.461,-1.613,-1.342,-1.403,-1.339,-1.362,-1.297,-1.492,-1.046,-1.230,-1.127,-1.069,-1.223,-1.045,-0.949,-1.005,-1.036,-1.045,-0.995,-0.949,-0.994,-0.769,-0.859,-0.917,-0.894,-0.973,-0.899,-0.610,-0.721,-0.931,-0.671,-0.813,-0.539,-0.713,-0.795,-0.643,-0.673,-0.761,-0.572,-0.494,-0.571,-0.512,-0.520,-0.599,-0.480,-0.539,-0.537,-0.569,-0.643,-0.397,-0.383,-0.641,-0.644,-0.471,-0.275,-0.544,-0.407,-0.422,-0.458,-0.280,-0.328,-0.392,-0.342,-0.467,-0.390,0.036,-0.107,0.365,12.695,110.569,308.096,242.891,56.390,3.343,1.235,1.679,1.208,1.744,2.186,2.338,2.777,3.039,3.168,3.871,4.162,4.192,5.039,5.991,5.335,5.961,5.449,6.483,7.879,7.810,7.301,7.418,7.830,7.998,9.625,8.933,9.368,9.519,10.882,10.593,10.547,9.979,9.854,9.137,10.042,10.104,9.108,9.220,9.346,8.797,8.586,8.514,9.509,7.863,8.562,8.639,8.795,8.439,7.920,8.361,7.082,8.456,7.006,6.391,7.244,7.024,6.462,6.159,6.204,5.888,6.044,5.725,4.837,5.104,4.702,4.802,4.714,4.836,4.498,3.829,3.922,4.229,3.049,3.390,3.653,3.228,2.286,2.840,2.613,2.682,2.226,1.868,2.056,2.597,1.835,1.741,1.538,1.160,1.821,1.103,1.515,1.498,0.756,1.181,1.069,
410,-5.069,-3.561,-2.762,-2.567,-2.492,-2.232,-1.968,-1.934,-1.433,-1.727,-1.288,-1.356,-1.343,-1.445,-1.244,-1.246,-1.380,-1.096,-1.191,-0.860,-0.990,-1.024,-0.898,-1.033,-0.962,-0.904,-0.763,-0.834,-0.826,-1.054,-0.658,-0.753,-0.601,-0.801,-0.559,-0.560,-0.673,-0.581,-0.525,-0.718,-0.569,-0.775,-0.536,-0.589,-0.482,-0.628,-0.476,-0.518,-0.617,-0.598,-0.543,-0.595,-0.571,-0.569,-0.540,-0.457,-0.441,-0.533,-0.463,-0.441,-0.474,-0.544,-0.416,-0.405,-0.336,-0.615,-0.298,-0.421,-0.306,-0.004,-0.495,-0.402,-0.330,-0.469,-0.284,-0.317,-0.219,1.775,47.302,215.384,313.283,126.838,15.298,1.404,1.764,1.159,1.319,2.269,2.148,2.873,2.732,2.698,3.392,4.111,4.073,4.689,5.001,5.589,5.910,6.128,6.315,6.710,7.146,6.802,7.418,8.230,7.645,8.761,8.217,8.773,8.942,10.393,9.814,9.245,10.077,9.798,8.633,9.294,10.510,8.859,9.178,9.016,8.622,7.764,8.044,7.769,7.662,7.017,7.160,7.725,7.932,7.499,7.049,7.627,6.710,6.379,6.184,6.237,6.350,5.333,5.948,6.616,5.671,5.380,5.136,5.652,4.729,4.771,4.478,3.985,3.602,4.287,3.694,4.001,4.043,2.875,2.710,3.218,3.759,3.307,2.737,3.218,2.210,2.737,2.653,2.100,2.160,2.272,1.980,1.556,1.021,1.195,1.460,1.492,1.305,0.936,
415,-4.340,-3.735,-2.643,-2.384,-1.915,-2.106,-1.403,-1.835,-1.973,-1.377,-1.592,-1.527,-1.221,-1.315,-1.076,-1.234,-1.182,-1.085,-0.945,-0.911,-0.972,-1.036,-1.088,-1.094,-0.457,-0.820,-0.989,-0.804,-0.854,-0.671,-0.713,-0.637,-0.625,-0.783,-0.659,-0.785,-0.578,-0.673,-0.363,-0.746,-0.546,-0.586,-0.559,-0.601,-0.499,-0.643,-0.579,-0.470,-0.491,-0.544,-0.396,-0.510,-0.586,-0.507,-0.584,-0.492,-0.393,-0.482,-0.511,-0.515,-0.522,-0.485,-0.357,-0.522,-0.323,-0.559,-0.270,-0.380,-0.286,-0.407,-0.425,-0.310,-0.394,-0.338,-0.254,-0.302,-0.397,-0.046,-0.149,0.266,10.960,111.287,278.613,221.813,48.758,3.739,1.384,1.433,1.386,1.640,2.047,1.889,1.918,2.638,2.692,3.485,4.094,4.110,4.736,4.934,5.731,5.768,5.708,5.983,6.941,5.971,6.205,6.709,7.113,6.759,7.122,7.728,6.365,7.794,8.686,8.320,9.132,9.424,8.304,8.536,8.017,7.662,8.522,8.266,7.628,7.828,7.252,6.907,6.602,6.629,6.742,7.377,7.067,6.326,7.125,6.765,6.654,5.870,5.880,6.127,6.109,5.676,5.833,5.773,4.959,5.391,4.011,4.568,4.179,3.775,3.801,3.546,4.247,3.473,3.334,3.661,3.509,3.360,2.967,3.785,2.613,2.438,2.245,2.497,2.521,1.946,1.592,2.023,1.332,1.574,1.216,1.026,0.936,1.527,0.830,0.898,
420,-3.992,-2.623,-1.965,-2.027,-2.061,-1.873,-1.738,-1.243,-1.744,-1.476,-1.371,-1.050,-1.161,-1.222,-0.957,-1.059,-1.301,-1.057,-1.185,-1.009,-0.934,-0.787,-0.956,-0.795,-0.871,-0.800,-0.729,-0.770,-0.560,-0.499,-0.625,-0.828,-0.748,-0.504,-0.709,-0.489,-0.561,-0.584,-0.723,-0.518,-0.538,-0.592,-0.602,-0.490,-0.508,-0.541,-0.598,-0.467,-0.520,-0.586,-0.529,-0.500,-0.491,-0.559,-0.293,-0.377,-0.507,-0.495,-0.512,-0.454,-0.369,-0.381,-0.402,-0.470,-0.252,-0.256,-0.327,-0.486,-0.546,-0.355,-0.497,-0.473,-0.288,-0.486,-0.284,-0.354,-0.379,-0.425,-0.175,-0.154,0.154,0.078,2.914,52.814,203.667,254.095,90.080,8.080,1.022,1.371,1.212,1.516,1.971,2.034,2.382,3.097,3.033,3.938,3.883,3.704,4.341,4.442,4.598,4.854,5.278,4.945,4.898,5.490,5.821,6.243,5.913,6.631,6.067,7.245,7.019,7.374,7.124,7.674,7.845,8.433,7.754,8.884,8.018,7.690,6.932,6.788,7.309,6.947,6.809,6.923,6.506,5.991,6.012,6.238,5.257,5.299,5.942,5.249,5.139,5.762,5.090,5.171,5.181,5.158,4.773,4.697,4.251,4.771,3.571,2.989,3.643,3.395,3.347,3.492,2.647,2.860,3.247,3.132,2.817,2.605,2.340,3.391,2.025,1.709,1.654,1.487,1.729,1.560,1.176,1.187,1.424,2.070,1.367,0.713,0.904,0.925,
425,-4.361,-3.375,-2.373,-2.469,-2.077,-1.990,-1.946,-1.474,-1.712,-1.576,-1.135,-1.195,-1.086,-0.879,-1.250,-0.796,-0.933,-1.007,-1.077,-0.983,-0.871,-0.790,-1.041,-0.773,-0.753,-0.718,-0.719,-0.685,-0.754,-0.704,-0.567,-0.617,-0.720,-0.643,-0.541,-0.553,-0.597,-0.522,-0.348,-0.524,-0.508,-0.584,-0.445,-0.529,-0.510,-0.655,-0.530,-0.522,-0.650,-0.519,-0.384,-0.391,-0.520,-0.473,-0.448,-0.365,-0.494,-0.299,-0.597,-0.467,-0.317,-0.397,-0.284,-0.457,-0.475,-0.311,-0.333,-0.359,-0.223,-0.427,-0.501,-0.347,-0.263,-0.371,-0.516,-0.332,-0.415,-0.462,-0.405,-0.257,-0.098,-0.387,0.013,-0.067,0.523,13.562,97.121,226.797,167.597,31.503,2.543,0.965,1.273,1.238,1.441,1.884,2.277,2.108,2.596,2.428,2.835,3.389,4.066,4.141,3.518,3.998,4.250,4.266,5.404,4.720,5.441,5.248,5.157,5.424,5.828,5.663,5.817,6.081,4.998,6.437,5.894,6.269,7.442,7.542,7.443,7.008,6.267,6.345,5.784,6.562,5.902,5.013,5.404,5.103,5.072,4.792,4.507,4.814,4.654,4.364,5.913,4.875,4.691,3.767,3.760,4.599,3.290,3.278,3.339,3.668,3.242,3.429,2.594,3.152,3.109,2.799,2.255,2.531,2.342,1.687,1.452,2.139,1.694,1.951,1.465,1.534,2.311,1.327,1.729,0.534,0.997,1.292,1.654,0.959,0.743,0.881,
430,-3.197,-1.578,-2.456,-1.989,-1.960,-1.806,-1.312,-1.778,-1.672,-1.294,-0.927,-0.919,-1.079,-0.883,-1.064,-0.784,-0.737,-0.898,-0.832,-0.895,-0.886,-0.907,-0.909,-0.833,-0.612,-0.831,-0.741,-0.522,-0.715,-0.587,-0.556,-0.570,-0.589,-0.623,-0.589,-0.672,-0.656,-0.555,-0.420,-0.534,-0.472,-0.376,-0.536,-0.395,-0.417,-0.530,-0.426,-0.604,-0.474,-0.493,-0.509,-0.386,-0.317,-0.324,-0.482,-0.367,-0.453,-0.405,-0.281,-0.465,-0.384,-0.443,-0.434,-0.445,-0.492,-0.343,-0.313,-0.294,-0.441,-0.438,-0.521,-0.239,-0.330,-0.325,-0.468,-0.278,-0.136,-0.211,-0.336,-0.375,-0.071,-0.406,-0.150,-0.305,-0.037,-0.105,0.097,2.388,30.325,144.830,194.056,86.076,10.372,1.262,0.998,1.134,1.561,1.682,1.815,2.246,2.186,2.356,2.186,2.876,2.808,3.273,3.492,3.575,3.255,3.746,4.362,4.196,4.167,4.164,3.974,4.548,4.974,4.787,4.297,4.777,5.257,4.932,5.347,5.018,5.448,6.115,6.210,5.581,5.583,5.509,5.320,4.681,4.318,4.362,4.650,4.205,4.435,4.619,4.586,3.807,4.526,4.341,3.775,3.541,3.581,4.014,3.526,3.239,3.258,3.014,2.472,2.682,3.016,2.464,2.561,2.112,2.533,2.564,2.247,2.283,2.741,1.760,1.564,1.824,1.692,1.528,1.796,1.458,1.624,0.773,0.777,0.650,0.499,0.771,0.583,0.602,
435,-3.017,-2.223,-2.060,-1.879,-1.607,-1.660,-1.330,-1.646,-1.490,-1.098,-1.142,-0.952,-1.266,-1.072,-1.114,-0.927,-0.857,-0.960,-0.668,-0.807,-0.725,-0.854,-0.950,-0.837,-0.710,-0.828,-0.757,-0.636,-0.796,-0.543,-0.624,-0.668,-0.632,-0.540,-0.508,-0.593,-0.502,-0.527,-0.381,-0.442,-0.553,-0.398,-0.355,-0.398,-0.396,-0.192,-0.377,-0.273,-0.488,-0.445,-0.504,-0.427,-0.306,-0.486,-0.323,-0.509,-0.383,-0.435,-0.339,-0.300,-0.276,-0.341,-0.324,-0.490,-0.344,-0.354,-0.457,-0.347,-0.283,-0.349,-0.239,-0.389,-0.268,-0.317,-0.408,-0.278,-0.166,-0.357,-0.457,-0.297,-0.259,-0.328,-0.329,-0.294,-0.241,-0.131,0.071,-0.099,0.030,0.341,11.575,74.082,181.259,130.808,29.223,2.046,0.816,1.241,1.446,1.759,1.538,2.306,2.280,2.337,2.322,2.540,2.888,2.707,3.039,3.102,3.042,3.406,3.313,4.244,3.636,3.646,3.445,3.835,4.562,3.695,4.281,3.904,4.271,3.688,3.903,4.322,4.279,5.048,5.215,5.440,5.611,5.492,4.850,4.369,4.506,4.130,3.869,3.261,4.075,3.883,3.568,3.087,3.603,3.347,3.289,3.135,3.331,2.563,2.649,2.680,2.943,2.891,2.813,2.269,2.562,2.121,2.064,2.059,2.169,1.523,1.510,1.666,1.693,1.702,1.197,1.493,1.142,1.176,1.232,0.838,0.996,0.690,0.688,0.777,0.615,0.450,
440,-3.046,-1.986,-1.995,-1.684,-1.598,-1.131,-0.865,-1.149,-0.975,-1.246,-1.117,-0.960,-0.757,-0.892,-0.747,-0.812,-0.747,-0.789,-0.774,-0.651,-0.743,-0.610,-0.740,-0.493,-0.549,-0.665,-0.727,-0.680,-0.662,-0.480,-0.530,-0.496,-0.539,-0.444,-0.498,-0.554,-0.597,-0.376,-0.456,-0.419,-0.289,-0.444,-0.498,-0.348,-0.398,-0.530,-0.368,-0.303,-0.322,-0.356,-0.294,-0.228,-0.388,-0.168,-0.395,-0.347,-0.352,-0.383,-0.351,-0.242,-0.252,-0.349,-0.299,-0.141,-0.188,-0.335,-0.220,-0.336,-0.390,-0.198,-0.227,-0.162,-0.265,-0.241,-0.215,-0.280,-0.370,-0.274,-0.265,-0.246,-0.368,-0.285,-0.168,-0.234,-0.206,-0.213,-0.170,-0.162,-0.159,-0.015,-0.211,0.163,1.578,28.655,122.182,169.680,69.590,9.339,1.229,1.144,0.961,1.129,1.312,1.654,1.456,1.807,1.720,2.049,2.410,2.267,2.732,2.153,2.880,2.486,2.725,3.220,2.889,3.052,3.534,2.791,3.531,3.355,3.685,3.614,3.970,3.687,3.857,3.462,3.772,4.288,4.466,4.452,3.927,4.947,4.449,4.271,4.211,4.379,3.405,3.227,3.094,3.637,3.092,3.066,2.673,2.958,2.592,2.636,2.607,2.617,2.683,2.238,2.147,2.043,2.235,1.946,2.140,2.266,2.070,2.074,1.752,1.395,1.702,1.606,1.278,1.713,1.135,1.410,1.449,0.953,1.349,0.852,0.479,0.506,0.841,0.829,
445,-2.916,-2.293,-1.775,-1.353,-1.721,-1.586,-1.007,-1.369,-1.415,-1.370,-1.073,-0.867,-0.821,-0.913,-0.919,-0.717,-1.057,-0.744,-0.874,-0.774,-0.819,-0.481,-0.672,-0.678,-0.608,-0.586,-0.495,-0.617,-0.543,-0.432,-0.482,-0.508,-0.483,-0.568,-0.563,-0.320,-0.423,-0.512,-0.464,-0.198,-0.381,-0.528,-0.373,-0.493,-0.495,-0.477,-0.425,-0.306,-0.432,-0.225,-0.397,-0.342,-0.293,-0.293,-0.358,-0.321,-0.307,-0.361,-0.308,-0.354,-0.219,-0.395,-0.298,-0.311,-0.210,-0.277,-0.124,-0.278,-0.246,-0.292,-0.275,-0.226,-0.358,-0.279,-0.361,-0.070,-0.288,-0.305,-0.143,-0.296,-0.162,-0.286,-0.220,-0.161,-0.171,-0.229,-0.222,-0.247,-0.133,-0.178,-0.035,-0.082,-0.214,0.058,0.326,6.246,58.825,149.686,125.256,31.180,2.594,0.880,0.933,0.726,0.790,1.252,1.634,1.542,1.602,2.044,1.729,1.910,2.021,1.854,2.677,2.518,2.264,2.319,2.698,2.630,3.174,2.695,3.413,2.851,2.942,2.951,3.125,2.795,3.542,2.872,3.283,3.455,3.302,3.395,3.307,3.709,4.059,3.333,2.930,3.216,3.490,3.006,3.208,2.762,2.675,2.910,2.297,2.050,2.535,2.176,2.555,2.788,1.687,2.303,1.867,1.772,1.615,1.419,1.613,1.949,1.463,1.882,1.606,1.465,1.203,1.238,1.251,1.163,1.409,0.783,1.419,0.674,0.614,1.005,0.579,0.320,
450,-2.342,-2.139,-1.546,-1.782,-1.418,-0.884,-1.264,-0.771,-0.774,-0.613,-0.737,-0.932,-0.969,-0.688,-0.709,-0.621,-0.716,-0.541,-0.451,-0.711,-0.523,-0.417,-0.484,-0.387,-0.560,-0.505,-0.524,-0.360,-0.426,-0.601,-0.600,-0.481,-0.418,-0.461,-0.375,-0.325,-0.360,-0.370,-0.324,-0.403,-0.197,-0.352,-0.283,-0.259,-0.315,-0.451,-0.215,-0.191,-0.356,-0.187,-0.200,-0.228,-0.271,-0.189,-0.262,-0.204,-0.240,-0.175,-0.195,-0.233,-0.206,-0.173,-0.214,-0.346,-0.228,-0.208,-0.150,-0.166,-0.242,-0.270,-0.257,-0.317,-0.180,-0.286,-0.216,-0.295,-0.277,-0.175,-0.098,-0.212,-0.181,-0.253,-0.114,-0.146,-0.098,-0.056,-0.141,-0.116,-0.132,-0.015,-0.056,-0.166,-0.003,0.032,-0.110,-0.089,0.027,1.465,18.765,94.114,152.490,67.890,7.422,0.703,0.774,0.868,0.844,1.313,1.035,0.975,1.506,1.656,1.501,1.728,1.989,1.940,1.829,2.201,2.126,2.509,2.538,2.578,2.614,2.146,2.571,2.912,2.503,2.986,2.789,2.745,2.754,2.940,3.511,3.333,2.898,3.054,3.044,3.170,2.985,3.422,3.475,2.786,3.291,2.443,2.394,2.343,2.256,2.826,2.359,2.499,1.794,2.108,1.974,2.046,1.885,1.716,1.940,1.616,1.436,1.499,1.314,1.544,1.736,1.206,1.223,1.394,1.402,1.012,1.110,0.727,1.042,0.857,1.108,1.077,0.411,0.452,
