375,-2.964,-1.295,-2.107,-2.511,-1.945,-2.623,-1.328,-2.294,-1.069,-1.639,-1.230,-1.062,-1.199,-1.117,-1.052,-0.880,-1.110,-1.110,-0.721,-1.061,-1.191,-0.846,-0.889,-0.886,-0.465,-0.791,-1.043,-0.928,-0.981,-0.617,-0.665,-0.397,-0.710,-0.634,-0.314,-0.471,-0.586,-0.527,-0.393,-0.800,-0.257,-0.467,-0.228,-0.295,-0.129,0.096,0.378,0.694,0.555,0.792,0.669,0.466,1.165,1.269,1.661,1.780,1.599,2.189,2.962,6.012,208.640,1393.873,1477.396,1472.074,1088.545,77.875,4.631,4.890,4.608,5.333,5.220,5.435,5.926,6.211,5.934,7.598,8.098,9.379,9.691,10.059,10.352,10.325,11.212,11.973,13.824,14.563,15.110,14.981,17.165,17.884,18.984,18.803,17.974,17.182,17.030,17.454,16.215,17.821,18.348,18.087,19.379,18.554,18.426,19.910,19.001,17.758,19.999,17.044,17.700,18.308,18.128,18.377,18.790,18.120,16.217,15.270,17.061,16.296,14.515,14.347,13.911,15.339,14.167,15.070,14.673,12.670,14.361,12.587,12.901,11.173,10.919,10.980,10.647,11.849,11.109,11.784,9.301,8.521,8.427,9.003,7.286,9.300,6.728,6.712,6.612,7.249,6.091,6.155,7.115,6.700,6.532,5.021,4.704,4.978,3.756,5.171,4.175,3.020,4.175,4.123,4.289,3.389,2.700,2.569,3.002,2.382,1.987,1.790,1.960,2.451,2.105,1.355,1.477,1.119,0.969,1.482,
380,-3.742,-3.173,-2.199,-1.988,-1.516,-2.167,-1.620,-1.482,-1.667,-1.001,-1.866,-0.868,-1.449,-0.768,-0.907,-1.069,-0.556,-1.065,-0.916,-0.943,-1.146,-0.903,-0.977,-0.953,-0.533,-0.700,-0.867,-0.718,-0.655,-0.842,-0.536,-0.482,-0.592,-0.702,-0.807,-0.445,-0.632,-0.558,-0.518,-0.638,-0.272,-0.675,-0.305,-0.380,-0.291,-0.390,-0.140,0.055,0.066,0.203,0.662,0.729,0.666,0.831,1.170,0.894,1.019,1.771,1.543,2.056,2.350,3.439,25.017,775.152,1417.128,1414.129,1415.309,412.506,12.508,4.538,4.548,4.491,5.182,6.363,6.033,6.109,5.577,6.455,6.729,8.276,8.131,9.201,8.830,11.191,9.956,11.737,11.745,11.506,11.936,12.194,12.831,15.994,17.050,16.635,17.457,16.265,17.214,16.040,16.711,15.799,17.090,17.002,16.143,16.571,16.846,16.185,15.628,15.639,15.671,15.783,16.486,16.742,16.717,16.042,15.416,15.026,14.589,14.967,15.843,14.165,13.174,12.937,13.194,13.961,13.420,12.338,13.045,11.392,10.797,11.204,10.468,10.459,11.405,9.713,10.048,10.029,9.470,8.924,8.661,7.946,6.694,8.096,6.686,7.102,6.011,6.484,6.260,6.486,5.464,4.871,5.166,4.662,4.681,4.641,4.364,3.943,3.845,4.352,4.717,3.190,3.694,3.196,3.114,2.820,3.238,2.499,2.059,2.101,2.656,1.928,1.744,1.370,1.638,2.062,1.244,0.788,
385,-2.921,-2.984,-2.643,-1.449,-2.082,-1.967,-1.946,-1.438,-0.893,-1.403,-0.368,-1.235,-1.014,-1.171,-0.958,-0.997,-1.074,-1.185,-1.025,-1.080,-0.765,-0.951,-0.611,-0.890,-0.662,-0.839,-0.759,-0.707,-0.795,-0.759,-0.629,-0.715,-0.646,-0.757,-0.602,-0.299,-0.689,-0.559,-0.297,-0.373,-0.671,-0.308,-0.479,-0.467,-0.372,-0.042,-0.351,-0.215,0.189,0.009,0.280,0.442,0.401,0.724,0.492,0.679,1.278,0.738,1.120,1.190,1.838,2.107,2.171,2.151,4.400,115.175,1264.318,1407.846,1406.999,1229.266,112.888,5.574,4.273,4.452,4.423,4.650,5.077,4.535,5.285,6.251,5.583,7.162,6.551,7.988,8.556,8.097,8.091,8.684,9.180,9.468,11.264,11.068,11.366,12.052,12.805,13.969,14.382,15.276,14.946,14.461,14.461,13.429,15.548,14.975,14.618,14.667,14.288,15.606,14.495,13.601,13.832,14.979,14.705,14.096,14.310,14.287,13.857,13.473,13.339,11.724,13.574,11.806,11.373,12.305,11.726,11.205,10.980,9.637,10.832,9.934,10.137,10.489,9.669,9.500,9.952,7.441,8.248,7.940,7.651,7.868,7.710,7.085,6.581,6.324,6.673,5.652,6.092,4.481,4.986,4.868,4.680,4.252,5.316,3.714,3.118,3.589,3.767,3.822,2.941,2.805,2.441,3.255,2.501,2.553,2.570,2.156,2.300,1.771,2.436,1.492,2.350,1.555,1.355,1.245,1.537,1.364,
390,-3.692,-3.576,-2.602,-1.785,-1.910,-1.534,-1.887,-1.946,-1.141,-1.581,-1.260,-1.513,-1.396,-1.211,-1.101,-1.274,-1.284,-0.884,-0.911,-1.278,-0.856,-0.900,-0.913,-0.906,-0.755,-0.915,-0.680,-0.760,-0.549,-0.504,-0.657,-0.743,-0.691,-0.370,-0.438,-0.609,-0.493,-0.450,-0.337,-0.340,-0.543,-0.222,-0.250,-0.355,-0.072,0.247,-0.276,-0.231,0.037,-0.090,0.165,0.179,0.655,0.337,0.568,0.556,0.691,0.841,0.725,1.237,0.894,1.759,1.785,1.739,2.049,1.938,3.031,29.172,642.471,1371.155,1384.972,1402.361,369.696,14.188,4.613,3.803,4.099,4.866,3.438,5.243,4.613,4.867,5.131,5.754,6.190,6.184,7.274,6.907,7.373,8.383,8.391,9.005,9.392,8.729,9.377,10.850,11.082,11.763,12.207,13.251,13.174,13.195,13.520,11.738,11.934,12.330,11.571,11.964,12.337,13.390,13.194,12.527,12.721,12.451,13.135,12.073,11.309,12.080,11.971,11.237,10.472,10.085,10.907,9.612,9.740,11.020,9.405,8.970,9.102,9.448,9.101,8.250,8.075,8.778,7.350,8.277,7.620,7.238,6.271,6.558,7.063,6.140,6.391,6.606,5.195,5.815,5.698,4.998,4.156,4.427,3.992,5.074,4.344,4.557,3.176,4.074,4.344,3.313,3.101,2.686,3.087,2.085,2.456,2.226,2.911,3.054,2.502,1.191,1.930,1.565,2.085,2.159,1.651,1.280,1.103,0.578,
395,-3.950,-2.092,-2.280,-1.794,-2.163,-1.447,-1.265,-1.641,-1.106,-1.042,-1.261,-0.841,-0.883,-1.308,-0.828,-0.977,-0.929,-0.593,-0.550,-0.834,-0.894,-0.881,-0.779,-0.623,-0.797,-0.636,-0.650,-0.577,-0.802,-0.635,-0.524,-0.374,0.001,-0.255,-0.782,-0.581,-0.595,-0.461,-0.513,-0.510,-0.468,-0.381,-0.380,-0.325,-0.102,-0.391,0.136,-0.064,0.043,-0.054,-0.306,-0.057,0.001,-0.029,0.204,0.200,0.307,0.598,0.451,0.516,0.819,0.933,0.931,0.793,1.220,1.373,1.653,2.511,2.609,5.552,146.179,1210.964,1297.367,1310.845,1116.386,62.882,3.769,3.793,3.741,3.247,3.937,4.559,3.810,4.128,4.237,4.430,4.698,5.541,5.056,5.678,7.089,6.653,7.302,7.324,7.109,7.750,7.944,8.965,8.574,9.842,10.179,10.642,11.510,11.770,11.876,11.193,10.888,11.006,10.571,10.098,9.590,11.057,9.598,9.862,10.680,10.333,9.453,9.794,9.541,9.456,9.084,9.052,8.672,9.053,9.131,8.599,8.712,8.456,8.971,8.645,7.181,7.628,7.144,7.250,7.214,6.437,5.163,6.952,5.741,5.787,6.208,5.571,5.113,5.173,5.652,5.287,5.400,4.166,5.144,4.384,4.509,3.942,4.063,3.435,2.903,3.536,2.891,3.061,2.371,3.106,2.711,2.135,2.919,1.574,1.559,1.475,1.959,2.001,2.036,1.784,1.523,1.516,0.625,1.305,1.325,1.085,
400,-3.799,-2.715,-2.134,-2.198,-1.719,-1.591,-0.987,-1.840,-1.061,-1.571,-0.956,-1.274,-1.325,-1.368,-1.276,-0.927,-0.961,-0.815,-0.933,-0.763,-0.469,-0.854,-0.733,-0.762,-0.885,-0.526,-0.693,-0.679,-0.428,-0.575,-0.806,-0.408,-0.525,-0.525,-0.412,-0.344,-0.509,-0.420,-0.540,-0.342,-0.601,-0.474,-0.372,-0.199,-0.123,0.051,-0.317,-0.265,-0.213,-0.386,-0.149,-0.252,-0.089,-0.260,0.124,0.051,0.313,0.137,0.379,0.517,0.333,0.844,0.629,0.975,0.929,0.986,1.113,1.579,1.817,2.310,2.136,2.802,25.529,492.458,1276.911,1284.999,1283.600,399.202,11.470,3.689,3.258,3.505,3.838,3.439,3.326,3.362,3.733,4.374,4.840,4.497,4.634,5.154,5.387,5.393,6.549,6.191,6.193,6.532,7.060,7.323,7.226,7.072,8.357,8.565,9.476,9.893,10.499,10.037,9.593,9.696,9.240,8.578,8.831,9.407,8.160,7.968,9.241,8.236,8.363,8.672,8.740,8.536,8.723,7.802,8.475,7.247,8.124,7.925,7.567,6.810,6.786,6.580,7.425,6.016,6.549,6.475,6.077,5.578,5.618,5.651,4.795,4.955,4.740,4.864,4.294,4.206,5.066,4.340,4.056,3.854,3.908,2.717,3.432,2.784,2.760,2.849,2.751,2.756,2.564,2.583,2.912,2.853,2.344,2.549,1.776,1.560,1.599,1.277,1.087,0.765,2.020,1.342,1.033,0.943,1.070,0.653,
405,-2.961,-2.744,-2.563,-1.655,-1.859,-1.920,-1.740,-1.716,-1.548,-1.055,-1.204,-1.123,-1.225,-0.869,-1.089,-1.055,-0.458,-0.825,-0.807,-0.832,-0.863,-0.737,-0.669,-0.692,-0.555,-0.780,-0.534,-0.770,-0.484,-0.690,-0.654,-0.548,-0.446,-0.354,-0.303,-0.367,-0.402,-0.387,-0.337,-0.452,-0.449,-0.204,-0.573,-0.226,-0.429,-0.569,-0.294,-0.378,-0.324,-0.374,-0.176,-0.421,-0.177,-0.174,-0.236,-0.138,-0.098,-0.314,0.128,0.172,0.220,0.452,0.127,0.653,0.773,0.495,0.798,1.172,0.983,1.151,1.375,1.828,2.109,2.780,6.404,218.647,1261.921,1317.508,1314.291,881.052,39.552,3.848,3.243,3.002,2.789,3.055,2.887,3.880,3.470,4.073,4.680,4.661,5.039,5.283,4.994,5.583,5.324,5.943,5.649,6.378,6.242,6.797,6.888,6.926,8.015,8.098,8.181,7.896,8.645,9.386,9.156,9.411,9.162,8.954,8.267,7.661,8.379,8.520,8.830,7.409,8.040,8.346,8.058,8.199,6.862,7.802,7.273,7.966,6.754,7.243,7.186,6.875,7.167,6.422,5.989,6.309,5.846,5.289,4.954,5.179,5.316,5.027,5.156,4.751,5.317,4.743,3.578,3.614,3.614,3.909,3.805,3.320,3.544,4.060,3.810,2.791,3.312,2.365,2.532,2.313,2.391,2.227,2.069,2.295,1.738,2.191,1.098,1.607,1.580,1.093,1.677,0.923,1.570,0.639,0.825,0.694,
410,-3.030,-2.113,-2.409,-2.532,-0.988,-1.877,-1.809,-1.349,-1.291,-1.386,-1.268,-1.351,-0.759,-0.973,-0.624,-0.877,-0.818,-1.205,-0.568,-0.813,-0.942,-0.862,-0.787,-0.604,-0.950,-0.747,-0.696,-0.429,-0.755,-0.859,-0.831,-0.574,-0.515,-0.640,-0.359,-0.569,-0.450,-0.181,-0.383,-0.252,-0.426,-0.434,-0.417,-0.415,-0.277,-0.341,-0.450,-0.378,-0.076,-0.294,-0.183,-0.322,-0.277,-0.451,-0.359,-0.326,-0.090,-0.231,-0.145,-0.218,0.291,0.077,0.539,0.366,0.434,0.158,0.551,0.557,0.262,0.635,1.084,1.336,1.060,1.742,1.954,1.946,2.948,32.815,816.399,1277.437,1265.371,1247.504,222.975,5.568,2.994,3.107,3.243,3.043,3.089,3.060,3.506,3.766,3.455,4.262,4.417,4.982,4.585,4.951,5.547,6.025,5.974,6.069,5.295,6.448,6.382,6.865,6.654,7.699,7.143,7.825,7.874,8.275,8.655,9.500,9.506,8.546,9.581,7.838,8.202,7.792,7.843,7.090,7.553,7.957,8.222,6.835,7.525,7.141,6.545,7.650,6.518,6.078,6.815,6.053,6.218,5.779,6.349,6.278,5.165,4.761,5.994,5.351,3.507,5.031,5.279,4.395,4.220,4.213,3.828,3.492,3.217,3.070,4.298,3.014,3.133,2.509,3.175,3.604,2.453,2.220,2.359,2.100,2.748,2.222,2.452,1.773,1.545,0.787,2.203,1.140,0.763,1.418,0.735,0.615,1.244,0.406,
415,-4.003,-2.968,-2.033,-1.694,-2.055,-1.669,-1.542,-1.425,-1.254,-0.894,-1.264,-1.430,-0.528,-1.058,-1.122,-0.949,-0.793,-0.882,-0.689,-0.800,-0.889,-0.682,-0.741,-0.582,-0.678,-0.525,-0.610,-0.291,-0.592,-0.365,-0.537,-0.517,-0.584,-0.228,-0.494,-0.273,-0.586,-0.395,-0.433,-0.478,-0.380,-0.441,-0.384,-0.400,-0.287,-0.451,-0.265,-0.310,-0.301,-0.141,-0.210,-0.528,-0.387,-0.383,-0.301,-0.455,-0.384,-0.182,-0.068,-0.132,-0.103,0.078,0.097,0.203,0.274,0.321,0.355,0.430,0.619,0.677,0.834,0.850,0.917,1.248,1.297,1.689,1.630,1.987,1.870,6.398,180.716,1194.332,1231.125,1212.059,742.394,38.639,3.357,2.704,2.979,3.088,2.941,3.449,3.070,3.397,3.612,3.565,3.552,4.813,4.502,4.745,5.815,5.574,4.846,6.159,5.432,6.380,5.750,6.053,6.168,6.363,6.514,7.990,6.533,7.254,7.129,7.843,7.422,8.296,8.071,7.144,7.511,6.695,8.169,7.139,6.548,6.799,6.819,6.506,6.548,7.185,6.353,6.313,5.762,6.357,6.426,5.726,6.002,5.232,5.650,4.668,4.924,5.423,4.778,4.853,3.842,4.200,4.297,3.948,4.631,3.856,3.347,3.614,4.191,3.548,3.293,3.173,3.074,2.346,2.860,2.412,2.385,1.964,2.073,2.582,2.479,2.437,1.562,1.538,1.857,1.595,0.884,1.798,0.996,0.524,0.977,1.206,
420,-2.908,-2.656,-2.093,-1.911,-1.712,-1.772,-1.385,-1.192,-1.259,-1.304,-0.767,-0.994,-0.908,-0.822,-0.862,-0.943,-0.821,-0.688,-0.397,-0.704,-0.546,-0.670,-0.470,-0.493,-0.446,-0.765,-0.620,-0.517,-0.664,-0.475,-0.477,-0.492,-0.421,-0.238,-0.421,-0.500,-0.502,-0.302,-0.590,-0.334,-0.335,-0.384,-0.319,-0.479,-0.308,-0.335,-0.319,-0.353,-0.262,-0.268,-0.465,-0.235,-0.277,-0.307,-0.190,-0.108,-0.231,-0.145,-0.072,-0.170,-0.159,-0.101,-0.216,-0.104,-0.068,0.135,0.114,0.195,0.357,0.432,0.498,0.388,0.780,0.790,0.591,1.043,1.583,0.970,1.378,1.723,1.650,3.263,50.230,850.018,1113.803,1097.363,1047.844,110.383,4.699,2.450,2.481,2.942,2.822,2.727,3.146,2.847,3.471,3.343,3.653,4.366,3.688,4.274,4.143,4.829,4.349,4.565,4.968,5.675,5.928,4.496,5.924,5.598,5.455,6.769,6.190,6.386,6.719,6.271,6.793,7.165,7.287,6.724,6.704,6.994,6.131,6.262,5.345,6.346,5.587,5.615,5.852,5.302,5.622,6.193,5.120,5.989,4.587,4.929,5.100,5.303,4.616,4.734,4.567,4.130,3.717,3.888,3.822,3.754,4.014,3.356,2.902,3.252,3.199,2.295,3.347,2.906,2.546,2.616,2.542,2.450,1.850,1.774,2.335,1.918,1.931,1.827,1.928,1.320,1.486,1.429,0.812,1.481,1.501,1.010,1.240,0.804,
425,-2.202,-1.639,-1.457,-1.724,-1.275,-1.406,-1.405,-1.081,-0.998,-0.911,-1.077,-1.059,-1.196,-0.579,-0.626,-0.496,-0.815,-0.824,-0.597,-0.702,-0.572,-0.386,-0.558,-0.497,-0.858,-0.506,-0.629,-0.329,-0.627,-0.589,-0.324,-0.698,-0.398,-0.420,-0.427,-0.526,-0.257,-0.318,-0.579,-0.455,-0.486,-0.550,-0.501,-0.386,-0.522,-0.328,-0.448,-0.349,-0.418,-0.326,-0.273,-0.382,-0.277,-0.285,-0.174,-0.257,-0.279,-0.259,-0.210,-0.053,-0.099,-0.007,-0.146,0.092,-0.163,0.101,0.143,0.045,0.174,0.386,0.193,0.308,0.516,0.516,0.613,0.494,0.919,0.756,0.885,0.959,1.048,1.502,1.581,1.516,6.608,206.575,1054.174,1044.067,1033.531,526.246,18.917,2.746,2.067,2.144,2.989,2.485,2.976,2.865,2.525,3.124,3.057,3.146,3.413,3.724,3.856,4.842,4.222,4.723,4.503,5.226,4.483,4.351,5.189,4.564,4.322,5.282,5.520,5.476,5.161,4.742,5.448,5.847,6.533,6.610,5.632,5.770,5.419,5.636,5.391,5.529,4.329,4.739,4.751,4.446,5.192,4.691,4.755,4.148,4.306,4.386,4.199,4.792,3.911,3.711,4.056,3.691,3.088,3.408,2.875,3.054,3.669,2.829,2.817,2.885,2.447,2.234,2.001,2.875,2.024,2.121,1.995,2.596,1.786,1.379,1.395,1.743,1.742,1.499,1.132,1.140,1.614,0.974,1.350,1.201,0.557,0.766,
430,-2.664,-1.905,-1.909,-1.335,-1.007,-0.813,-1.289,-1.532,-1.290,-1.278,-0.596,-0.932,-0.836,-0.716,-0.768,-0.784,-0.899,-0.681,-0.414,-0.616,-0.793,-0.857,-0.794,-0.853,-0.334,-0.736,-0.566,-0.674,-0.500,-0.456,-0.686,-0.273,-0.497,-0.270,-0.415,-0.592,-0.213,-0.525,-0.318,-0.467,-0.272,-0.291,-0.453,-0.390,-0.323,-0.300,-0.444,-0.353,-0.182,-0.304,-0.148,-0.500,-0.224,-0.211,-0.367,-0.106,-0.341,-0.194,-0.255,-0.243,-0.042,-0.088,-0.194,-0.196,-0.236,-0.050,-0.186,-0.153,-0.044,-0.000,0.039,0.223,0.388,0.455,0.307,0.308,0.797,0.346,0.692,0.471,0.670,0.795,1.120,1.124,1.150,1.451,1.712,38.770,548.712,960.948,951.531,943.054,140.882,4.643,2.343,2.012,2.406,2.799,2.275,2.073,2.818,2.347,2.591,2.937,2.774,3.393,3.413,3.077,3.767,3.740,4.048,3.710,4.069,4.015,4.159,4.786,4.348,4.416,4.006,3.831,4.738,4.582,4.256,4.448,4.656,5.613,5.122,5.387,5.216,5.119,4.589,4.012,4.122,4.360,3.884,4.212,4.064,3.866,4.076,3.737,3.556,4.251,3.762,3.551,3.252,3.293,2.588,3.459,2.892,2.791,2.952,2.235,2.891,2.597,2.788,2.189,1.925,2.310,1.317,1.877,1.377,1.450,1.577,1.880,1.453,1.408,1.662,1.368,1.016,1.587,1.019,1.398,0.637,0.547,0.609,0.892,
435,-2.745,-2.651,-2.188,-1.745,-1.054,-0.933,-1.035,-0.937,-1.123,-1.018,-1.071,-0.925,-0.885,-0.706,-0.850,-0.565,-0.784,-0.674,-0.719,-0.637,-0.362,-0.580,-0.738,-0.536,-0.415,-0.459,-0.679,-0.400,-0.438,-0.543,-0.692,-0.570,-0.578,-0.413,-0.396,-0.409,-0.447,-0.350,-0.134,-0.454,-0.415,-0.001,-0.420,-0.347,-0.292,-0.324,-0.149,-0.293,-0.329,-0.233,-0.372,-0.135,-0.264,-0.099,-0.341,-0.301,-0.234,-0.284,-0.165,-0.261,-0.117,-0.248,0.016,-0.125,-0.271,-0.212,-0.034,-0.092,-0.152,-0.018,-0.079,0.014,0.282,0.151,0.153,0.139,0.337,0.171,0.361,0.488,0.329,0.731,0.580,0.814,1.038,0.990,1.255,0.924,1.436,5.422,193.210,871.578,888.539,886.972,463.346,18.339,2.331,1.757,2.131,2.275,2.357,1.998,2.277,2.659,2.868,2.867,2.553,2.585,3.024,2.969,3.092,3.603,3.803,3.185,3.222,3.677,3.524,3.265,3.378,3.819,3.082,3.698,3.412,3.502,4.297,4.107,4.068,3.686,4.219,4.486,4.430,4.920,4.037,4.286,3.906,3.919,4.014,3.430,3.730,3.550,3.480,3.664,2.849,3.011,2.664,2.922,2.621,3.172,3.023,2.364,2.372,2.988,2.831,2.034,2.251,2.524,2.148,1.591,1.100,1.321,1.754,1.249,1.405,1.472,1.456,1.515,0.880,0.958,1.190,1.543,0.557,1.624,0.702,0.594,0.897,0.669,
440,-2.676,-1.995,-1.212,-1.510,-1.362,-1.033,-0.778,-0.898,-0.801,-0.766,-0.811,-0.807,-0.542,-0.687,-0.725,-0.738,-0.383,-0.253,-0.586,-0.603,-0.708,-0.378,-0.450,-0.607,-0.188,-0.401,-0.293,-0.455,-0.366,-0.427,-0.431,-0.434,-0.327,-0.482,-0.341,-0.335,-0.284,-0.406,-0.386,-0.284,-0.371,-0.331,-0.211,-0.245,-0.321,-0.542,-0.239,-0.307,-0.300,-0.177,-0.365,-0.112,-0.262,-0.334,-0.397,-0.264,-0.392,-0.312,-0.243,-0.215,-0.199,-0.076,-0.163,0.006,-0.103,0.062,-0.195,-0.092,-0.138,-0.126,-0.010,-0.107,0.014,0.002,0.199,0.188,0.214,0.199,0.292,0.328,0.212,0.288,0.485,0.688,0.427,0.665,0.637,0.982,0.701,1.121,0.964,1.489,23.773,502.211,819.875,820.632,789.345,123.960,4.049,1.942,1.990,1.943,2.031,2.395,2.454,2.230,2.055,2.115,2.262,2.591,2.685,2.648,2.522,2.866,3.328,2.759,2.587,3.293,3.317,3.262,2.962,3.219,3.116,3.015,2.981,3.476,3.111,2.822,3.897,3.569,3.683,4.184,3.973,3.666,3.582,3.986,3.121,3.216,3.103,2.886,4.058,2.691,2.734,2.807,2.830,2.366,3.213,2.393,2.344,2.485,2.531,2.160,2.771,1.590,2.071,1.939,2.521,1.909,2.127,1.804,1.727,1.588,1.483,1.564,1.347,1.355,1.125,0.695,1.244,0.760,0.931,1.065,0.920,1.106,1.300,0.584,
445,-1.981,-1.500,-1.530,-1.558,-0.987,-0.919,-0.963,-0.934,-0.902,-0.745,-0.852,-0.728,-0.725,-0.560,-0.488,-0.728,-0.616,-0.476,-0.558,-0.605,-0.240,-0.427,-0.585,-0.383,-0.620,-0.450,-0.271,-0.576,-0.415,-0.514,-0.518,-0.402,-0.284,-0.453,-0.268,-0.384,-0.356,-0.250,-0.247,-0.294,-0.366,-0.362,-0.219,-0.331,-0.191,-0.121,-0.330,-0.294,-0.216,-0.125,-0.187,-0.199,-0.223,-0.227,-0.330,-0.125,0.006,-0.256,-0.208,-0.030,-0.249,-0.123,-0.180,-0.176,-0.174,-0.229,-0.005,-0.199,-0.171,-0.043,-0.149,-0.040,-0.063,0.085,-0.204,0.111,0.385,0.082,0.273,0.251,0.178,-0.033,0.282,0.403,0.233,0.606,0.301,0.693,0.654,0.919,0.628,0.826,0.702,0.872,3.217,96.701,746.554,818.142,820.862,462.367,25.764,2.244,1.469,1.635,1.641,1.884,2.100,1.971,1.930,1.808,2.276,2.272,2.380,2.343,2.573,2.844,2.266,2.720,2.321,2.867,2.214,3.210,2.703,2.586,2.769,2.868,2.787,3.326,3.310,2.781,2.855,3.090,3.430,3.233,3.655,3.702,3.709,2.803,3.580,3.409,2.802,3.029,2.722,2.516,2.520,2.436,2.428,2.280,2.063,2.001,2.310,1.925,1.712,2.448,2.276,2.284,1.371,1.787,1.967,1.760,1.186,1.721,1.592,1.080,1.286,1.415,0.737,0.899,0.996,0.772,0.733,0.635,0.922,0.375,1.107,0.383,
450,-1.984,-1.871,-0.943,-1.123,-0.866,-0.909,-0.793,-1.044,-0.553,-0.522,-0.673,-0.268,-0.647,-0.601,-0.542,-0.671,-0.320,-0.529,-0.388,-0.583,-0.209,-0.513,-0.414,-0.444,-0.300,-0.386,-0.300,-0.402,-0.409,-0.225,-0.270,-0.300,-0.267,-0.313,-0.294,-0.206,-0.109,-0.340,-0.224,-0.273,-0.246,-0.306,-0.009,-0.235,-0.364,-0.248,-0.204,-0.238,-0.260,-0.077,-0.238,-0.173,-0.176,-0.233,-0.135,-0.156,-0.274,-0.180,-0.212,-0.170,-0.115,-0.050,-0.167,-0.163,-0.116,-0.138,-0.024,-0.307,0.052,-0.151,-0.038,0.010,-0.003,0.078,-0.024,-0.031,-0.077,0.099,0.112,0.236,0.107,0.256,0.219,0.298,0.102,0.397,0.343,0.364,0.322,0.363,0.484,0.444,0.509,0.596,0.867,0.800,1.335,18.365,346.492,721.030,723.931,719.125,102.606,3.851,1.692,1.828,1.731,1.458,1.904,1.975,1.838,1.875,1.758,1.965,2.423,1.672,1.761,2.344,2.148,2.501,2.390,2.313,2.428,2.812,2.182,2.628,2.540,2.982,3.227,2.650,2.786,2.769,2.767,2.411,2.565,2.421,2.746,2.827,3.196,2.822,3.210,3.402,2.750,2.638,2.672,2.148,2.408,1.747,2.050,1.761,2.090,1.599,2.222,1.456,1.496,2.195,1.615,1.506,1.563,1.951,1.291,1.731,1.138,0.903,0.968,0.916,0.972,0.707,0.892,0.681,0.399,0.436,0.371,0.563,0.536,0.654,
